,Unnamed: 0,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,walkscore,bikescore,transitscore,children,drivers,retired
89,89,5406,1003170,2,1.0,309,308336,5053566,3,1,4620889.03,35,1,1,1,1,841,1,310176,5047615,309,4620887.07,308878,5048608,309,4620887.03,29.87,37.29,,,,AC,3.0,7.0,5.0,TR,515.0,0.0,,1.0,,1.0,,1.0,1.0,,24.0,74.0,-1.0,1,1,0
90,90,5407,1003170,2,1.0,309,308336,5053566,3,1,4620889.03,35,1,1,1,1,1430,4,308878,5048608,309,4620887.03,309414,5048045,309,4620887.05,29.87,37.29,,,,AC,3.0,7.0,5.0,TR,515.0,0.0,,1.0,,1.0,,1.0,1.0,,24.0,74.0,-1.0,1,1,0
91,91,5408,1003170,2,1.0,309,308336,5053566,3,1,4620889.03,35,1,1,1,1,1615,6,309414,5048045,309,4620887.05,310176,5047615,309,4620887.07,29.87,37.29,,,,AC,3.0,7.0,5.0,TR,515.0,0.0,,1.0,,1.0,,1.0,1.0,,24.0,74.0,-1.0,1,1,0
92,92,5409,1003170,2,1.0,309,308336,5053566,3,1,4620889.03,35,1,1,1,1,1630,6,310176,5047615,309,4620887.07,309209,5054928,309,4620889.03,29.87,37.29,,,,AC,3.0,7.0,5.0,TR,515.0,0.0,,1.0,,1.0,,1.0,1.0,,24.0,74.0,-1.0,1,1,0
93,93,5410,1003170,2,1.0,309,308336,5053566,3,1,4620889.03,35,1,1,1,1,1650,3,309209,5054928,309,4620889.03,308336,5053566,309,4620889.03,29.87,37.29,,,,AC,3.0,7.0,5.0,TR,515.0,0.0,,1.0,,1.0,,1.0,1.0,,24.0,74.0,-1.0,1,1,0
94,94,5411,1003170,3,,309,308336,5053566,3,1,4620889.03,1,2,5,6,3,0,7,0,0,0,,0,0,0,,29.87,30.82,,T,,,,,,,,,,,,,,,,,24.0,74.0,-1.0,1,1,0
95,95,5609,1003304,1,1.0,309,310692,5049027,2,1,4620887.06,57,1,1,1,1,430,1,310692,5049027,309,4620887.06,296837,5036814,104,4620094.01,21.38,16.66,T,T,T,AC,1.0,2.0,2.0,TR,750.0,0.0,,1.0,1.0,,1.0,,1.0,,24.0,73.0,-1.0,0,2,0
96,96,5610,1003304,1,1.0,309,310692,5049027,2,1,4620887.06,57,1,1,1,1,1700,3,296837,5036814,104,4620094.01,310692,5049027,309,4620887.06,21.38,16.66,,,,AC,1.0,2.0,2.0,TR,750.0,0.0,,1.0,1.0,,1.0,,1.0,,24.0,73.0,-1.0,0,2,0
97,97,5611,1003304,2,1.0,309,310692,5049027,2,1,4620887.06,55,2,1,1,1,610,1,310692,5049027,309,4620887.06,299949,5040390,101,4620062.0,21.38,20.44,,T,T,TC,1.0,2.0,2.0,TR,545.0,0.0,,1.0,1.0,,1.0,,1.0,,24.0,73.0,-1.0,0,2,0
98,98,5612,1003304,2,1.0,309,310692,5049027,2,1,4620887.06,55,2,1,1,1,1515,3,299949,5040390,101,4620062.0,310692,5049027,309,4620887.06,21.38,20.44,,,,TC,1.0,2.0,2.0,TR,545.0,0.0,,1.0,1.0,,1.0,,1.0,,24.0,73.0,-1.0,0,2,0
99,99,6876,1004063,1,1.0,309,309379,5053728,4,2,4620889.02,46,2,1,1,1,640,1,309379,5053728,309,4620889.02,310843,5040526,307,4620857.06,21.1,28.63,T,T,T,AC,1.0,2.0,2.0,TR,620.0,0.0,,1.0,1.0,,1.0,,1.0,,7.0,57.0,-1.0,2,2,0
100,100,6877,1004063,1,1.0,309,309379,5053728,4,2,4620889.02,46,2,1,1,1,1700,3,310843,5040526,307,4620857.06,309379,5053728,309,4620889.02,21.1,28.63,,,,AC,1.0,2.0,2.0,TR,620.0,0.0,,1.0,1.0,,1.0,,1.0,,7.0,57.0,-1.0,2,2,0
101,101,6878,1004063,2,1.0,309,309379,5053728,4,2,4620889.02,52,1,1,1,1,630,1,309379,5053728,309,4620889.02,331788,5099379,533,,21.1,29.07,,T,T,AC,1.0,2.0,2.0,TR,660.0,0.0,,1.0,1.0,,1.0,,1.0,,7.0,57.0,-1.0,2,2,0
102,102,6879,1004063,2,1.0,309,309379,5053728,4,2,4620889.02,52,1,1,1,1,1730,3,331788,5099379,533,,309379,5053728,309,4620889.02,21.1,29.07,,,,AC,1.0,2.0,2.0,TR,660.0,0.0,,1.0,1.0,,1.0,,1.0,,7.0,57.0,-1.0,2,2,0
103,103,6880,1004063,3,1.0,309,309379,5053728,4,2,4620889.02,14,2,5,3,1,710,2,309379,5053728,309,4620889.02,309690,5050369,309,4620888.02,21.1,20.29,,T,T,BS,1.0,2.0,2.0,ET,460.0,0.0,,1.0,1.0,,1.0,,1.0,,7.0,57.0,-1.0,2,2,0
104,104,6881,1004063,3,1.0,309,309379,5053728,4,2,4620889.02,14,2,5,3,1,1450,3,309690,5050369,309,4620888.02,309379,5053728,309,4620889.02,21.1,20.29,,,,BS,1.0,2.0,2.0,ET,460.0,0.0,,1.0,1.0,,1.0,,1.0,,7.0,57.0,-1.0,2,2,0
105,105,6882,1004063,4,1.0,309,309379,5053728,4,2,4620889.02,17,2,2,3,1,620,2,309379,5053728,309,4620889.02,305273,5044003,302,4620878.0,21.1,25.87,,T,T,TC,1.0,2.0,2.0,ET,700.0,0.0,,1.0,1.0,,1.0,,1.0,,7.0,57.0,-1.0,2,2,0
106,106,6883,1004063,4,1.0,309,309379,5053728,4,2,4620889.02,17,2,2,3,1,1800,3,305273,5044003,302,4620878.0,309379,5053728,309,4620889.02,21.1,25.87,,,,TC,1.0,2.0,2.0,ET,700.0,0.0,,1.0,1.0,,1.0,,1.0,,7.0,57.0,-1.0,2,2,0
107,107,7688,1004535,1,,309,308939,5049346,2,2,4620887.03,70,2,1,4,2,0,7,0,0,0,,0,0,0,,16.48,17.02,T,T,,,,,,,,,,,,,,,,,30.0,81.0,-1.0,0,2,2
108,108,7689,1004535,2,1.0,309,308939,5049346,2,2,4620887.03,70,1,1,4,1,715,4,308939,5049346,309,4620887.03,309255,5049549,309,4620887.05,16.48,16.24,,T,T,AC,1.0,2.0,2.0,LS,255.0,0.0,,1.0,1.0,,1.0,,,1.0,30.0,81.0,-1.0,0,2,2
109,109,7690,1004535,2,1.0,309,308939,5049346,2,2,4620887.03,70,1,1,4,1,1130,3,309255,5049549,309,4620887.05,308939,5049346,309,4620887.03,16.48,16.24,,,,AC,1.0,2.0,2.0,LS,255.0,0.0,,1.0,1.0,,1.0,,,1.0,30.0,81.0,-1.0,0,2,2
110,110,8297,1004932,1,1.0,309,308401,5049119,3,2,4620887.03,53,1,1,1,1,915,1,308401,5049119,309,4620887.03,295512,5039504,105,4620127.01,36.6,50.43,T,T,T,AC,1.0,2.0,2.0,TR,480.0,0.0,,1.0,1.0,,1.0,,1.0,,20.0,74.0,-1.0,0,3,0
111,111,8298,1004932,1,1.0,309,308401,5049119,3,2,4620887.03,53,1,1,1,1,1715,3,295512,5039504,105,4620127.01,308401,5049119,309,4620887.03,36.6,50.43,,,,AC,1.0,2.0,2.0,TR,480.0,0.0,,1.0,1.0,,1.0,,1.0,,20.0,74.0,-1.0,0,3,0
112,112,8299,1004932,2,,309,308401,5049119,3,2,4620887.03,55,2,1,5,2,0,7,0,0,0,,0,0,0,,36.6,34.99,,T,,,,,,,,,,,,,,,,,20.0,74.0,-1.0,0,3,0
113,113,8300,1004932,3,1.0,309,308401,5049119,3,2,4620887.03,21,2,1,3,1,1100,2,308401,5049119,309,4620887.03,300007,5041452,101,4620059.0,36.6,40.32,,T,T,TC,1.0,2.0,2.0,ET,300.0,0.0,,1.0,1.0,,1.0,,1.0,,20.0,74.0,-1.0,0,3,0
114,114,8301,1004932,3,1.0,309,308401,5049119,3,2,4620887.03,21,2,1,3,1,1600,3,300007,5041452,101,4620059.0,308401,5049119,309,4620887.03,36.6,40.32,,,,TC,1.0,2.0,2.0,ET,300.0,0.0,,1.0,1.0,,1.0,,1.0,,20.0,74.0,-1.0,0,3,0
115,115,8349,1004958,1,1.0,309,309187,5053660,3,2,4620889.02,61,2,1,1,1,730,1,309187,5053660,309,4620889.02,329572,5047429,524,4620930.04,25.87,22.19,T,T,T,AC,1.0,2.0,2.0,TR,500.0,0.0,,1.0,1.0,,1.0,,1.0,,13.0,59.0,-1.0,0,3,0
116,116,8350,1004958,1,1.0,309,309187,5053660,3,2,4620889.02,61,2,1,1,1,1550,3,329572,5047429,524,4620930.04,309187,5053660,309,4620889.02,25.87,22.19,,,,AC,1.0,2.0,2.0,TR,500.0,0.0,,1.0,1.0,,1.0,,1.0,,13.0,59.0,-1.0,0,3,0
117,117,8351,1004958,2,1.0,309,309187,5053660,3,2,4620889.02,63,1,1,1,1,800,1,309187,5053660,309,4620889.02,309190,5054104,309,4620889.02,25.87,29.92,,T,T,VELO,1.0,2.0,2.0,TR,475.0,0.0,,1.0,1.0,,1.0,,1.0,,13.0,59.0,-1.0,0,3,0
118,118,8352,1004958,2,1.0,309,309187,5053660,3,2,4620889.02,63,1,1,1,1,1555,3,309190,5054104,309,4620889.02,309187,5053660,309,4620889.02,25.87,29.92,,,,VELO,1.0,2.0,2.0,TR,475.0,0.0,,1.0,1.0,,1.0,,1.0,,13.0,59.0,-1.0,0,3,0
119,119,8353,1004958,2,2.0,309,309187,5053660,3,2,4620889.02,63,1,1,1,1,1930,5,309187,5053660,309,4620889.02,308572,5052497,309,4620889.01,25.87,29.92,,,T,AC,1.0,2.0,2.0,MA,10.0,0.0,,1.0,1.0,,1.0,,,1.0,13.0,59.0,-1.0,0,3,0
120,120,8354,1004958,2,2.0,309,309187,5053660,3,2,4620889.02,63,1,1,1,1,1940,3,308572,5052497,309,4620889.01,309187,5053660,309,4620889.02,25.87,29.92,,,,AC,1.0,2.0,2.0,MA,10.0,0.0,,1.0,1.0,,1.0,,,1.0,13.0,59.0,-1.0,0,3,0
121,121,8355,1004958,3,1.0,309,309187,5053660,3,2,4620889.02,33,1,1,1,1,810,1,309187,5053660,309,4620889.02,313649,5054460,532,4620904.03,25.87,25.38,,T,T,AC,1.0,2.0,2.0,TR,420.0,0.0,,1.0,1.0,,1.0,,1.0,,13.0,59.0,-1.0,0,3,0
122,122,8356,1004958,3,1.0,309,309187,5053660,3,2,4620889.02,33,1,1,1,1,1510,3,313649,5054460,532,4620904.03,309187,5053660,309,4620889.02,25.87,25.38,,,,AC,1.0,2.0,2.0,TR,420.0,0.0,,1.0,1.0,,1.0,,1.0,,13.0,59.0,-1.0,0,3,0
123,123,9334,1005608,1,1.0,309,310038,5050690,5,2,4620888.03,43,2,1,1,1,800,1,310038,5050690,309,4620888.03,310350,5046115,309,4620887.07,21.91,19.86,T,T,T,AC,1.0,3.0,3.0,TR,495.0,0.0,,1.0,,1.0,1.0,,1.0,,59.0,87.0,-1.0,3,3,0
124,124,9335,1005608,1,1.0,309,310038,5050690,5,2,4620888.03,43,2,1,1,1,1600,6,310350,5046115,309,4620887.07,310146,5051359,309,4620888.02,21.91,19.86,,,,AC,1.0,3.0,3.0,TR,495.0,0.0,,1.0,,1.0,1.0,,1.0,,59.0,87.0,-1.0,3,3,0
125,125,9336,1005608,1,1.0,309,310038,5050690,5,2,4620888.03,43,2,1,1,1,1615,3,310146,5051359,309,4620888.02,310038,5050690,309,4620888.03,21.91,19.86,,,,AC,1.0,3.0,3.0,TR,495.0,0.0,,1.0,,1.0,1.0,,1.0,,59.0,87.0,-1.0,3,3,0
126,126,9337,1005608,1,2.0,309,310038,5050690,5,2,4620888.03,43,2,1,1,1,1830,6,310038,5050690,309,4620888.03,325984,5045470,523,4620902.0,21.91,19.86,,,T,AC,1.0,2.0,2.0,AT,150.0,0.0,,1.0,1.0,,1.0,,,1.0,59.0,87.0,-1.0,3,3,0
127,127,9338,1005608,1,2.0,309,310038,5050690,5,2,4620888.03,43,2,1,1,1,2100,3,325984,5045470,523,4620902.0,310038,5050690,309,4620888.03,21.91,19.86,,,,AC,1.0,2.0,2.0,AT,150.0,0.0,,1.0,1.0,,1.0,,,1.0,59.0,87.0,-1.0,3,3,0
128,128,9339,1005608,2,,309,310038,5050690,5,2,4620888.03,43,1,1,1,2,0,7,0,0,0,,0,0,0,,21.91,17.28,,T,,,,,,,,,,,,,,,,,59.0,87.0,-1.0,3,3,0
129,129,9340,1005608,3,1.0,309,310038,5050690,5,2,4620888.03,16,1,1,3,1,820,2,310038,5050690,309,4620888.03,325984,5045470,523,4620902.0,21.91,25.39,,T,T,BS,1.0,2.0,2.0,ET,490.0,0.0,,1.0,1.0,,1.0,,1.0,,59.0,87.0,-1.0,3,3,0
130,130,9341,1005608,3,1.0,309,310038,5050690,5,2,4620888.03,16,1,1,3,1,1630,3,325984,5045470,523,4620902.0,310038,5050690,309,4620888.03,21.91,25.39,,,,BS,1.0,2.0,2.0,ET,490.0,0.0,,1.0,1.0,,1.0,,1.0,,59.0,87.0,-1.0,3,3,0
131,131,9342,1005608,4,1.0,309,310038,5050690,5,2,4620888.03,13,1,5,3,1,820,2,310038,5050690,309,4620888.03,325984,5045470,523,4620902.0,21.91,20.35,,T,T,BS,1.0,2.0,2.0,ET,490.0,0.0,,1.0,1.0,,1.0,,1.0,,59.0,87.0,-1.0,3,3,0
132,132,9343,1005608,4,1.0,309,310038,5050690,5,2,4620888.03,13,1,5,3,1,1630,3,325984,5045470,523,4620902.0,310038,5050690,309,4620888.03,21.91,20.35,,,,BS,1.0,2.0,2.0,ET,490.0,0.0,,1.0,1.0,,1.0,,1.0,,59.0,87.0,-1.0,3,3,0
133,133,9344,1005608,5,1.0,309,310038,5050690,5,2,4620888.03,7,2,5,3,1,800,2,310038,5050690,309,4620888.03,310146,5051359,309,4620888.02,21.91,21.79,,T,T,MARCHE,1.0,2.0,2.0,ET,495.0,0.0,,1.0,1.0,,1.0,,1.0,,59.0,87.0,-1.0,3,3,0
134,134,9345,1005608,5,1.0,309,310038,5050690,5,2,4620888.03,7,2,5,3,1,1615,3,310146,5051359,309,4620888.02,310038,5050690,309,4620888.03,21.91,21.79,,,,AP,1.0,2.0,2.0,ET,495.0,0.0,,1.0,1.0,,1.0,,1.0,,59.0,87.0,-1.0,3,3,0
135,135,9670,1005815,1,1.0,309,310680,5051628,2,1,4620888.02,53,1,1,1,1,730,1,310680,5051628,309,4620888.02,301210,5036460,127,4620317.02,23.36,32.19,T,T,T,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,71.0,-1.0,1,1,0
136,136,9671,1005815,1,1.0,309,310680,5051628,2,1,4620888.02,53,1,1,1,1,1730,3,301210,5036460,127,4620317.02,310680,5051628,309,4620888.02,23.36,32.19,,,,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,71.0,-1.0,1,1,0
137,137,9672,1005815,2,1.0,309,310680,5051628,2,1,4620888.02,12,1,5,3,1,900,2,310680,5051628,309,4620888.02,303207,5041826,304,4620864.0,23.36,21.7,,T,T,TC,1.0,2.0,2.0,ET,440.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,71.0,-1.0,1,1,0
138,138,9673,1005815,2,1.0,309,310680,5051628,2,1,4620888.02,12,1,5,3,1,1620,3,303207,5041826,304,4620864.0,310680,5051628,309,4620888.02,23.36,21.7,,,,TC,1.0,2.0,2.0,ET,440.0,0.0,,1.0,1.0,,1.0,,1.0,,10.0,71.0,-1.0,1,1,0
139,139,9951,1005974,1,1.0,309,310208,5049160,4,2,4620887.05,19,1,1,3,1,720,2,310208,5049160,309,4620887.05,305413,5044172,302,4620878.0,14.92,17.29,T,T,T,VELO,1.0,2.0,2.0,ET,340.0,0.0,,1.0,1.0,,1.0,,1.0,,37.0,76.0,-1.0,0,4,0
140,140,9952,1005974,1,1.0,309,310208,5049160,4,2,4620887.05,19,1,1,3,1,1300,3,305413,5044172,302,4620878.0,310208,5049160,309,4620887.05,14.92,17.29,,,,VELO,1.0,2.0,2.0,ET,340.0,0.0,,1.0,1.0,,1.0,,1.0,,37.0,76.0,-1.0,0,4,0
141,141,9953,1005974,1,2.0,309,310208,5049160,4,2,4620887.05,19,1,1,3,1,2130,5,310208,5049160,309,4620887.05,309782,5050158,309,4620888.03,14.92,17.29,,,T,VELO,1.0,2.0,2.0,MA,90.0,0.0,,1.0,1.0,,1.0,,,1.0,37.0,76.0,-1.0,0,4,0
142,142,9954,1005974,1,2.0,309,310208,5049160,4,2,4620887.05,19,1,1,3,1,2300,3,309782,5050158,309,4620888.03,310208,5049160,309,4620887.05,14.92,17.29,,,,VELO,1.0,2.0,2.0,MA,90.0,0.0,,1.0,1.0,,1.0,,,1.0,37.0,76.0,-1.0,0,4,0
143,143,9955,1005974,2,1.0,309,310208,5049160,4,2,4620887.05,19,2,1,3,1,1200,2,310208,5049160,309,4620887.05,300030,5041630,101,4620051.0,14.92,18.29,,T,T,TC,1.0,2.0,2.0,ET,300.0,0.0,,1.0,1.0,,1.0,,1.0,,37.0,76.0,-1.0,0,4,0
144,144,9956,1005974,2,1.0,309,310208,5049160,4,2,4620887.05,19,2,1,3,1,1700,3,300030,5041630,101,4620051.0,310208,5049160,309,4620887.05,14.92,18.29,,,,TC,1.0,2.0,2.0,ET,300.0,0.0,,1.0,1.0,,1.0,,1.0,,37.0,76.0,-1.0,0,4,0
145,145,9957,1005974,2,2.0,309,310208,5049160,4,2,4620887.05,19,2,1,3,1,2130,4,310208,5049160,309,4620887.05,309782,5050158,309,4620888.03,14.92,18.29,,,T,VELO,1.0,2.0,2.0,LS,90.0,0.0,,1.0,1.0,,1.0,,,1.0,37.0,76.0,-1.0,0,4,0
146,146,9958,1005974,2,2.0,309,310208,5049160,4,2,4620887.05,19,2,1,3,1,2300,3,309782,5050158,309,4620888.03,310208,5049160,309,4620887.05,14.92,18.29,,,,VELO,1.0,2.0,2.0,LS,90.0,0.0,,1.0,1.0,,1.0,,,1.0,37.0,76.0,-1.0,0,4,0
147,147,9959,1005974,3,1.0,309,310208,5049160,4,2,4620887.05,50,2,1,1,1,800,1,310208,5049160,309,4620887.05,308682,5052602,309,4620889.01,14.92,13.16,,T,T,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,37.0,76.0,-1.0,0,4,0
148,148,9960,1005974,3,1.0,309,310208,5049160,4,2,4620887.05,50,2,1,1,1,1700,3,308682,5052602,309,4620889.01,310208,5049160,309,4620887.05,14.92,13.16,,,,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,37.0,76.0,-1.0,0,4,0
149,149,9961,1005974,4,1.0,309,310208,5049160,4,2,4620887.05,52,1,1,1,1,700,1,310208,5049160,309,4620887.05,322313,5032096,521,4620850.05,14.92,20.56,,T,T,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,37.0,76.0,-1.0,0,4,0
150,150,9962,1005974,4,1.0,309,310208,5049160,4,2,4620887.05,52,1,1,1,1,1700,3,322313,5032096,521,4620850.05,310208,5049160,309,4620887.05,14.92,20.56,,,,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,37.0,76.0,-1.0,0,4,0
151,151,10002,1006005,1,1.0,309,308507,5050157,3,2,4620887.04,66,2,1,1,1,730,1,308507,5050157,309,4620887.04,309771,5050166,309,4620887.05,18.19,15.05,T,T,T,AC,1.0,2.0,2.0,TR,300.0,0.0,,1.0,1.0,,1.0,,1.0,,19.0,67.0,-1.0,1,2,0
152,152,10003,1006005,1,1.0,309,308507,5050157,3,2,4620887.04,66,2,1,1,1,1230,3,309771,5050166,309,4620887.05,308507,5050157,309,4620887.04,18.19,15.05,,,,AC,1.0,2.0,2.0,TR,300.0,0.0,,1.0,1.0,,1.0,,1.0,,19.0,67.0,-1.0,1,2,0
153,153,10004,1006005,1,2.0,309,308507,5050157,3,2,4620887.04,66,2,1,1,1,1330,4,308507,5050157,309,4620887.04,314308,5040611,310,4620855.01,18.19,15.05,,,T,AP,1.0,2.0,2.0,LS,90.0,0.0,,1.0,1.0,,1.0,,,1.0,19.0,67.0,-1.0,1,2,0
154,154,10005,1006005,1,2.0,309,308507,5050157,3,2,4620887.04,66,2,1,1,1,1500,3,314308,5040611,310,4620855.01,308507,5050157,309,4620887.04,18.19,15.05,,,,AP,1.0,2.0,2.0,LS,90.0,0.0,,1.0,1.0,,1.0,,,1.0,19.0,67.0,-1.0,1,2,0
155,155,10006,1006005,1,3.0,309,308507,5050157,3,2,4620887.04,66,2,1,1,1,1600,6,308507,5050157,309,4620887.04,308394,5050702,309,4620887.04,18.19,15.05,,,T,AC,1.0,2.0,2.0,RC,5.0,0.0,,1.0,1.0,,1.0,,1.0,,19.0,67.0,-1.0,1,2,0
156,156,10007,1006005,1,3.0,309,308507,5050157,3,2,4620887.04,66,2,1,1,1,1605,3,308394,5050702,309,4620887.04,308507,5050157,309,4620887.04,18.19,15.05,,,,AC,1.0,2.0,2.0,RC,5.0,0.0,,1.0,1.0,,1.0,,1.0,,19.0,67.0,-1.0,1,2,0
157,157,10008,1006005,2,1.0,309,308507,5050157,3,2,4620887.04,65,1,1,1,1,1330,5,308507,5050157,309,4620887.04,314308,5040611,310,4620855.01,18.19,17.82,,T,T,AC,1.0,2.0,2.0,MA,90.0,0.0,,1.0,1.0,,1.0,,,1.0,19.0,67.0,-1.0,1,2,0
158,158,10009,1006005,2,1.0,309,308507,5050157,3,2,4620887.04,65,1,1,1,1,1500,3,314308,5040611,310,4620855.01,308507,5050157,309,4620887.04,18.19,17.82,,,,AC,1.0,2.0,2.0,MA,90.0,0.0,,1.0,1.0,,1.0,,,1.0,19.0,67.0,-1.0,1,2,0
159,159,10010,1006005,3,1.0,309,308507,5050157,3,2,4620887.04,12,2,5,3,1,1500,4,308507,5050157,309,4620887.04,308394,5050702,309,4620887.04,18.19,17.49,,T,T,MARCHE,1.0,2.0,2.0,LS,60.0,0.0,,1.0,1.0,,1.0,,,1.0,19.0,67.0,-1.0,1,2,0
160,160,10011,1006005,3,1.0,309,308507,5050157,3,2,4620887.04,12,2,5,3,1,1600,3,308394,5050702,309,4620887.04,308507,5050157,309,4620887.04,18.19,17.49,,,,AP,1.0,2.0,2.0,LS,60.0,0.0,,1.0,1.0,,1.0,,,1.0,19.0,67.0,-1.0,1,2,0
161,161,10018,1006015,1,1.0,309,310567,5048412,3,2,4620887.06,33,1,1,1,1,615,1,310567,5048412,309,4620887.06,299253,5040377,101,4620062.0,29.87,29.3,T,T,T,PR,1.0,3.0,3.0,TR,645.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,67.0,-1.0,1,2,0
162,162,10019,1006015,1,1.0,309,310567,5048412,3,2,4620887.06,33,1,1,1,1,1610,6,299253,5040377,101,4620062.0,309606,5047901,309,4620887.07,29.87,29.3,,,,PR,1.0,3.0,3.0,TR,645.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,67.0,-1.0,1,2,0
163,163,10020,1006015,1,1.0,309,310567,5048412,3,2,4620887.06,33,1,1,1,1,1700,3,309606,5047901,309,4620887.07,310567,5048412,309,4620887.06,29.87,29.3,,,,AC,1.0,3.0,3.0,TR,645.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,67.0,-1.0,1,2,0
164,164,10021,1006015,2,1.0,309,310567,5048412,3,2,4620887.06,32,2,1,1,1,745,6,310567,5048412,309,4620887.06,309606,5047901,309,4620887.07,29.87,38.01,,T,T,AC,1.0,3.0,3.0,TR,555.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,67.0,-1.0,1,2,0
165,165,10022,1006015,2,1.0,309,310567,5048412,3,2,4620887.06,32,2,1,1,1,750,1,309606,5047901,309,4620887.07,308450,5048909,309,4620887.03,29.87,38.01,,,,AC,1.0,3.0,3.0,TR,555.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,67.0,-1.0,1,2,0
166,166,10023,1006015,2,1.0,309,310567,5048412,3,2,4620887.06,32,2,1,1,1,1700,3,308450,5048909,309,4620887.03,310567,5048412,309,4620887.06,29.87,38.01,,,,AC,1.0,3.0,3.0,TR,555.0,0.0,,1.0,,1.0,1.0,,1.0,,11.0,67.0,-1.0,1,2,0
167,167,10024,1006015,3,,309,310567,5048412,3,2,4620887.06,2,2,5,6,3,0,7,0,0,0,,0,0,0,,29.87,30.82,,T,,,,,,,,,,,,,,,,,11.0,67.0,-1.0,1,2,0
168,168,10956,1006527,1,1.0,309,310692,5049027,1,1,4620887.06,52,1,1,1,1,730,1,310692,5049027,309,4620887.06,293554,5044744,108,4620266.0,25.19,34.71,T,T,T,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,24.0,73.0,-1.0,0,1,0
169,169,10957,1006527,1,1.0,309,310692,5049027,1,1,4620887.06,52,1,1,1,1,1630,3,293554,5044744,108,4620266.0,310692,5049027,309,4620887.06,25.19,34.71,,,,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,24.0,73.0,-1.0,0,1,0
170,170,12399,1007297,1,1.0,309,308408,5052884,3,2,4620889.03,62,2,1,4,1,1000,6,308408,5052884,309,4620889.03,308572,5052497,309,4620889.01,21.96,18.84,T,T,T,AC,1.0,3.0,3.0,MA,70.0,0.0,,1.0,,1.0,1.0,,,1.0,55.0,81.0,-1.0,0,2,3
171,171,12400,1007297,1,1.0,309,308408,5052884,3,2,4620889.03,62,2,1,4,1,1030,5,308572,5052497,309,4620889.01,309395,5052579,309,4620889.01,21.96,18.84,,,,AC,1.0,3.0,3.0,MA,70.0,0.0,,1.0,,1.0,1.0,,,1.0,55.0,81.0,-1.0,0,2,3
172,172,12401,1007297,1,1.0,309,308408,5052884,3,2,4620889.03,62,2,1,4,1,1110,3,309395,5052579,309,4620889.01,308408,5052884,309,4620889.03,21.96,18.84,,,,AC,1.0,3.0,3.0,MA,70.0,0.0,,1.0,,1.0,1.0,,,1.0,55.0,81.0,-1.0,0,2,3
173,173,12402,1007297,2,1.0,309,308408,5052884,3,2,4620889.03,90,1,1,4,1,1300,5,308408,5052884,309,4620889.03,310125,5049950,309,4620888.03,21.96,21.64,,T,T,AC,1.0,2.0,2.0,MA,70.0,0.0,,1.0,1.0,,1.0,,,1.0,55.0,81.0,-1.0,0,2,3
174,174,12403,1007297,2,1.0,309,308408,5052884,3,2,4620889.03,90,1,1,4,1,1410,3,310125,5049950,309,4620888.03,308408,5052884,309,4620889.03,21.96,21.64,,,,AC,1.0,2.0,2.0,MA,70.0,0.0,,1.0,1.0,,1.0,,,1.0,55.0,81.0,-1.0,0,2,3
175,175,12404,1007297,3,,309,308408,5052884,3,2,4620889.03,82,2,2,4,2,0,7,0,0,0,,0,0,0,,21.96,22.68,,T,,,,,,,,,,,,,,,,,55.0,81.0,-1.0,0,2,3
176,176,12630,1007417,1,1.0,309,309440,5048116,2,3,4620887.05,59,2,1,1,1,900,5,309440,5048116,309,4620887.05,312158,5048333,309,4620888.01,21.38,20.44,T,T,T,AC,1.0,2.0,2.0,MA,110.0,0.0,,1.0,1.0,,1.0,,,1.0,26.0,61.0,-1.0,0,2,0
