,Unnamed: 0,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,children,drivers,retired,walkscore,bikescore,transitscore,density,distance_meters,duration_seconds
3007,3007,149044,1090244,1,1.0,106,298877,5044146,1,0,4620155.0,66,2,2,4,1,1600,3,299388,5042914,106,4620145.0,298877,5044146,106,4620155.0,28.16,16.65,,,,MARCHE,1.0,2.0,2.0,LS,135.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,86.0,100.0,,13774.2,1729.5,1264.1
3008,3008,149332,1090420,1,1.0,106,297568,5041959,5,1,4620164.0,37,1,1,1,1,730,1,297568,5041959,106,4620164.0,308832,5048093,309,4620887.03,22.53,26.52,T,T,T,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,94.0,78.0,,14488.9,16557.8,12706.5
3009,3009,149333,1090420,1,1.0,106,297568,5041959,5,1,4620164.0,37,1,1,1,1,1630,3,308832,5048093,309,4620887.03,297568,5041959,106,4620164.0,22.53,26.52,,,,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,94.0,78.0,,14488.9,16557.8,12706.5
3010,3010,149334,1090420,2,1.0,106,297568,5041959,5,1,4620164.0,32,2,1,1,1,730,6,297568,5041959,106,4620164.0,297699,5042058,106,4620163.0,22.53,27.05,,T,T,AC,2.0,4.0,3.0,TR,570.0,0.0,,1.0,,1.0,,1.0,1.0,,3,2,0,94.0,78.0,,14488.9,251.1,199.3
3011,3011,149335,1090420,2,1.0,106,297568,5041959,5,1,4620164.0,32,2,1,1,1,745,1,297699,5042058,106,4620163.0,298043,5042278,106,4620161.0,22.53,27.05,,,,AC,2.0,4.0,3.0,TR,570.0,0.0,,1.0,,1.0,,1.0,1.0,,3,2,0,94.0,78.0,,14488.9,508.4,373.6
3012,3012,149336,1090420,2,1.0,106,297568,5041959,5,1,4620164.0,32,2,1,1,1,1600,6,298043,5042278,106,4620161.0,297699,5042058,106,4620163.0,22.53,27.05,,,,AC,2.0,4.0,3.0,TR,570.0,0.0,,1.0,,1.0,,1.0,1.0,,3,2,0,94.0,78.0,,14488.9,508.4,373.6
3013,3013,149337,1090420,2,1.0,106,297568,5041959,5,1,4620164.0,32,2,1,1,1,1700,3,297699,5042058,106,4620163.0,297568,5041959,106,4620164.0,22.53,27.05,,,,AC,2.0,4.0,3.0,TR,570.0,0.0,,1.0,,1.0,,1.0,1.0,,3,2,0,94.0,78.0,,14488.9,251.1,199.3
3014,3014,149338,1090420,3,,106,297568,5041959,5,1,4620164.0,8,1,5,3,2,0,7,0,0,0,,0,0,0,,22.53,22.98,,T,,,,,,,,,,,,,,,,,3,2,0,94.0,78.0,,14488.9,0.0,0.0
3015,3015,149339,1090420,4,,106,297568,5041959,5,1,4620164.0,6,2,5,3,2,0,7,0,0,0,,0,0,0,,22.53,20.88,,T,,,,,,,,,,,,,,,,,3,2,0,94.0,78.0,,14488.9,0.0,0.0
3016,3016,149340,1090420,5,,106,297568,5041959,5,1,4620164.0,2,2,5,6,3,0,7,0,0,0,,0,0,0,,22.53,22.04,,T,,,,,,,,,,,,,,,,,3,2,0,94.0,78.0,,14488.9,0.0,0.0
3017,3017,149638,1090640,1,1.0,106,298258,5043843,2,1,4620175.0,32,1,1,1,1,830,1,298258,5043843,106,4620175.0,299866,5041769,101,4620051.0,36.71,47.55,T,T,T,TC,1.0,3.0,3.0,TR,630.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,85.0,100.0,,16313.2,3311.4,2662.9
3018,3018,149639,1090640,1,1.0,106,298258,5043843,2,1,4620175.0,32,1,1,1,1,1600,4,299866,5041769,101,4620051.0,298863,5045169,110,4620180.0,36.71,47.55,,,,TC,1.0,3.0,3.0,TR,630.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,85.0,100.0,,16313.2,4336.3,3453.1
3019,3019,149640,1090640,1,1.0,106,298258,5043843,2,1,4620175.0,32,1,1,1,1,1900,3,298863,5045169,110,4620180.0,298258,5043843,106,4620175.0,36.71,47.55,,,,TC,1.0,3.0,3.0,TR,630.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,85.0,100.0,,16313.2,1658.5,1248.3
3020,3020,149641,1090640,2,1.0,106,298258,5043843,2,1,4620175.0,34,1,1,1,1,1430,1,298258,5043843,106,4620175.0,301100,5042033,102,4620043.0,36.71,47.55,,T,T,AC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,85.0,100.0,,16313.2,3721.4,2965.9
3021,3021,149642,1090640,2,1.0,106,298258,5043843,2,1,4620175.0,34,1,1,1,1,2300,3,301100,5042033,102,4620043.0,298258,5043843,106,4620175.0,36.71,47.55,,,,AC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,85.0,100.0,,16313.2,3721.4,2965.9
3022,3022,149727,1090683,1,1.0,106,298485,5044235,1,1,4620178.0,50,2,1,1,1,800,1,298485,5044235,106,4620178.0,291113,5044853,108,4620281.0,28.16,21.98,T,T,T,AC,1.0,2.0,2.0,TR,550.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,76.0,100.0,,15163.4,9286.2,7134.0
3023,3023,149728,1090683,1,1.0,106,298485,5044235,1,1,4620178.0,50,2,1,1,1,1710,3,291113,5044853,108,4620281.0,298485,5044235,106,4620178.0,28.16,21.98,,,,AC,1.0,2.0,2.0,TR,550.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,76.0,100.0,,15163.4,9286.2,7134.0
3024,3024,149772,1090709,1,1.0,106,298161,5044056,1,1,4620176.0,36,1,1,1,1,1250,1,298161,5044056,106,4620176.0,300823,5042062,102,4620043.0,39.2,46.14,T,T,T,TC,1.0,2.0,2.0,TR,580.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,76.0,99.0,,18630.1,3707.1,2915.7
3025,3025,149773,1090709,1,1.0,106,298161,5044056,1,1,4620176.0,36,1,1,1,1,2230,3,300823,5042062,102,4620043.0,298161,5044056,106,4620176.0,39.2,46.14,,,,TC,1.0,2.0,2.0,TR,580.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,76.0,99.0,,18630.1,3707.1,2917.7
3026,3026,149816,1090742,1,1.0,106,299744,5043695,1,1,4620150.0,70,2,1,4,1,715,6,299744,5043695,106,4620150.0,299828,5043202,111,4620048.0,28.16,24.09,T,T,T,MARCHE,1.0,2.0,2.0,AT,60.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,89.0,100.0,,15497.4,696.6,556.8
3027,3027,149817,1090742,1,1.0,106,299744,5043695,1,1,4620150.0,70,2,1,4,1,815,3,299828,5043202,111,4620048.0,299744,5043695,106,4620150.0,28.16,24.09,,,,MARCHE,1.0,2.0,2.0,AT,60.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,89.0,100.0,,15497.4,696.6,556.8
3028,3028,149919,1090797,1,1.0,106,299607,5042403,1,0,4620144.0,84,2,2,4,1,1430,5,299607,5042403,106,4620144.0,298385,5042793,106,4620160.0,28.16,24.09,T,T,T,TC,1.0,2.0,2.0,MA,180.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,92.0,94.0,,31371.7,1591.0,1308.6
3029,3029,149920,1090797,1,1.0,106,299607,5042403,1,0,4620144.0,84,2,2,4,1,1730,3,298385,5042793,106,4620160.0,299607,5042403,106,4620144.0,28.16,24.09,,,,TC,1.0,2.0,2.0,MA,180.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,92.0,94.0,,31371.7,1591.0,1308.6
3030,3030,149983,1090842,1,1.0,106,298391,5044218,3,1,4620177.0,42,2,1,1,1,745,6,298391,5044218,106,4620177.0,298831,5044175,106,4620155.0,14.14,12.32,T,T,T,MARCHE,1.0,2.0,2.0,RC,30.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,76.0,100.0,,17472.5,565.1,460.2
3031,3031,149984,1090842,1,1.0,106,298391,5044218,3,1,4620177.0,42,2,1,1,1,815,3,298831,5044175,106,4620155.0,298391,5044218,106,4620177.0,14.14,12.32,,,,MARCHE,1.0,2.0,2.0,RC,30.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,76.0,100.0,,17472.5,565.1,460.2
3032,3032,149985,1090842,1,2.0,106,298391,5044218,3,1,4620177.0,42,2,1,1,1,945,1,298391,5044218,106,4620177.0,297151,5042821,106,4620170.0,14.14,12.32,,,T,VELO,1.0,3.0,3.0,TR,975.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,76.0,100.0,,17472.5,2346.9,1816.1
3033,3033,149986,1090842,1,2.0,106,298391,5044218,3,1,4620177.0,42,2,1,1,1,1800,4,297151,5042821,106,4620170.0,299177,5043104,106,4620146.0,14.14,12.32,,,,VELO,1.0,3.0,3.0,TR,975.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,76.0,100.0,,17472.5,2797.9,2218.8
3034,3034,149987,1090842,1,2.0,106,298391,5044218,3,1,4620177.0,42,2,1,1,1,2600,3,299177,5043104,106,4620146.0,298391,5044218,106,4620177.0,14.14,12.32,,,,VELO,1.0,3.0,3.0,TR,975.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,76.0,100.0,,17472.5,1744.5,1371.0
3035,3035,149988,1090842,2,1.0,106,298391,5044218,3,1,4620177.0,43,1,1,1,1,1700,6,298391,5044218,106,4620177.0,299177,5043104,106,4620146.0,14.14,14.35,,T,T,MARCHE,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,76.0,100.0,,17472.5,1744.5,1371.0
3036,3036,149989,1090842,2,1.0,106,298391,5044218,3,1,4620177.0,43,1,1,1,1,1715,3,299177,5043104,106,4620146.0,298391,5044218,106,4620177.0,14.14,14.35,,,,MARCHE,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,76.0,100.0,,17472.5,1744.5,1371.0
3037,3037,149990,1090842,2,2.0,106,298391,5044218,3,1,4620177.0,43,1,1,1,1,1830,4,298391,5044218,106,4620177.0,298323,5042665,106,4620161.0,14.14,14.35,,,T,AC,1.0,3.0,3.0,LS,270.0,0.0,,1.0,,1.0,1.0,,,1.0,1,2,0,76.0,100.0,,17472.5,2062.3,1778.2
3038,3038,149991,1090842,2,2.0,106,298391,5044218,3,1,4620177.0,43,1,1,1,1,2230,4,298323,5042665,106,4620161.0,301010,5046802,111,4620014.02,14.14,14.35,,,,AC,1.0,3.0,3.0,LS,270.0,0.0,,1.0,,1.0,1.0,,,1.0,1,2,0,76.0,100.0,,17472.5,5894.3,4718.2
3039,3039,149992,1090842,2,2.0,106,298391,5044218,3,1,4620177.0,43,1,1,1,1,2300,3,301010,5046802,111,4620014.02,298391,5044218,106,4620177.0,14.14,14.35,,,,AC,1.0,3.0,3.0,LS,270.0,0.0,,1.0,,1.0,1.0,,,1.0,1,2,0,76.0,100.0,,17472.5,4944.9,3644.1
3040,3040,149993,1090842,3,1.0,106,298391,5044218,3,1,4620177.0,9,1,5,3,1,745,2,298391,5044218,106,4620177.0,298831,5044175,106,4620155.0,14.14,14.42,,T,T,MARCHE,1.0,2.0,2.0,ET,570.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,76.0,100.0,,17472.5,565.1,460.2
3041,3041,149994,1090842,3,1.0,106,298391,5044218,3,1,4620177.0,9,1,5,3,1,1715,3,298831,5044175,106,4620155.0,298391,5044218,106,4620177.0,14.14,14.42,,,,MARCHE,1.0,2.0,2.0,ET,570.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,76.0,100.0,,17472.5,565.1,460.2
3042,3042,149995,1090842,3,2.0,106,298391,5044218,3,1,4620177.0,9,1,5,3,1,1830,4,298391,5044218,106,4620177.0,298323,5042665,106,4620161.0,14.14,14.42,,,T,AP,1.0,3.0,3.0,LS,270.0,0.0,,1.0,,1.0,1.0,,,1.0,1,2,0,76.0,100.0,,17472.5,2062.3,1778.2
3043,3043,149996,1090842,3,2.0,106,298391,5044218,3,1,4620177.0,9,1,5,3,1,2230,4,298323,5042665,106,4620161.0,301010,5046802,111,4620014.02,14.14,14.42,,,,AP,1.0,3.0,3.0,LS,270.0,0.0,,1.0,,1.0,1.0,,,1.0,1,2,0,76.0,100.0,,17472.5,5894.3,4718.2
3044,3044,149997,1090842,3,2.0,106,298391,5044218,3,1,4620177.0,9,1,5,3,1,2300,3,301010,5046802,111,4620014.02,298391,5044218,106,4620177.0,14.14,14.42,,,,AP,1.0,3.0,3.0,LS,270.0,0.0,,1.0,,1.0,1.0,,,1.0,1,2,0,76.0,100.0,,17472.5,4944.9,3644.1
3045,3045,150015,1090849,1,,106,298586,5043449,2,1,4620158.0,78,2,2,4,2,0,7,0,0,0,,0,0,0,,22.02,18.84,T,T,,,,,,,,,,,,,,,,,0,1,2,92.0,100.0,,15724.3,0.0,0.0
3046,3046,150016,1090849,2,,106,298586,5043449,2,1,4620158.0,78,1,1,4,2,0,7,0,0,0,,0,0,0,,22.02,20.13,,T,,,,,,,,,,,,,,,,,0,1,2,92.0,100.0,,15724.3,0.0,0.0
3047,3047,150019,1090851,1,,106,300120,5044223,1,1,4620032.0,84,2,1,4,2,0,7,0,0,0,,0,0,0,,28.16,24.09,T,T,,,,,,,,,,,,,,,,,0,1,1,81.0,100.0,,15202.3,0.0,0.0
3048,3048,150644,1091244,1,,106,299475,5041989,1,0,4620143.0,81,2,2,4,2,0,7,0,0,0,,0,0,0,,23.82,20.38,T,T,,,,,,,,,,,,,,,,,0,0,1,95.0,97.0,,13444.1,0.0,0.0
3049,3049,150695,1091278,1,1.0,106,298181,5043999,1,0,4620176.0,29,2,1,1,1,1400,4,298181,5043999,106,4620176.0,298787,5044508,106,4620178.0,36.14,65.65,T,T,T,TC,1.0,2.0,2.0,LS,150.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,82.0,100.0,,18630.1,1018.6,777.2
3050,3050,150696,1091278,1,1.0,106,298181,5043999,1,0,4620176.0,29,2,1,1,1,1630,3,298787,5044508,106,4620178.0,298181,5043999,106,4620176.0,36.14,65.65,,,,MARCHE,1.0,2.0,2.0,LS,150.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,82.0,100.0,,18630.1,1018.6,777.2
3051,3051,150763,1091339,1,,106,298799,5043637,1,1,4620157.0,56,2,1,1,2,0,7,0,0,0,,0,0,0,,28.16,18.47,T,T,,,,,,,,,,,,,,,,,0,1,0,92.0,100.0,,12063.5,0.0,0.0
3052,3052,151256,1091647,1,1.0,106,297038,5042649,4,1,4620169.0,37,2,1,1,1,1100,4,297038,5042649,106,4620169.0,297235,5038412,122,4620353.0,10.78,10.93,T,T,T,TC,1.0,2.0,2.0,LS,210.0,0.0,,1.0,1.0,,1.0,,,1.0,2,2,0,95.0,100.0,,15426.8,5747.2,4385.4
3053,3053,151257,1091647,1,1.0,106,297038,5042649,4,1,4620169.0,37,2,1,1,1,1430,3,297235,5038412,122,4620353.0,297038,5042649,106,4620169.0,10.78,10.93,,,,TC,1.0,2.0,2.0,LS,210.0,0.0,,1.0,1.0,,1.0,,,1.0,2,2,0,95.0,100.0,,15426.8,5747.2,4387.4
3054,3054,151258,1091647,1,2.0,106,297038,5042649,4,1,4620169.0,37,2,1,1,1,1630,4,297038,5042649,106,4620169.0,295028,5052441,118,4620617.01,10.78,10.93,,,T,AP,1.0,2.0,2.0,LS,270.0,0.0,,1.0,1.0,,1.0,,,1.0,2,2,0,95.0,100.0,,15426.8,12582.5,9838.9
3055,3055,151259,1091647,1,2.0,106,297038,5042649,4,1,4620169.0,37,2,1,1,1,2100,3,295028,5052441,118,4620617.01,297038,5042649,106,4620169.0,10.78,10.93,,,,AP,1.0,2.0,2.0,LS,270.0,0.0,,1.0,1.0,,1.0,,,1.0,2,2,0,95.0,100.0,,15426.8,12582.5,9838.9
3056,3056,151260,1091647,2,1.0,106,297038,5042649,4,1,4620169.0,40,1,1,1,1,900,1,297038,5042649,106,4620169.0,296440,5041240,121,4620360.0,10.78,10.94,,T,T,AC,1.0,2.0,2.0,TR,360.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,95.0,100.0,,15426.8,1919.0,1417.4
3057,3057,151261,1091647,2,1.0,106,297038,5042649,4,1,4620169.0,40,1,1,1,1,1500,3,296440,5041240,121,4620360.0,297038,5042649,106,4620169.0,10.78,10.94,,,,AC,1.0,2.0,2.0,TR,360.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,95.0,100.0,,15426.8,1919.0,1417.4
3058,3058,151262,1091647,2,2.0,106,297038,5042649,4,1,4620169.0,40,1,1,1,1,1630,4,297038,5042649,106,4620169.0,295028,5052441,118,4620617.01,10.78,10.94,,,T,AC,1.0,2.0,2.0,LS,270.0,0.0,,1.0,1.0,,1.0,,,1.0,2,2,0,95.0,100.0,,15426.8,12582.5,9838.9
3059,3059,151263,1091647,2,2.0,106,297038,5042649,4,1,4620169.0,40,1,1,1,1,2100,3,295028,5052441,118,4620617.01,297038,5042649,106,4620169.0,10.78,10.94,,,,AC,1.0,2.0,2.0,LS,270.0,0.0,,1.0,1.0,,1.0,,,1.0,2,2,0,95.0,100.0,,15426.8,12582.5,9838.9
3060,3060,151264,1091647,3,,106,297038,5042649,4,1,4620169.0,3,2,5,6,3,0,7,0,0,0,,0,0,0,,10.78,10.54,,T,,,,,,,,,,,,,,,,,2,2,0,95.0,100.0,,15426.8,0.0,0.0
3061,3061,151265,1091647,4,,106,297038,5042649,4,1,4620169.0,1,2,5,6,3,0,7,0,0,0,,0,0,0,,10.78,10.54,,T,,,,,,,,,,,,,,,,,2,2,0,95.0,100.0,,15426.8,0.0,0.0
3062,3062,151312,1091663,1,,106,296747,5042979,1,0,4620167.0,58,1,2,5,2,0,7,0,0,0,,0,0,0,,28.16,20.92,T,T,,,,,,,,,,,,,,,,,0,0,0,91.0,100.0,,5503.5,0.0,0.0
3063,3063,151757,1091869,1,,106,299844,5043952,1,0,4620150.0,66,2,2,4,2,0,7,0,0,0,,0,0,0,,23.82,14.08,T,T,,,,,,,,,,,,,,,,,0,0,1,83.0,100.0,,7223.2,0.0,0.0
3064,3064,152246,1092097,1,1.0,106,299048,5042058,1,0,4620135.0,71,2,1,2,1,845,5,299048,5042058,106,4620135.0,298343,5042050,106,4620138.0,28.16,24.09,T,T,T,TC,1.0,3.0,3.0,MA,195.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,0,96.0,100.0,,16658.0,985.8,769.3
3065,3065,152247,1092097,1,1.0,106,299048,5042058,1,0,4620135.0,71,2,1,2,1,900,5,298343,5042050,106,4620138.0,298943,5041683,102,4620137.0,28.16,24.09,,,,MARCHE,1.0,3.0,3.0,MA,195.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,0,96.0,100.0,,16658.0,702.1,575.7
3066,3066,152248,1092097,1,1.0,106,299048,5042058,1,0,4620135.0,71,2,1,2,1,1200,3,298943,5041683,102,4620137.0,299048,5042058,106,4620135.0,28.16,24.09,,,,MARCHE,1.0,3.0,3.0,MA,195.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,0,96.0,100.0,,16658.0,468.9,389.4
3067,3067,152700,1092379,1,1.0,106,298245,5042903,1,0,4620160.0,56,2,1,4,1,900,5,298245,5042903,106,4620160.0,298600,5043059,106,4620140.0,23.82,15.63,T,T,T,MARCHE,1.0,3.0,3.0,MA,40.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,94.0,100.0,,12399.2,561.0,462.6
3068,3068,152701,1092379,1,1.0,106,298245,5042903,1,0,4620160.0,56,2,1,4,1,930,5,298600,5043059,106,4620140.0,298464,5042884,106,4620160.0,23.82,15.63,,,,MARCHE,1.0,3.0,3.0,MA,40.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,94.0,100.0,,12399.2,258.0,187.5
3069,3069,152702,1092379,1,1.0,106,298245,5042903,1,0,4620160.0,56,2,1,4,1,940,3,298464,5042884,106,4620160.0,298245,5042903,106,4620160.0,23.82,15.63,,,,MARCHE,1.0,3.0,3.0,MA,40.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,94.0,100.0,,12399.2,307.4,276.6
3070,3070,153206,1092696,1,1.0,106,298703,5044182,2,1,4620178.0,57,1,1,1,1,1430,1,298703,5044182,106,4620178.0,300085,5040141,101,4620069.0,16.96,12.6,T,T,T,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,1,83.0,100.0,,17312.5,5298.7,4231.5
3071,3071,153207,1092696,1,1.0,106,298703,5044182,2,1,4620178.0,57,1,1,1,1,2330,3,300085,5040141,101,4620069.0,298703,5044182,106,4620178.0,16.96,12.6,,,,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,1,83.0,100.0,,17312.5,5289.5,4236.9
3072,3072,153208,1092696,2,,106,298703,5044182,2,1,4620178.0,72,1,1,4,2,0,7,0,0,0,,0,0,0,,16.96,15.5,,T,,,,,,,,,,,,,,,,,0,2,1,83.0,100.0,,17312.5,0.0,0.0
3073,3073,153428,1092821,1,1.0,106,298217,5043562,3,1,4620174.0,45,2,1,1,1,800,1,298217,5043562,106,4620174.0,294675,5045623,108,4620264.02,14.14,10.05,T,T,T,VELO,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,88.0,100.0,,14654.4,4252.2,3345.5
3074,3074,153429,1092821,1,1.0,106,298217,5043562,3,1,4620174.0,45,2,1,1,1,1700,3,294675,5045623,108,4620264.02,298217,5043562,106,4620174.0,14.14,10.05,,,,VELO,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,88.0,100.0,,14654.4,4252.2,3345.5
3075,3075,153430,1092821,2,1.0,106,298217,5043562,3,1,4620174.0,19,1,1,3,1,730,2,298217,5043562,106,4620174.0,300539,5046088,110,4620188.02,14.14,14.49,,T,T,AC,1.0,2.0,2.0,ET,630.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,88.0,100.0,,14654.4,4062.6,3156.5
3076,3076,153431,1092821,2,1.0,106,298217,5043562,3,1,4620174.0,19,1,1,3,1,1800,3,300539,5046088,110,4620188.02,298217,5043562,106,4620174.0,14.14,14.49,,,,AC,1.0,2.0,2.0,ET,630.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,88.0,100.0,,14654.4,4062.6,3156.5
3077,3077,153432,1092821,2,2.0,106,298217,5043562,3,1,4620174.0,19,1,1,3,1,2000,4,298217,5043562,106,4620174.0,299046,5046765,110,4620185.0,14.14,14.49,,,T,TC,1.0,2.0,2.0,LS,435.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,0,88.0,100.0,,14654.4,3942.4,2956.4
3078,3078,153433,1092821,2,2.0,106,298217,5043562,3,1,4620174.0,19,1,1,3,1,2715,3,299046,5046765,110,4620185.0,298217,5043562,106,4620174.0,14.14,14.49,,,,TC,1.0,2.0,2.0,LS,435.0,0.0,,1.0,1.0,,1.0,,,1.0,1,2,0,88.0,100.0,,14654.4,3942.4,2956.4
3079,3079,153434,1092821,3,1.0,106,298217,5043562,3,1,4620174.0,14,1,5,3,1,700,2,298217,5043562,106,4620174.0,299058,5040554,102,4620130.0,14.14,16.34,,T,T,TC,1.0,2.0,2.0,ET,570.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,88.0,100.0,,14654.4,4075.2,3494.1
3080,3080,153435,1092821,3,1.0,106,298217,5043562,3,1,4620174.0,14,1,5,3,1,1630,3,299058,5040554,102,4620130.0,298217,5043562,106,4620174.0,14.14,16.34,,,,TC,1.0,2.0,2.0,ET,570.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,88.0,100.0,,14654.4,4075.2,3494.1
3081,3081,153436,1092821,3,2.0,106,298217,5043562,3,1,4620174.0,14,1,5,3,1,1930,2,298217,5043562,106,4620174.0,299058,5040554,102,4620130.0,14.14,16.34,,,T,TC,1.0,2.0,2.0,ET,90.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,88.0,100.0,,14654.4,4075.2,3494.1
3082,3082,153437,1092821,3,2.0,106,298217,5043562,3,1,4620174.0,14,1,5,3,1,2100,3,299058,5040554,102,4620130.0,298217,5043562,106,4620174.0,14.14,16.34,,,,TC,1.0,2.0,2.0,ET,90.0,0.0,,1.0,1.0,,1.0,,1.0,,1,2,0,88.0,100.0,,14654.4,4075.2,3494.1
3083,3083,153581,1092924,1,1.0,106,298999,5044323,1,1,4620154.0,41,2,1,1,1,730,1,298999,5044323,106,4620154.0,293862,5044959,108,4620266.0,46.93,40.9,T,T,T,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,86.0,100.0,,9196.1,6475.3,5116.1
3084,3084,153582,1092924,1,1.0,106,298999,5044323,1,1,4620154.0,41,2,1,1,1,1730,3,293862,5044959,108,4620266.0,298999,5044323,106,4620154.0,46.93,40.9,,,,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,86.0,100.0,,9196.1,6475.3,5116.1
3085,3085,153583,1092924,1,2.0,106,298999,5044323,1,1,4620154.0,41,2,1,1,1,1900,4,298999,5044323,106,4620154.0,298745,5043314,106,4620158.0,46.93,40.9,,,T,VELO,1.0,2.0,2.0,LS,120.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,86.0,100.0,,9196.1,1338.3,1028.4
3086,3086,153584,1092924,1,2.0,106,298999,5044323,1,1,4620154.0,41,2,1,1,1,2100,3,298745,5043314,106,4620158.0,298999,5044323,106,4620154.0,46.93,40.9,,,,MARCHE,1.0,2.0,2.0,LS,120.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,86.0,100.0,,9196.1,1338.3,1028.4
3087,3087,153768,1093039,1,1.0,106,297662,5043268,1,1,4620172.0,62,1,1,4,1,1300,5,297662,5043268,106,4620172.0,298385,5042793,106,4620160.0,28.16,22.23,T,T,T,MARCHE,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,89.0,100.0,,9494.9,887.4,671.2
3088,3088,153769,1093039,1,1.0,106,297662,5043268,1,1,4620172.0,62,1,1,4,1,1330,3,298385,5042793,106,4620160.0,297662,5043268,106,4620172.0,28.16,22.23,,,,MARCHE,1.0,2.0,2.0,MA,30.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,89.0,100.0,,9494.9,887.4,671.2
3089,3089,153788,1093049,1,1.0,106,297721,5043516,2,0,4620173.0,26,2,1,1,1,800,1,297721,5043516,106,4620173.0,298078,5033616,127,4620315.0,36.71,66.68,T,T,T,TC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,85.0,100.0,,8472.0,12909.9,9865.4
3090,3090,153789,1093049,1,1.0,106,297721,5043516,2,0,4620173.0,26,2,1,1,1,1630,3,298078,5033616,127,4620315.0,297721,5043516,106,4620173.0,36.71,66.68,,,,TC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,85.0,100.0,,8472.0,12909.9,9865.4
