ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint
140374,61660,1,2,309,308969,5054736,4,3,4620889.03,18,1,1,1,1,2800,3,308316,5052643,309,4620889.01,308969,5054736,309,4620889.03,22.49,24.42,,,,AC,1,2,2,LS,140,0,,1,1,,1,,,1
140375,61660,2,1,309,308969,5054736,4,3,4620889.03,48,2,1,1,1,830,1,308969,5054736,309,4620889.03,309994,5058359,532,4620904.02,22.49,23.19,,T,T,AC,1,2,2,TR,210,0,,1,1,,1,,1,
140376,61660,2,1,309,308969,5054736,4,3,4620889.03,48,2,1,1,1,1200,3,309994,5058359,532,4620904.02,308969,5054736,309,4620889.03,22.49,23.19,,,,AC,1,2,2,TR,210,0,,1,1,,1,,1,
140377,61660,2,2,309,308969,5054736,4,3,4620889.03,48,2,1,1,1,1300,1,308969,5054736,309,4620889.03,309994,5058359,532,4620904.02,22.49,23.19,,,T,AC,1,2,2,TR,240,0,,1,1,,1,,1,
140378,61660,2,2,309,308969,5054736,4,3,4620889.03,48,2,1,1,1,1700,3,309994,5058359,532,4620904.02,308969,5054736,309,4620889.03,22.49,23.19,,,,AC,1,2,2,TR,240,0,,1,1,,1,,1,
140379,61660,2,3,309,308969,5054736,4,3,4620889.03,48,2,1,1,1,1815,6,308969,5054736,309,4620889.03,309754,5050219,309,4620888.00,22.49,23.19,,,T,AC,1,2,2,RC,10,0,,1,1,,1,,1,
140380,61660,2,3,309,308969,5054736,4,3,4620889.03,48,2,1,1,1,1825,3,309754,5050219,309,4620888.00,308969,5054736,309,4620889.03,22.49,23.19,,,,AC,1,2,2,RC,10,0,,1,1,,1,,1,
140381,61660,3,1,309,308969,5054736,4,3,4620889.03,20,1,1,1,1,530,1,308969,5054736,309,4620889.03,308922,5051033,309,4620887.04,22.49,27.23,,T,T,AC,1,2,2,TR,600,0,,1,1,,1,,1,
140382,61660,3,1,309,308969,5054736,4,3,4620889.03,20,1,1,1,1,1530,3,308922,5051033,309,4620887.04,308969,5054736,309,4620889.03,22.49,27.23,,,,AC,1,2,2,TR,600,0,,1,1,,1,,1,
140383,61660,4,1,309,308969,5054736,4,3,4620889.03,17,2,1,3,1,1030,1,308969,5054736,309,4620889.03,309485,5052491,309,4620888.00,22.49,24.42,,T,T,AP,1,2,2,TR,420,0,,1,1,,1,,1,
140384,61660,4,1,309,308969,5054736,4,3,4620889.03,17,2,1,3,1,1730,3,309485,5052491,309,4620888.00,308969,5054736,309,4620889.03,22.49,24.42,,,,AP,1,2,2,TR,420,0,,1,1,,1,,1,
140385,61660,4,2,309,308969,5054736,4,3,4620889.03,17,2,1,3,1,1815,2,308969,5054736,309,4620889.03,309754,5050219,309,4620888.00,22.49,24.42,,,T,AP,1,2,2,ET,245,0,,1,1,,1,,1,
140386,61660,4,2,309,308969,5054736,4,3,4620889.03,17,2,1,3,1,2220,3,309754,5050219,309,4620888.00,308969,5054736,309,4620889.03,22.49,24.42,,,,AP,1,2,2,ET,245,0,,1,1,,1,,1,
140387,61661,1,1,309,309121,5054602,2,1,4620889.03,62,2,1,1,1,1045,1,309121,5054602,309,4620889.03,299390,5040475,101,4620062.00,23.6,23.47,T,T,T,TC,1,3,3,TR,585,0,,1,,1,1,,1,
140388,61661,1,1,309,309121,5054602,2,1,4620889.03,62,2,1,1,1,1930,5,299390,5040475,101,4620062.00,298138,5038856,102,4620065.02,23.6,23.47,,,,TC,1,3,3,TR,585,0,,1,,1,1,,1,
140389,61661,1,1,309,309121,5054602,2,1,4620889.03,62,2,1,1,1,2030,3,298138,5038856,102,4620065.02,309121,5054602,309,4620889.03,23.6,23.47,,,,TC,1,3,3,TR,585,0,,1,,1,1,,1,
140390,61661,2,1,309,309121,5054602,2,1,4620889.03,65,1,1,2,1,1130,1,309121,5054602,309,4620889.03,310828,5042908,307,4620856.00,23.6,25.8,,T,T,AC,1,2,2,TR,570,0,,1,1,,1,,1,
140391,61661,2,1,309,309121,5054602,2,1,4620889.03,65,1,1,2,1,2100,3,310828,5042908,307,4620856.00,309121,5054602,309,4620889.03,23.6,25.8,,,,AC,1,2,2,TR,570,0,,1,1,,1,,1,
140392,61664,1,,309,308678,5054724,2,1,4620889.03,71,2,1,4,2,0,0,0,0,0,,0,0,0,,23.41,25.59,T,T,,,,,,,,,,,,,,,,
140393,61664,2,,309,308678,5054724,2,1,4620889.03,86,1,2,4,2,0,0,0,0,0,,0,0,0,,23.41,25.59,,T,,,,,,,,,,,,,,,,
140401,61666,1,,309,308580,5054784,2,1,4620889.03,70,2,1,4,2,0,0,0,0,0,,0,0,0,,21.15,23.12,T,T,,,,,,,,,,,,,,,,
140402,61666,2,1,309,308580,5054784,2,1,4620889.03,70,1,1,4,1,730,4,308580,5054784,309,4620889.03,308367,5054115,309,4620889.03,21.15,23.12,,T,T,AC,1,2,2,LS,180,0,,1,1,,1,,,1
140403,61666,2,1,309,308580,5054784,2,1,4620889.03,70,1,1,4,1,1030,3,308367,5054115,309,4620889.03,308580,5054784,309,4620889.03,21.15,23.12,,,,AC,1,2,2,LS,180,0,,1,1,,1,,,1
140404,61667,1,1,309,308745,5054726,2,2,4620889.03,55,1,1,4,1,930,4,308745,5054726,309,4620889.03,318433,5044802,310,4620854.02,23.41,22.35,T,T,T,AC,1,2,2,LS,180,0,,1,1,,1,,,1
140405,61667,1,1,309,308745,5054726,2,2,4620889.03,55,1,1,4,1,1230,3,318433,5044802,310,4620854.02,308745,5054726,309,4620889.03,23.41,22.35,,,,AC,1,2,2,LS,180,0,,1,1,,1,,,1
140406,61667,2,,309,308745,5054726,2,2,4620889.03,60,2,1,4,2,0,0,0,0,0,,0,0,0,,23.41,23.28,,T,,,,,,,,,,,,,,,,
140415,61670,1,1,309,308999,5054444,2,2,4620889.03,44,2,1,1,1,630,1,308999,5054444,309,4620889.03,298433,5050556,117,4620605.01,21.97,22.66,T,T,T,AC,1,2,2,TR,630,0,,1,1,,1,,1,
140416,61670,1,1,309,308999,5054444,2,2,4620889.03,44,2,1,1,1,1700,3,298433,5050556,117,4620605.01,308999,5054444,309,4620889.03,21.97,22.66,,,,AC,1,2,2,TR,630,0,,1,1,,1,,1,
140417,61670,2,1,309,308999,5054444,2,2,4620889.03,55,1,1,1,1,800,1,308999,5054444,309,4620889.03,295965,5044536,107,4620247.00,21.97,20.97,,T,T,AC,1,2,2,TR,600,0,,1,1,,1,,1,
140418,61670,2,1,309,308999,5054444,2,2,4620889.03,55,1,1,1,1,1800,3,295965,5044536,107,4620247.00,308999,5054444,309,4620889.03,21.97,20.97,,,,AC,1,2,2,TR,600,0,,1,1,,1,,1,
140419,61671,1,1,309,309230,5054257,2,1,4620889.02,76,2,1,4,1,900,5,309230,5054257,309,4620889.02,308504,5052223,309,4620889.01,23.41,25.59,T,T,T,AC,1,2,2,MA,120,0,,1,1,,1,,,1
140420,61671,1,1,309,309230,5054257,2,1,4620889.02,76,2,1,4,1,1100,3,308504,5052223,309,4620889.01,309230,5054257,309,4620889.02,23.41,25.59,,,,AC,1,2,2,MA,120,0,,1,1,,1,,,1
140421,61671,2,1,309,309230,5054257,2,1,4620889.02,78,1,1,4,1,1330,4,309230,5054257,309,4620889.02,308504,5052223,309,4620889.01,23.41,25.59,,T,T,AC,1,2,2,LS,150,0,,1,1,,1,,,1
140422,61671,2,1,309,309230,5054257,2,1,4620889.02,78,1,1,4,1,1600,3,308504,5052223,309,4620889.01,309230,5054257,309,4620889.02,23.41,25.59,,,,AC,1,2,2,LS,150,0,,1,1,,1,,,1
140423,61675,1,,309,308870,5054272,3,3,4620889.03,74,1,1,4,2,0,0,0,0,0,,0,0,0,,21.15,23.12,T,T,,,,,,,,,,,,,,,,
140424,61675,2,,309,308870,5054272,3,3,4620889.03,66,2,1,4,2,0,0,0,0,0,,0,0,0,,21.15,23.12,,T,,,,,,,,,,,,,,,,
140425,61675,3,,309,308870,5054272,3,3,4620889.03,42,1,1,1,2,0,0,0,0,0,,0,0,0,,21.15,24.95,,T,,,,,,,,,,,,,,,,
140426,61676,1,1,309,308882,5054267,2,1,4620889.03,79,1,1,4,1,830,4,308882,5054267,309,4620889.03,309412,5048017,309,4620887.02,21.97,24.01,T,T,T,AC,1,3,3,TR,180,0,,1,,1,1,,1,
140427,61676,1,1,309,308882,5054267,2,1,4620889.03,79,1,1,4,1,1100,1,309412,5048017,309,4620887.02,310336,5049891,309,4620888.00,21.97,24.01,,,,AC,1,3,3,TR,180,0,,1,,1,1,,1,
140428,61676,1,1,309,308882,5054267,2,1,4620889.03,79,1,1,4,1,1130,3,310336,5049891,309,4620888.00,308882,5054267,309,4620889.03,21.97,24.01,,,,AC,1,3,3,TR,180,0,,1,,1,1,,1,
140429,61676,2,1,309,308882,5054267,2,1,4620889.03,72,2,1,4,1,1315,5,308882,5054267,309,4620889.03,308504,5052223,309,4620889.01,21.97,24.01,,T,T,AC,1,3,3,LS,195,0,,1,,1,1,,,1
140430,61676,2,1,309,308882,5054267,2,1,4620889.03,72,2,1,4,1,1415,4,308504,5052223,309,4620889.01,308592,5053697,309,4620889.03,21.97,24.01,,,,AC,1,3,3,LS,195,0,,1,,1,1,,,1
140431,61676,2,1,309,308882,5054267,2,1,4620889.03,72,2,1,4,1,1630,3,308592,5053697,309,4620889.03,308882,5054267,309,4620889.03,21.97,24.01,,,,AC,1,3,3,LS,195,0,,1,,1,1,,,1
140432,61679,1,1,309,308897,5054031,3,3,4620889.03,69,1,1,4,1,1130,4,308897,5054031,309,4620889.03,308856,5041635,303,4620869.00,21.97,24.01,T,T,T,AP,1,2,2,LS,255,0,,1,1,,1,,,1
140433,61679,1,1,309,308897,5054031,3,3,4620889.03,69,1,1,4,1,1545,3,308856,5041635,303,4620869.00,308897,5054031,309,4620889.03,21.97,24.01,,,,AP,1,2,2,LS,255,0,,1,1,,1,,,1
140434,61679,2,1,309,308897,5054031,3,3,4620889.03,73,2,2,4,1,1130,4,308897,5054031,309,4620889.03,308856,5041635,303,4620869.00,21.97,24.01,,T,T,AP,1,2,2,LS,255,0,,1,1,,1,,,1
140435,61679,2,1,309,308897,5054031,3,3,4620889.03,73,2,2,4,1,1545,3,308856,5041635,303,4620869.00,308897,5054031,309,4620889.03,21.97,24.01,,,,AP,1,2,2,LS,255,0,,1,1,,1,,,1
140436,61679,3,1,309,308897,5054031,3,3,4620889.03,42,1,1,1,1,800,1,308897,5054031,309,4620889.03,308583,5052582,309,4620889.01,21.97,25.91,,T,T,AC,1,2,2,TR,590,0,,1,1,,1,,1,
140437,61679,3,1,309,308897,5054031,3,3,4620889.03,42,1,1,1,1,1750,3,308583,5052582,309,4620889.01,308897,5054031,309,4620889.03,21.97,25.91,,,,AC,1,2,2,TR,590,0,,1,1,,1,,1,
140438,61679,3,2,309,308897,5054031,3,3,4620889.03,42,1,1,1,1,2000,4,308897,5054031,309,4620889.03,310791,5050658,309,4620888.00,21.97,25.91,,,T,AC,1,2,2,LS,80,0,,1,1,,1,,,1
140439,61679,3,2,309,308897,5054031,3,3,4620889.03,42,1,1,1,1,2120,3,310791,5050658,309,4620888.00,308897,5054031,309,4620889.03,21.97,25.91,,,,AC,1,2,2,LS,80,0,,1,1,,1,,,1
140440,61681,1,1,309,309116,5053755,2,1,4620889.02,58,2,1,1,1,605,1,309116,5053755,309,4620889.02,309502,5052267,309,4620888.00,21.97,21.85,T,T,T,AC,1,2,2,TR,235,0,,1,1,,1,,1,
140441,61681,1,1,309,309116,5053755,2,1,4620889.02,58,2,1,1,1,1000,3,309502,5052267,309,4620888.00,309116,5053755,309,4620889.02,21.97,21.85,,,,AC,1,2,2,TR,235,0,,1,1,,1,,1,
140442,61681,1,2,309,309116,5053755,2,1,4620889.02,58,2,1,1,1,1100,1,309116,5053755,309,4620889.02,309502,5052267,309,4620888.00,21.97,21.85,,,T,AC,1,2,2,TR,390,0,,1,1,,1,,1,
140443,61681,1,2,309,309116,5053755,2,1,4620889.02,58,2,1,1,1,1730,3,309502,5052267,309,4620888.00,309116,5053755,309,4620889.02,21.97,21.85,,,,AC,1,2,2,TR,390,0,,1,1,,1,,1,
140444,61681,2,1,309,309116,5053755,2,1,4620889.02,69,1,1,1,1,400,6,309116,5053755,309,4620889.02,309239,5050086,309,4620887.04,21.97,24.01,,T,T,AC,1,2,2,TR,720,0,,1,1,,1,,1,
140445,61681,2,1,309,309116,5053755,2,1,4620889.02,69,1,1,1,1,1600,3,309239,5050086,309,4620887.04,309116,5053755,309,4620889.02,21.97,24.01,,,,AC,1,2,2,TR,720,0,,1,1,,1,,1,
140446,61686,1,1,309,308587,5054229,2,2,4620889.03,55,1,1,4,1,1330,5,308587,5054229,309,4620889.03,308624,5052726,309,4620889.01,23.41,22.35,T,T,T,AC,1,2,2,MA,30,0,,1,1,,1,,,1
140447,61686,1,1,309,308587,5054229,2,2,4620889.03,55,1,1,4,1,1400,3,308624,5052726,309,4620889.01,308587,5054229,309,4620889.03,23.41,22.35,,,,AC,1,2,2,MA,30,0,,1,1,,1,,,1
140448,61686,2,1,309,308587,5054229,2,2,4620889.03,47,2,1,1,1,645,1,308587,5054229,309,4620889.03,306052,5045678,302,4620877.01,23.41,24.15,,T,T,AC,1,2,2,TR,315,0,,1,1,,1,,1,
140449,61686,2,1,309,308587,5054229,2,2,4620889.03,47,2,1,1,1,1200,3,306052,5045678,302,4620877.01,308587,5054229,309,4620889.03,23.41,24.15,,,,AC,1,2,2,TR,315,0,,1,1,,1,,1,
140450,61686,2,2,309,308587,5054229,2,2,4620889.03,47,2,1,1,1,1300,1,308587,5054229,309,4620889.03,306052,5045678,302,4620877.01,23.41,24.15,,,T,AC,1,2,2,TR,210,0,,1,1,,1,,1,
140451,61686,2,2,309,308587,5054229,2,2,4620889.03,47,2,1,1,1,1630,3,306052,5045678,302,4620877.01,308587,5054229,309,4620889.03,23.41,24.15,,,,AC,1,2,2,TR,210,0,,1,1,,1,,1,
140452,61688,1,1,309,308879,5053933,2,2,4620889.03,53,2,1,2,1,715,1,308879,5053933,309,4620889.03,309819,5046661,309,4620887.02,23.6,23.47,T,T,T,AC,2,5,4,TR,555,0,,1,,1,,1,1,
140453,61688,1,1,309,308879,5053933,2,2,4620889.03,53,2,1,2,1,1230,6,309819,5046661,309,4620887.02,307098,5046523,302,4620877.01,23.6,23.47,,,,AC,2,5,4,TR,555,0,,1,,1,,1,1,
140454,61688,1,1,309,308879,5053933,2,2,4620889.03,53,2,1,2,1,1245,1,307098,5046523,302,4620877.01,309819,5046661,309,4620887.02,23.6,23.47,,,,AC,2,5,4,TR,555,0,,1,,1,,1,1,
140455,61688,1,1,309,308879,5053933,2,2,4620889.03,53,2,1,2,1,1500,6,309819,5046661,309,4620887.02,308905,5048321,309,4620887.03,23.6,23.47,,,,AC,2,5,4,TR,555,0,,1,,1,,1,1,
140456,61688,1,1,309,308879,5053933,2,2,4620889.03,53,2,1,2,1,1630,3,308905,5048321,309,4620887.03,308879,5053933,309,4620889.03,23.6,23.47,,,,AC,2,5,4,TR,555,0,,1,,1,,1,1,
140457,61688,2,1,309,308879,5053933,2,2,4620889.03,61,1,1,1,1,800,1,308879,5053933,309,4620889.03,309819,5046661,309,4620887.02,23.6,22.53,,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
140458,61688,2,1,309,308879,5053933,2,2,4620889.03,61,1,1,1,1,1700,3,309819,5046661,309,4620887.02,308879,5053933,309,4620889.03,23.6,22.53,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
140459,61689,1,,309,308900,5053879,1,0,4620889.03,83,1,2,4,2,0,0,0,0,0,,0,0,0,,26.88,29.38,T,T,,,,,,,,,,,,,,,,
140460,61690,1,1,309,309048,5053703,4,1,4620889.02,38,1,1,1,1,815,1,309048,5053703,309,4620889.02,319652,5055091,531,4620903.10,23.6,27.84,T,T,T,AC,1,2,2,TR,465,0,,1,1,,1,,1,
140461,61690,1,1,309,309048,5053703,4,1,4620889.02,38,1,1,1,1,1600,3,319652,5055091,531,4620903.10,309048,5053703,309,4620889.02,23.6,27.84,,,,AC,1,2,2,TR,465,0,,1,1,,1,,1,
140462,61690,2,1,309,309048,5053703,4,1,4620889.02,37,2,1,1,1,700,1,309048,5053703,309,4620889.02,308514,5052938,309,4620889.03,23.6,24.34,,T,T,VELO,1,2,2,TR,600,0,,1,1,,1,,1,
140463,61690,2,1,309,309048,5053703,4,1,4620889.02,37,2,1,1,1,1700,3,308514,5052938,309,4620889.03,309048,5053703,309,4620889.02,23.6,24.34,,,,VELO,1,2,2,TR,600,0,,1,1,,1,,1,
140464,61690,3,1,309,309048,5053703,4,1,4620889.02,13,1,5,3,1,730,2,309048,5053703,309,4620889.02,309754,5050219,309,4620888.00,23.6,25.63,,T,T,BS,1,2,2,ET,450,0,,1,1,,1,,1,
140465,61690,3,1,309,309048,5053703,4,1,4620889.02,13,1,5,3,1,1500,3,309754,5050219,309,4620888.00,309048,5053703,309,4620889.02,23.6,25.63,,,,BS,1,2,2,ET,450,0,,1,1,,1,,1,
140466,61690,4,1,309,309048,5053703,4,1,4620889.02,11,1,5,3,1,830,2,309048,5053703,309,4620889.02,309225,5054152,309,4620889.02,23.6,25.63,,T,T,MARCHE,1,2,2,ET,190,0,,1,1,,1,,1,
140467,61690,4,1,309,309048,5053703,4,1,4620889.02,11,1,5,3,1,1140,3,309225,5054152,309,4620889.02,309048,5053703,309,4620889.02,23.6,25.63,,,,MARCHE,1,2,2,ET,190,0,,1,1,,1,,1,
140468,61690,4,2,309,309048,5053703,4,1,4620889.02,11,1,5,3,1,1245,2,309048,5053703,309,4620889.02,309225,5054152,309,4620889.02,23.6,25.63,,,T,MARCHE,1,2,2,ET,165,0,,1,1,,1,,1,
140469,61690,4,2,309,309048,5053703,4,1,4620889.02,11,1,5,3,1,1530,3,309225,5054152,309,4620889.02,309048,5053703,309,4620889.02,23.6,25.63,,,,MARCHE,1,2,2,ET,165,0,,1,1,,1,,1,
140470,61691,1,1,309,309054,5052451,3,3,4620889.01,37,2,1,1,1,730,1,309054,5052451,309,4620889.01,306678,5046904,302,4620886.01,22.49,23.19,T,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
140471,61691,1,1,309,309054,5052451,3,3,4620889.01,37,2,1,1,1,1630,3,306678,5046904,302,4620886.01,309054,5052451,309,4620889.01,22.49,23.19,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
140472,61691,2,1,309,309054,5052451,3,3,4620889.01,48,1,1,1,1,930,1,309054,5052451,309,4620889.01,305371,5046474,302,4620886.02,22.49,26.52,,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
140473,61691,2,1,309,309054,5052451,3,3,4620889.01,48,1,1,1,1,1830,3,305371,5046474,302,4620886.02,309054,5052451,309,4620889.01,22.49,26.52,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
140474,61691,3,1,309,309054,5052451,3,3,4620889.01,19,1,1,3,1,800,2,309054,5052451,309,4620889.01,294001,5038195,105,4620111.00,22.49,24.42,,T,T,AC,1,2,2,ET,570,0,,1,1,,1,,1,
140475,61691,3,1,309,309054,5052451,3,3,4620889.01,19,1,1,3,1,1730,3,294001,5038195,105,4620111.00,309054,5052451,309,4620889.01,22.49,24.42,,,,AC,1,2,2,ET,570,0,,1,1,,1,,1,
140476,61691,3,2,309,309054,5052451,3,3,4620889.01,19,1,1,3,1,2020,4,309054,5052451,309,4620889.01,294715,5035985,104,4620097.01,22.49,24.42,,,T,AC,1,2,2,LS,110,0,,1,1,,1,,,1
140477,61691,3,2,309,309054,5052451,3,3,4620889.01,19,1,1,3,1,2210,3,294715,5035985,104,4620097.01,309054,5052451,309,4620889.01,22.49,24.42,,,,AC,1,2,2,LS,110,0,,1,1,,1,,,1
140478,61693,1,1,309,308538,5054064,4,1,4620889.03,30,1,1,1,1,525,1,308538,5054064,309,4620889.03,287991,5038830,119,4620415.01,21.15,25.61,T,T,T,AC,1,2,2,TR,545,0,,1,1,,1,,1,
140479,61693,1,1,309,308538,5054064,4,1,4620889.03,30,1,1,1,1,1430,3,287991,5038830,119,4620415.01,308538,5054064,309,4620889.03,21.15,25.61,,,,AC,1,2,2,TR,545,0,,1,1,,1,,1,
140480,61693,1,2,309,308538,5054064,4,1,4620889.03,30,1,1,1,1,1700,5,308538,5054064,309,4620889.03,308504,5052223,309,4620889.01,21.15,25.61,,,T,AC,1,2,2,MA,30,0,,1,1,,1,,,1
140481,61693,1,2,309,308538,5054064,4,1,4620889.03,30,1,1,1,1,1730,3,308504,5052223,309,4620889.01,308538,5054064,309,4620889.03,21.15,25.61,,,,AC,1,2,2,MA,30,0,,1,1,,1,,,1
140482,61693,1,3,309,308538,5054064,4,1,4620889.03,30,1,1,1,1,1930,4,308538,5054064,309,4620889.03,308550,5053522,309,4620889.03,21.15,25.61,,,T,AC,1,2,2,LS,15,0,,1,1,,1,,,1
140483,61693,1,3,309,308538,5054064,4,1,4620889.03,30,1,1,1,1,1945,3,308550,5053522,309,4620889.03,308538,5054064,309,4620889.03,21.15,25.61,,,,AC,1,2,2,LS,15,0,,1,1,,1,,,1
140484,61693,2,1,309,308538,5054064,4,1,4620889.03,30,2,1,1,1,1700,5,308538,5054064,309,4620889.03,308504,5052223,309,4620889.01,21.15,25.59,,T,T,AP,1,2,2,MA,30,0,,1,1,,1,,,1
140485,61693,2,1,309,308538,5054064,4,1,4620889.03,30,2,1,1,1,1730,3,308504,5052223,309,4620889.01,308538,5054064,309,4620889.03,21.15,25.59,,,,AP,1,2,2,MA,30,0,,1,1,,1,,,1
140486,61693,3,1,309,308538,5054064,4,1,4620889.03,5,1,5,3,1,820,2,308538,5054064,309,4620889.03,308695,5053617,309,4620889.03,21.15,22.97,,T,T,MARCHE,1,2,2,ET,400,0,,1,1,,1,,1,
140487,61693,3,1,309,308538,5054064,4,1,4620889.03,5,1,5,3,1,1500,3,308695,5053617,309,4620889.03,308538,5054064,309,4620889.03,21.15,22.97,,,,MARCHE,1,2,2,ET,400,0,,1,1,,1,,1,
140488,61693,3,2,309,308538,5054064,4,1,4620889.03,5,1,5,3,1,1700,5,308538,5054064,309,4620889.03,308504,5052223,309,4620889.01,21.15,22.97,,,T,AP,1,2,2,MA,30,0,,1,1,,1,,,1
140489,61693,3,2,309,308538,5054064,4,1,4620889.03,5,1,5,3,1,1730,3,308504,5052223,309,4620889.01,308538,5054064,309,4620889.03,21.15,22.97,,,,AP,1,2,2,MA,30,0,,1,1,,1,,,1
140490,61693,4,,309,308538,5054064,4,1,4620889.03,1,2,5,6,3,0,0,0,0,0,,0,0,0,,21.15,22.97,,T,,,,,,,,,,,,,,,,
140491,61696,1,1,309,308803,5053738,3,2,4620889.03,64,1,1,1,1,700,1,308803,5053738,309,4620889.03,310533,5049235,309,4620887.02,22.49,21.47,T,T,T,AC,1,3,3,TR,660,0,,1,,1,1,,1,
140492,61696,1,1,309,308803,5053738,3,2,4620889.03,64,1,1,1,1,1730,5,310533,5049235,309,4620887.02,308262,5050481,309,4620887.03,22.49,21.47,,,,AC,1,3,3,TR,660,0,,1,,1,1,,1,
140493,61696,1,1,309,308803,5053738,3,2,4620889.03,64,1,1,1,1,1800,3,308262,5050481,309,4620887.03,308803,5053738,309,4620889.03,22.49,21.47,,,,AC,1,3,3,TR,660,0,,1,,1,1,,1,
140494,61696,2,1,309,308803,5053738,3,2,4620889.03,55,2,1,1,1,700,1,308803,5053738,309,4620889.03,311797,5047566,309,4620887.02,22.49,22.36,,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
140495,61696,2,1,309,308803,5053738,3,2,4620889.03,55,2,1,1,1,1600,3,311797,5047566,309,4620887.02,308803,5053738,309,4620889.03,22.49,22.36,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
140496,61696,3,1,309,308803,5053738,3,2,4620889.03,20,1,2,1,1,700,1,308803,5053738,309,4620889.03,310533,5049235,309,4620887.02,22.49,27.23,,T,T,AP,1,3,3,TR,660,0,,1,,1,1,,1,
140497,61696,3,1,309,308803,5053738,3,2,4620889.03,20,1,2,1,1,1730,5,310533,5049235,309,4620887.02,308262,5050481,309,4620887.03,22.49,27.23,,,,AP,1,3,3,TR,660,0,,1,,1,1,,1,
140498,61696,3,1,309,308803,5053738,3,2,4620889.03,20,1,2,1,1,1800,3,308262,5050481,309,4620887.03,308803,5053738,309,4620889.03,22.49,27.23,,,,AP,1,3,3,TR,660,0,,1,,1,1,,1,
140499,61697,1,,309,308614,5053948,1,0,4620889.03,71,2,2,4,2,0,0,0,0,0,,0,0,0,,25.23,27.57,T,T,,,,,,,,,,,,,,,,
140509,61699,1,1,309,308685,5053901,2,2,4620889.03,55,1,1,1,1,600,1,308685,5053901,309,4620889.03,308624,5052726,309,4620889.01,23.6,22.53,T,T,T,AC,1,2,2,TR,420,0,,1,1,,1,,1,
140510,61699,1,1,309,308685,5053901,2,2,4620889.03,55,1,1,1,1,1300,3,308624,5052726,309,4620889.01,308685,5053901,309,4620889.03,23.6,22.53,,,,AC,1,2,2,TR,420,0,,1,1,,1,,1,
140511,61699,1,2,309,308685,5053901,2,2,4620889.03,55,1,1,1,1,1330,6,308685,5053901,309,4620889.03,310218,5058694,532,4620904.03,23.6,22.53,,,T,AC,1,2,2,TR,150,0,,1,1,,1,,1,
140512,61699,1,2,309,308685,5053901,2,2,4620889.03,55,1,1,1,1,1600,3,310218,5058694,532,4620904.03,308685,5053901,309,4620889.03,23.6,22.53,,,,AC,1,2,2,TR,150,0,,1,1,,1,,1,
140513,61699,2,1,309,308685,5053901,2,2,4620889.03,50,2,1,1,1,800,1,308685,5053901,309,4620889.03,308494,5051514,309,4620887.04,23.6,23.47,,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
140514,61699,2,1,309,308685,5053901,2,2,4620889.03,50,2,1,1,1,1700,3,308494,5051514,309,4620887.04,308685,5053901,309,4620889.03,23.6,23.47,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
140515,61700,1,1,309,308772,5053803,2,1,4620889.03,56,1,1,4,1,1000,5,308772,5053803,309,4620889.03,314252,5040625,310,4620855.01,23.6,22.53,T,T,T,AC,1,2,2,MA,180,0,,1,1,,1,,,1
140516,61700,1,1,309,308772,5053803,2,1,4620889.03,56,1,1,4,1,1300,3,314252,5040625,310,4620855.01,308772,5053803,309,4620889.03,23.6,22.53,,,,AC,1,2,2,MA,180,0,,1,1,,1,,,1
140517,61700,2,,309,308772,5053803,2,1,4620889.03,64,2,2,5,2,0,0,0,0,0,,0,0,0,,23.6,23.47,,T,,,,,,,,,,,,,,,,
140518,61701,1,1,309,308530,5053955,2,1,4620889.03,56,1,1,4,1,930,5,308530,5053955,309,4620889.03,308542,5052113,309,4620889.01,21.15,20.19,T,T,T,AC,1,2,2,MA,60,0,,1,1,,1,,,1
140519,61701,1,1,309,308530,5053955,2,1,4620889.03,56,1,1,4,1,1030,3,308542,5052113,309,4620889.01,308530,5053955,309,4620889.03,21.15,20.19,,,,AC,1,2,2,MA,60,0,,1,1,,1,,,1
140520,61701,2,,309,308530,5053955,2,1,4620889.03,63,2,1,4,2,0,0,0,0,0,,0,0,0,,21.15,21.04,,T,,,,,,,,,,,,,,,,
140521,61704,1,1,309,308337,5053786,2,2,4620889.03,65,1,1,1,1,700,1,308337,5053786,309,4620889.03,299660,5041633,101,4620059.00,22.49,24.58,T,T,T,AC,1,2,2,TR,600,0,,1,1,,1,,1,
