ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint
93933,1057342,1,1,309,308552,5049125,2,2,4620887.03,58,2,1,1,1,1845,5,311949,5048264,309,4620888.01,309979,5050118,309,4620888.03,16.42,15.7,,,,AC,1,4,4,TR,735,0,,1,,1,1,,1,
93934,1057342,1,1,309,308552,5049125,2,2,4620887.03,58,2,1,1,1,1915,3,309979,5050118,309,4620888.03,308552,5049125,309,4620887.03,16.42,15.7,,,,AC,1,4,4,TR,735,0,,1,,1,1,,1,
93935,1057342,2,,309,308552,5049125,2,2,4620887.03,65,1,1,4,2,0,7,0,0,0,,0,0,0,,16.42,16.08,,T,,,,,,,,,,,,,,,,
94624,1057813,1,1,309,310998,5048641,3,1,4620887.06,38,2,1,1,1,750,1,310998,5048641,309,4620887.06,299312,5039866,101,4620063,27.42,29.53,T,T,T,AC,1,3,3,TR,805,0,,1,,1,1,,1,
94625,1057813,1,1,309,310998,5048641,3,1,4620887.06,38,2,1,1,1,1700,4,299312,5039866,101,4620063,299537,5040377,101,4620062,27.42,29.53,,,,MARCHE,1,3,3,TR,805,0,,1,,1,1,,1,
94626,1057813,1,1,309,310998,5048641,3,1,4620887.06,38,2,1,1,1,2115,3,299537,5040377,101,4620062,310998,5048641,309,4620887.06,27.42,29.53,,,,AC,1,3,3,TR,805,0,,1,,1,1,,1,
94627,1057813,2,1,309,310998,5048641,3,1,4620887.06,9,1,5,3,1,730,2,310998,5048641,309,4620887.06,308451,5049819,309,4620887.03,27.42,25.45,,T,T,MARCHE,1,2,2,ET,605,0,,1,1,,1,,1,
94628,1057813,2,1,309,310998,5048641,3,1,4620887.06,9,1,5,3,1,1735,3,308451,5049819,309,4620887.03,310998,5048641,309,4620887.06,27.42,25.45,,,,MARCHE,1,2,2,ET,605,0,,1,1,,1,,1,
94629,1057813,3,1,309,310998,5048641,3,1,4620887.06,7,2,5,3,1,730,2,310998,5048641,309,4620887.06,308451,5049819,309,4620887.03,27.42,27.27,,T,T,MARCHE,1,2,2,ET,600,0,,1,1,,1,,1,
94630,1057813,3,1,309,310998,5048641,3,1,4620887.06,7,2,5,3,1,1730,3,308451,5049819,309,4620887.03,310998,5048641,309,4620887.06,27.42,27.27,,,,MARCHE,1,2,2,ET,600,0,,1,1,,1,,1,
94684,1057859,1,1,309,309626,5048504,2,1,4620887.05,50,1,1,1,1,645,1,309626,5048504,309,4620887.05,299166,5039578,101,4620063,23.36,32.19,T,T,T,TC,1,2,2,TR,715,0,,1,1,,1,,1,
94685,1057859,1,1,309,309626,5048504,2,1,4620887.05,50,1,1,1,1,1840,3,299166,5039578,101,4620063,309626,5048504,309,4620887.05,23.36,32.19,,,,TC,1,2,2,TR,715,0,,1,1,,1,,1,
94686,1057859,1,2,309,309626,5048504,2,1,4620887.05,50,1,1,1,1,2010,4,309626,5048504,309,4620887.05,327181,5048294,523,4620901.01,23.36,32.19,,,T,AC,1,2,2,LS,80,0,,1,1,,1,,,1
94687,1057859,1,2,309,309626,5048504,2,1,4620887.05,50,1,1,1,1,2130,3,327181,5048294,523,4620901.01,309626,5048504,309,4620887.05,23.36,32.19,,,,AC,1,2,2,LS,80,0,,1,1,,1,,,1
94688,1057859,2,1,309,309626,5048504,2,1,4620887.05,46,2,1,1,1,1030,1,309626,5048504,309,4620887.05,295036,5040367,105,4620123,23.36,31.7,,T,T,TC,1,2,2,TR,420,0,,1,1,,1,,1,
94689,1057859,2,1,309,309626,5048504,2,1,4620887.05,46,2,1,1,1,1730,3,295036,5040367,105,4620123,309626,5048504,309,4620887.05,23.36,31.7,,,,TC,1,2,2,TR,420,0,,1,1,,1,,1,
94690,1057859,2,2,309,309626,5048504,2,1,4620887.05,46,2,1,1,1,2010,4,309626,5048504,309,4620887.05,327181,5048294,523,4620901.01,23.36,31.7,,,T,AP,1,2,2,LS,80,0,,1,1,,1,,,1
94691,1057859,2,2,309,309626,5048504,2,1,4620887.05,46,2,1,1,1,2130,3,327181,5048294,523,4620901.01,309626,5048504,309,4620887.05,23.36,31.7,,,,AP,1,2,2,LS,80,0,,1,1,,1,,,1
95286,1058273,1,1,309,310743,5048971,3,2,4620887.06,58,1,1,4,1,1100,5,310743,5048971,309,4620887.06,314308,5040611,310,4620855.01,29.87,23.27,T,T,T,AC,1,2,2,MA,180,0,,1,1,,1,,,1
95287,1058273,1,1,309,310743,5048971,3,2,4620887.06,58,1,1,4,1,1400,3,314308,5040611,310,4620855.01,310743,5048971,309,4620887.06,29.87,23.27,,,,AC,1,2,2,MA,180,0,,1,1,,1,,,1
95288,1058273,1,2,309,310743,5048971,3,2,4620887.06,58,1,1,4,1,1630,5,310743,5048971,309,4620887.06,311949,5048264,309,4620888.01,29.87,23.27,,,T,AC,1,2,2,MA,30,0,,1,1,,1,,,1
95289,1058273,1,2,309,310743,5048971,3,2,4620887.06,58,1,1,4,1,1700,3,311949,5048264,309,4620888.01,310743,5048971,309,4620887.06,29.87,23.27,,,,AC,1,2,2,MA,30,0,,1,1,,1,,,1
95290,1058273,2,1,309,310743,5048971,3,2,4620887.06,56,2,1,1,1,615,6,310743,5048971,309,4620887.06,299165,5040507,101,4620062,29.87,28.55,,T,T,AC,1,4,4,TR,885,0,,1,,1,1,,1,
95291,1058273,2,1,309,310743,5048971,3,2,4620887.06,56,2,1,1,1,700,1,299165,5040507,101,4620062,299589,5040331,101,4620062,29.87,28.55,,,,AC,1,4,4,TR,885,0,,1,,1,1,,1,
95292,1058273,2,1,309,310743,5048971,3,2,4620887.06,56,2,1,1,1,1700,2,299589,5040331,101,4620062,300628,5045682,111,4620030,29.87,28.55,,,,AC,1,4,4,TR,885,0,,1,,1,1,,1,
95293,1058273,2,1,309,310743,5048971,3,2,4620887.06,56,2,1,1,1,2100,3,300628,5045682,111,4620030,310743,5048971,309,4620887.06,29.87,28.55,,,,AC,1,4,4,TR,885,0,,1,,1,1,,1,
95294,1058273,3,1,309,310743,5048971,3,2,4620887.06,24,1,1,3,1,615,2,310743,5048971,309,4620887.06,295620,5039716,105,4620126,29.87,26.01,,T,T,KR,1,2,2,ET,705,0,,1,1,,1,,1,
95295,1058273,3,1,309,310743,5048971,3,2,4620887.06,24,1,1,3,1,1800,3,295620,5039716,105,4620126,310743,5048971,309,4620887.06,29.87,26.01,,,,TC,1,2,2,ET,705,0,,1,1,,1,,1,
96162,1058815,1,1,309,309267,5054257,1,1,4620889.02,76,2,1,4,1,1900,5,309267,5054257,309,4620889.02,308619,5052151,309,4620889.01,22.42,23.15,T,T,T,AC,1,3,3,MA,60,0,,1,,1,1,,,1
96163,1058815,1,1,309,309267,5054257,1,1,4620889.02,76,2,1,4,1,1925,5,308619,5052151,309,4620889.01,308682,5052602,309,4620889.01,22.42,23.15,,,,AC,1,3,3,MA,60,0,,1,,1,1,,,1
96164,1058815,1,1,309,309267,5054257,1,1,4620889.02,76,2,1,4,1,2000,3,308682,5052602,309,4620889.01,309267,5054257,309,4620889.02,22.42,23.15,,,,AC,1,3,3,MA,60,0,,1,,1,1,,,1
96450,1059005,1,,309,309722,5050931,2,2,4620888.02,65,2,1,4,2,0,7,0,0,0,,0,0,0,,19.02,15.74,T,T,,,,,,,,,,,,,,,,
96451,1059005,2,1,309,309722,5050931,2,2,4620888.02,67,1,1,2,1,1730,5,309722,5050931,309,4620888.02,309979,5050118,309,4620888.03,19.02,18.63,,T,T,AC,1,2,2,MA,15,0,,1,1,,1,,,1
96452,1059005,2,1,309,309722,5050931,2,2,4620888.02,67,1,1,2,1,1745,3,309979,5050118,309,4620888.03,309722,5050931,309,4620888.02,19.02,18.63,,,,AC,1,2,2,MA,15,0,,1,1,,1,,,1
96522,1059058,1,1,309,308827,5053537,1,1,4620889.03,55,2,1,1,1,630,1,308827,5053537,309,4620889.03,298005,5037214,103,4620083,35.64,34.07,T,T,T,TC,1,2,2,TR,570,0,,1,1,,1,,1,
96523,1059058,1,1,309,308827,5053537,1,1,4620889.03,55,2,1,1,1,1600,3,298005,5037214,103,4620083,308827,5053537,309,4620889.03,35.64,34.07,,,,TC,1,2,2,TR,570,0,,1,1,,1,,1,
96610,1059114,1,,309,308947,5051712,1,0,4620889.01,74,2,2,4,2,0,7,0,0,0,,0,0,0,,25.88,26.72,T,T,,,,,,,,,,,,,,,,
96738,1059194,1,,309,308165,5053003,2,1,4620889.03,84,2,2,4,2,0,7,0,0,0,,0,0,0,,33.04,34.12,T,T,,,,,,,,,,,,,,,,
96739,1059194,2,1,309,308165,5053003,2,1,4620889.03,49,1,1,5,1,1100,5,308165,5053003,309,4620889.03,308682,5052602,309,4620889.01,33.04,38.1,,T,T,AC,1,2,2,MA,60,0,,1,1,,1,,,1
96740,1059194,2,1,309,308165,5053003,2,1,4620889.03,49,1,1,5,1,1200,3,308682,5052602,309,4620889.01,308165,5053003,309,4620889.03,33.04,38.1,,,,AC,1,2,2,MA,60,0,,1,1,,1,,,1
97322,1059554,1,1,309,308304,5051299,3,1,4620887.04,17,1,1,3,1,1200,4,308304,5051299,309,4620887.04,308678,5047399,302,4620876.05,27.42,31.77,T,T,T,TC,1,2,2,LS,60,0,,1,1,,1,,,1
97323,1059554,1,1,309,308304,5051299,3,1,4620887.04,17,1,1,3,1,1300,3,308678,5047399,302,4620876.05,308304,5051299,309,4620887.04,27.42,31.77,,,,MARCHE,1,2,2,LS,60,0,,1,1,,1,,,1
97324,1059554,2,1,309,308304,5051299,3,1,4620887.04,47,1,1,1,1,900,6,308304,5051299,309,4620887.04,308304,5051299,309,4620887.04,27.42,31.62,,T,T,AC,0,1,2,IND,0,0,1,,,,,,,
97325,1059554,3,1,309,308304,5051299,3,1,4620887.04,11,1,5,3,1,730,2,308304,5051299,309,4620887.04,309030,5053430,309,4620889.02,27.42,25.47,,T,T,BS,1,2,2,ET,440,0,,1,1,,1,,1,
97326,1059554,3,1,309,308304,5051299,3,1,4620887.04,11,1,5,3,1,1450,3,309030,5053430,309,4620889.02,308304,5051299,309,4620887.04,27.42,25.47,,,,BS,1,2,2,ET,440,0,,1,1,,1,,1,
97327,1059554,3,2,309,308304,5051299,3,1,4620887.04,11,1,5,3,1,1810,4,308304,5051299,309,4620887.04,308610,5051565,309,4620889.01,27.42,25.47,,,T,MARCHE,1,2,2,LS,110,0,,1,1,,1,,,1
97328,1059554,3,2,309,308304,5051299,3,1,4620887.04,11,1,5,3,1,2000,3,308610,5051565,309,4620889.01,308304,5051299,309,4620887.04,27.42,25.47,,,,MARCHE,1,2,2,LS,110,0,,1,1,,1,,,1
99162,1060606,1,1,309,310255,5050484,3,1,4620888.03,52,2,1,1,1,700,1,310255,5050484,309,4620888.03,299988,5040108,101,4620069,29.87,26.34,T,T,T,TC,1,2,2,TR,600,0,,1,1,,1,,1,
99163,1060606,1,1,309,310255,5050484,3,1,4620888.03,52,2,1,1,1,1700,3,299988,5040108,101,4620069,310255,5050484,309,4620888.03,29.87,26.34,,,,TC,1,2,2,TR,600,0,,1,1,,1,,1,
99164,1060606,2,1,309,310255,5050484,3,1,4620888.03,20,1,2,3,1,730,2,310255,5050484,309,4620888.03,295441,5040220,105,4620127.01,29.87,26.01,,T,T,TC,1,2,2,ET,510,0,,1,1,,1,,1,
99165,1060606,2,1,309,310255,5050484,3,1,4620888.03,20,1,2,3,1,1600,3,295441,5040220,105,4620127.01,310255,5050484,309,4620888.03,29.87,26.01,,,,TC,1,2,2,ET,510,0,,1,1,,1,,1,
99166,1060606,3,1,309,310255,5050484,3,1,4620888.03,57,1,1,1,1,800,1,310255,5050484,309,4620888.03,309330,5033508,308,4620826.14,29.87,23.27,,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
99167,1060606,3,1,309,310255,5050484,3,1,4620888.03,57,1,1,1,1,1700,3,309330,5033508,308,4620826.14,310255,5050484,309,4620888.03,29.87,23.27,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
99294,1060697,1,1,309,308797,5049154,3,2,4620887.03,45,2,1,7,1,815,6,308797,5049154,309,4620887.03,308451,5049819,309,4620887.03,27.42,37.21,T,T,T,MARCHE,1,2,2,RC,15,0,,1,1,,1,,1,
99295,1060697,1,1,309,308797,5049154,3,2,4620887.03,45,2,1,7,1,830,3,308451,5049819,309,4620887.03,308797,5049154,309,4620887.03,27.42,37.21,,,,MARCHE,1,2,2,RC,15,0,,1,1,,1,,1,
99296,1060697,1,2,309,308797,5049154,3,2,4620887.03,45,2,1,7,1,1525,6,308797,5049154,309,4620887.03,308451,5049819,309,4620887.03,27.42,37.21,,,T,MARCHE,1,2,2,RC,16,0,,1,1,,1,,1,
99297,1060697,1,2,309,308797,5049154,3,2,4620887.03,45,2,1,7,1,1541,3,308451,5049819,309,4620887.03,308797,5049154,309,4620887.03,27.42,37.21,,,,MARCHE,1,2,2,RC,16,0,,1,1,,1,,1,
99298,1060697,2,1,309,308797,5049154,3,2,4620887.03,48,1,1,1,1,830,1,308797,5049154,309,4620887.03,316971,5042111,310,4620855.03,27.42,31.62,,T,T,AC,1,2,2,TR,585,0,,1,1,,1,,1,
99299,1060697,2,1,309,308797,5049154,3,2,4620887.03,48,1,1,1,1,1815,3,316971,5042111,310,4620855.03,308797,5049154,309,4620887.03,27.42,31.62,,,,AC,1,2,2,TR,585,0,,1,1,,1,,1,
99300,1060697,3,1,309,308797,5049154,3,2,4620887.03,7,1,5,3,1,815,2,308797,5049154,309,4620887.03,308451,5049819,309,4620887.03,27.42,25.45,,T,T,MARCHE,1,2,2,ET,446,0,,1,1,,1,,1,
99301,1060697,3,1,309,308797,5049154,3,2,4620887.03,7,1,5,3,1,1541,3,308451,5049819,309,4620887.03,308797,5049154,309,4620887.03,27.42,25.45,,,,MARCHE,1,2,2,ET,446,0,,1,1,,1,,1,
99467,1060781,1,,309,310903,5050417,2,2,4620888.03,69,2,1,4,2,0,7,0,0,0,,0,0,0,,19.02,15.74,T,T,,,,,,,,,,,,,,,,
99468,1060781,2,1,309,310903,5050417,2,2,4620888.03,66,1,1,4,1,800,4,310903,5050417,309,4620888.03,307276,5051642,309,4620887.03,19.02,18.63,,T,T,AC,1,2,2,LS,300,0,,1,1,,1,,,1
99469,1060781,2,1,309,310903,5050417,2,2,4620888.03,66,1,1,4,1,1300,3,307276,5051642,309,4620887.03,310903,5050417,309,4620888.03,19.02,18.63,,,,AC,1,2,2,LS,300,0,,1,1,,1,,,1
99858,1061022,1,1,309,308755,5049011,4,2,4620887.03,28,2,1,1,1,1000,5,308755,5049011,309,4620887.03,309417,5051252,309,4620888.02,28.71,44,T,T,T,AC,1,2,2,MA,70,0,,1,1,,1,,,1
99859,1061022,1,1,309,308755,5049011,4,2,4620887.03,28,2,1,1,1,1110,3,309417,5051252,309,4620888.02,308755,5049011,309,4620887.03,28.71,44,,,,AC,1,2,2,MA,70,0,,1,1,,1,,,1
99860,1061022,2,1,309,308755,5049011,4,2,4620887.03,37,1,1,1,1,700,1,308755,5049011,309,4620887.03,297347,5035224,103,4620092,28.71,35.84,,T,T,AC,1,2,2,TR,600,0,,1,1,,1,,1,
99861,1061022,2,1,309,308755,5049011,4,2,4620887.03,37,1,1,1,1,1700,3,297347,5035224,103,4620092,308755,5049011,309,4620887.03,28.71,35.84,,,,AC,1,2,2,TR,600,0,,1,1,,1,,1,
99862,1061022,3,1,309,308755,5049011,4,2,4620887.03,21,2,1,3,1,800,2,308755,5049011,309,4620887.03,295282,5040632,105,4620123,28.71,31.63,,T,T,TC,1,2,2,ET,600,0,,1,1,,1,,1,
99863,1061022,3,1,309,308755,5049011,4,2,4620887.03,21,2,1,3,1,1800,3,295282,5040632,105,4620123,308755,5049011,309,4620887.03,28.71,31.63,,,,TC,1,2,2,ET,600,0,,1,1,,1,,1,
99864,1061022,4,,309,308755,5049011,4,2,4620887.03,0,2,5,6,3,0,7,0,0,0,,0,0,0,,28.71,29.62,,T,,,,,,,,,,,,,,,,
100875,1061665,1,1,309,308548,5050485,2,2,4620887.04,65,1,1,4,1,900,4,308548,5050485,309,4620887.04,317658,5050821,531,4620903.04,16.18,15.85,T,T,T,AC,1,2,2,LS,150,0,,1,1,,1,,,1
100876,1061665,1,1,309,308548,5050485,2,2,4620887.04,65,1,1,4,1,1130,3,317658,5050821,531,4620903.04,308548,5050485,309,4620887.04,16.18,15.85,,,,AC,1,2,2,LS,150,0,,1,1,,1,,,1
100877,1061665,2,1,309,308548,5050485,2,2,4620887.04,59,2,1,1,1,830,1,308548,5050485,309,4620887.04,314485,5053418,531,4620903.07,16.18,15.47,,T,T,AC,1,2,2,TR,510,0,,1,1,,1,,1,
100878,1061665,2,1,309,308548,5050485,2,2,4620887.04,59,2,1,1,1,1700,3,314485,5053418,531,4620903.07,308548,5050485,309,4620887.04,16.18,15.47,,,,AC,1,2,2,TR,510,0,,1,1,,1,,1,
101132,1061858,1,1,309,309915,5049755,3,2,4620887.05,38,1,1,1,1,800,3,307201,5049515,309,4620887.03,309915,5049755,309,4620887.05,33.59,41.93,T,T,T,AC,0,1,2,IND,0,1,,1,,,,,,
101133,1061858,1,2,309,309915,5049755,3,2,4620887.05,38,1,1,1,1,2130,1,309915,5049755,309,4620887.05,307201,5049515,309,4620887.03,33.59,41.93,,,T,AC,0,1,2,IND,0,0,1,,,,,,,
101134,1061858,2,1,309,309915,5049755,3,2,4620887.05,41,2,1,1,1,700,1,309915,5049755,309,4620887.05,300793,5043865,111,4620034,33.59,30.45,,T,T,AC,1,2,2,TR,600,0,,1,1,,1,,1,
101135,1061858,2,1,309,309915,5049755,3,2,4620887.05,41,2,1,1,1,1700,3,300793,5043865,111,4620034,309915,5049755,309,4620887.05,33.59,30.45,,,,AC,1,2,2,TR,600,0,,1,1,,1,,1,
101136,1061858,3,1,309,309915,5049755,3,2,4620887.05,15,2,5,3,1,845,2,309915,5049755,309,4620887.05,307941,5046921,302,4620886.01,33.59,41.18,,T,T,BS,1,2,2,ET,450,0,,1,1,,1,,1,
101137,1061858,3,1,309,309915,5049755,3,2,4620887.05,15,2,5,3,1,1615,3,307941,5046921,302,4620886.01,309915,5049755,309,4620887.05,33.59,41.18,,,,BS,1,2,2,ET,450,0,,1,1,,1,,1,
101857,1062197,1,,309,309881,5051399,2,2,4620888.02,68,1,1,4,2,0,7,0,0,0,,0,0,0,,19.02,18.63,T,T,,,,,,,,,,,,,,,,
101858,1062197,2,1,309,309881,5051399,2,2,4620888.02,67,2,1,4,1,900,6,309881,5051399,309,4620888.02,308507,5050157,309,4620887.04,19.02,15.74,,T,T,AC,1,2,2,AT,75,0,,1,1,,1,,,1
101859,1062197,2,1,309,309881,5051399,2,2,4620888.02,67,2,1,4,1,1015,3,308507,5050157,309,4620887.04,309881,5051399,309,4620888.02,19.02,15.74,,,,AC,1,2,2,AT,75,0,,1,1,,1,,,1
102517,1062592,1,1,309,309866,5049882,3,1,4620887.05,62,1,1,1,1,950,1,0,0,999,,298721,5044103,106,4620156,29.87,34.55,T,T,T,,0,2,3,TR,505,1,,1,,,,,,
102518,1062592,1,1,309,309866,5049882,3,1,4620887.05,62,1,1,1,1,1815,3,298721,5044103,106,4620156,309866,5049882,309,4620887.05,29.87,34.55,,,,AC,0,2,3,TR,505,1,,1,,,,,,
102519,1062592,2,1,309,309866,5049882,3,1,4620887.05,56,2,1,1,1,800,1,309866,5049882,309,4620887.05,293075,5048032,108,4620273,29.87,28.55,,T,T,AC,1,3,3,TR,615,0,,1,,1,1,,1,
102520,1062592,2,1,309,309866,5049882,3,1,4620887.05,56,2,1,1,1,1730,6,293075,5048032,108,4620273,298721,5044103,106,4620156,29.87,28.55,,,,AC,1,3,3,TR,615,0,,1,,1,1,,1,
102521,1062592,2,1,309,309866,5049882,3,1,4620887.05,56,2,1,1,1,1815,3,298721,5044103,106,4620156,309866,5049882,309,4620887.05,29.87,28.55,,,,AC,1,3,3,TR,615,0,,1,,1,1,,1,
102522,1062592,3,1,309,309866,5049882,3,1,4620887.05,20,2,1,3,1,1130,1,309866,5049882,309,4620887.05,312174,5048151,309,4620888.01,29.87,32.91,,T,T,TC,1,2,2,TR,600,0,,1,1,,1,,1,
102523,1062592,3,1,309,309866,5049882,3,1,4620887.05,20,2,1,3,1,2130,3,300007,5041452,101,4620059,309866,5049882,309,4620887.05,29.87,32.91,,,,AP,1,2,2,TR,600,0,,1,1,,1,,1,
102809,1062753,1,1,309,310535,5050797,1,1,4620888.03,55,2,1,4,1,930,6,310535,5050797,309,4620888.03,303823,5043982,301,4620884.02,29.08,27.8,T,T,T,AC,1,3,3,LS,330,0,,1,,1,1,,,1
102810,1062753,1,1,309,310535,5050797,1,1,4620888.03,55,2,1,4,1,1130,4,303823,5043982,301,4620884.02,312548,5039335,307,4620857.08,29.08,27.8,,,,AC,1,3,3,LS,330,0,,1,,1,1,,,1
102811,1062753,1,1,309,310535,5050797,1,1,4620888.03,55,2,1,4,1,1500,3,312548,5039335,307,4620857.08,310535,5050797,309,4620888.03,29.08,27.8,,,,AC,1,3,3,LS,330,0,,1,,1,1,,,1
103706,1063261,1,1,309,309047,5054916,4,2,4620889.03,60,1,1,1,1,1700,4,309047,5054916,309,4620889.03,310054,5050355,309,4620888.03,24.87,28.76,T,T,T,AC,1,2,2,LS,240,0,,1,1,,1,,,1
103707,1063261,1,1,309,309047,5054916,4,2,4620889.03,60,1,1,1,1,2100,3,310054,5050355,309,4620888.03,309047,5054916,309,4620889.03,24.87,28.76,,,,AC,1,2,2,LS,240,0,,1,1,,1,,,1
103708,1063261,2,1,309,309047,5054916,4,2,4620889.03,57,2,1,1,1,800,1,309047,5054916,309,4620889.03,307548,5037533,308,4620825.03,24.87,23.77,,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
103709,1063261,2,1,309,309047,5054916,4,2,4620889.03,57,2,1,1,1,1700,3,307548,5037533,308,4620825.03,309047,5054916,309,4620889.03,24.87,23.77,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
103710,1063261,2,2,309,309047,5054916,4,2,4620889.03,57,2,1,1,1,1830,4,309047,5054916,309,4620889.03,310195,5050198,309,4620888.03,24.87,23.77,,,T,AC,1,2,2,LS,210,0,,1,1,,1,,,1
103711,1063261,2,2,309,309047,5054916,4,2,4620889.03,57,2,1,1,1,2200,3,310195,5050198,309,4620888.03,309047,5054916,309,4620889.03,24.87,23.77,,,,AC,1,2,2,LS,210,0,,1,1,,1,,,1
103712,1063261,3,1,309,309047,5054916,4,2,4620889.03,27,1,1,1,1,700,1,309047,5054916,309,4620889.03,293753,5040206,105,4620119,24.87,43.05,,T,T,TC,1,2,2,TR,600,0,,1,1,,1,,1,
103713,1063261,3,1,309,309047,5054916,4,2,4620889.03,27,1,1,1,1,1700,3,293753,5040206,105,4620119,309047,5054916,309,4620889.03,24.87,43.05,,,,TC,1,2,2,TR,600,0,,1,1,,1,,1,
103714,1063261,4,1,309,309047,5054916,4,2,4620889.03,24,1,1,1,1,730,1,309047,5054916,309,4620889.03,296249,5047094,109,4620251.01,24.87,21.66,,T,T,TC,1,2,2,TR,570,0,,1,1,,1,,1,
103715,1063261,4,1,309,309047,5054916,4,2,4620889.03,24,1,1,1,1,1700,3,296249,5047094,109,4620251.01,309047,5054916,309,4620889.03,24.87,21.66,,,,TC,1,2,2,TR,570,0,,1,1,,1,,1,
104943,1064022,1,1,309,308295,5049246,2,1,4620887.03,75,2,1,4,1,900,5,308295,5049246,309,4620887.03,311949,5048264,309,4620888.01,16.48,17.02,T,T,T,AP,1,2,2,MA,50,0,,1,1,,1,,,1
104944,1064022,1,1,309,308295,5049246,2,1,4620887.03,75,2,1,4,1,950,3,311949,5048264,309,4620888.01,308295,5049246,309,4620887.03,16.48,17.02,,,,AP,1,2,2,MA,50,0,,1,1,,1,,,1
104945,1064022,2,1,309,308295,5049246,2,1,4620887.03,73,1,1,4,1,900,5,308295,5049246,309,4620887.03,311949,5048264,309,4620888.01,16.48,16.24,,T,T,AC,1,2,2,MA,50,0,,1,1,,1,,,1
104946,1064022,2,1,309,308295,5049246,2,1,4620887.03,73,1,1,4,1,950,3,311949,5048264,309,4620888.01,308295,5049246,309,4620887.03,16.48,16.24,,,,AC,1,2,2,MA,50,0,,1,1,,1,,,1
105596,1064452,1,1,309,309769,5048340,3,3,4620887.05,18,2,1,3,1,700,2,309769,5048340,309,4620887.05,305273,5044003,302,4620878,17.92,21.97,T,T,T,TC,1,2,2,ET,355,0,,1,1,,1,,1,
105597,1064452,1,1,309,309769,5048340,3,3,4620887.05,18,2,1,3,1,1255,3,305273,5044003,302,4620878,309769,5048340,309,4620887.05,17.92,21.97,,,,TC,1,2,2,ET,355,0,,1,1,,1,,1,
105598,1064452,2,1,309,309769,5048340,3,3,4620887.05,48,2,1,1,1,700,1,309769,5048340,309,4620887.05,308018,5044266,302,4620877.01,17.92,24.32,,T,T,AC,1,2,2,TR,540,0,,1,1,,1,,1,
105599,1064452,2,1,309,309769,5048340,3,3,4620887.05,48,2,1,1,1,1600,3,308018,5044266,302,4620877.01,309769,5048340,309,4620887.05,17.92,24.32,,,,AC,1,2,2,TR,540,0,,1,1,,1,,1,
105600,1064452,2,2,309,309769,5048340,3,3,4620887.05,48,2,1,1,1,1630,4,309769,5048340,309,4620887.05,300533,5046081,110,4620188.02,17.92,24.32,,,T,AC,1,2,2,LS,360,0,,1,1,,1,,,1
105601,1064452,2,2,309,309769,5048340,3,3,4620887.05,48,2,1,1,1,2230,3,300533,5046081,110,4620188.02,309769,5048340,309,4620887.05,17.92,24.32,,,,AC,1,2,2,LS,360,0,,1,1,,1,,,1
105602,1064452,3,1,309,309769,5048340,3,3,4620887.05,52,1,1,1,1,650,1,309769,5048340,309,4620887.05,301041,5042972,111,4620039,17.92,24.69,,T,T,AC,1,2,2,TR,655,0,,1,1,,1,,1,
105603,1064452,3,1,309,309769,5048340,3,3,4620887.05,52,1,1,1,1,1745,3,301041,5042972,111,4620039,309769,5048340,309,4620887.05,17.92,24.69,,,,AC,1,2,2,TR,655,0,,1,1,,1,,1,
105604,1064452,3,2,309,309769,5048340,3,3,4620887.05,52,1,1,1,1,1930,5,309769,5048340,309,4620887.05,309979,5050118,309,4620888.03,17.92,24.69,,,T,AC,1,2,2,MA,35,0,,1,1,,1,,,1
105605,1064452,3,2,309,309769,5048340,3,3,4620887.05,52,1,1,1,1,2005,3,309979,5050118,309,4620888.03,309769,5048340,309,4620887.05,17.92,24.69,,,,AC,1,2,2,MA,35,0,,1,1,,1,,,1
106033,1064668,1,1,309,309628,5050771,4,1,4620888.02,35,2,1,1,1,800,6,309628,5050771,309,4620888.02,310146,5051359,309,4620888.02,25.29,27.24,T,T,T,AC,1,3,3,RC,17,0,,1,,1,1,,1,
106034,1064668,1,1,309,309628,5050771,4,1,4620888.02,35,2,1,1,1,811,6,310146,5051359,309,4620888.02,309689,5051011,309,4620888.02,25.29,27.24,,,,AC,1,3,3,RC,17,0,,1,,1,1,,1,
106035,1064668,1,1,309,309628,5050771,4,1,4620888.02,35,2,1,1,1,817,3,309689,5051011,309,4620888.02,309628,5050771,309,4620888.02,25.29,27.24,,,,AC,1,3,3,RC,17,0,,1,,1,1,,1,
106036,1064668,1,2,309,309628,5050771,4,1,4620888.02,35,2,1,1,1,819,6,309628,5050771,309,4620888.02,310146,5051359,309,4620888.02,25.29,27.24,,,T,AC,1,3,3,TR,521,0,,1,,1,1,,1,
