,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,children,drivers,retired,walkscore,bikescore,transitscore
7554,379777,1240834,2,1.0,106,298734,5043148,2,1,4620146.0,47,1,1,1,1,1330,3,299991,5044900,110,4620187.04,298734,5043148,106,4620146.0,23.59,20.72,,,,AP,1.0,3.0,3.0,LS,180.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,0,95.0,100.0,
7555,379778,1240834,2,2.0,106,298734,5043148,2,1,4620146.0,47,1,1,1,1,1500,4,298734,5043148,106,4620146.0,300236,5042023,102,4620052.0,23.59,20.72,,,T,AP,1.0,2.0,2.0,LS,45.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,95.0,100.0,
7556,379779,1240834,2,2.0,106,298734,5043148,2,1,4620146.0,47,1,1,1,1,1545,3,300236,5042023,102,4620052.0,298734,5043148,106,4620146.0,23.59,20.72,,,,AP,1.0,2.0,2.0,LS,45.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,95.0,100.0,
7557,379782,1240837,1,1.0,106,298608,5044397,3,2,4620178.0,46,2,1,1,1,710,1,298608,5044397,106,4620178.0,298083,5037511,103,4620079.0,21.72,15.44,T,T,T,AC,2.0,5.0,4.0,TR,530.0,0.0,,1.0,,1.0,,1.0,1.0,,0,3,0,74.0,100.0,
7558,379783,1240837,1,1.0,106,298608,5044397,3,2,4620178.0,46,2,1,1,1,1005,6,298083,5037511,103,4620079.0,299812,5043189,106,4620149.0,21.72,15.44,,,,AC,2.0,5.0,4.0,TR,530.0,0.0,,1.0,,1.0,,1.0,1.0,,0,3,0,74.0,100.0,
7559,379784,1240837,1,1.0,106,298608,5044397,3,2,4620178.0,46,2,1,1,1,1130,5,299812,5043189,106,4620149.0,298002,5037492,103,4620081.0,21.72,15.44,,,,AC,2.0,5.0,4.0,TR,530.0,0.0,,1.0,,1.0,,1.0,1.0,,0,3,0,74.0,100.0,
7560,379785,1240837,1,1.0,106,298608,5044397,3,2,4620178.0,46,2,1,1,1,1205,1,298002,5037492,103,4620081.0,298083,5037511,103,4620079.0,21.72,15.44,,,,AC,2.0,5.0,4.0,TR,530.0,0.0,,1.0,,1.0,,1.0,1.0,,0,3,0,74.0,100.0,
7561,379786,1240837,1,1.0,106,298608,5044397,3,2,4620178.0,46,2,1,1,1,1600,3,298083,5037511,103,4620079.0,298608,5044397,106,4620178.0,21.72,15.44,,,,AC,2.0,5.0,4.0,TR,530.0,0.0,,1.0,,1.0,,1.0,1.0,,0,3,0,74.0,100.0,
7562,379787,1240837,1,2.0,106,298608,5044397,3,2,4620178.0,46,2,1,1,1,1830,4,298608,5044397,106,4620178.0,299334,5043443,106,4620148.0,21.72,15.44,,,T,AC,1.0,2.0,2.0,LS,90.0,0.0,,1.0,1.0,,1.0,,,1.0,0,3,0,74.0,100.0,
7563,379788,1240837,1,2.0,106,298608,5044397,3,2,4620178.0,46,2,1,1,1,2000,3,299334,5043443,106,4620148.0,298608,5044397,106,4620178.0,21.72,15.44,,,,AC,1.0,2.0,2.0,LS,90.0,0.0,,1.0,1.0,,1.0,,,1.0,0,3,0,74.0,100.0,
7564,379789,1240837,2,1.0,106,298608,5044397,3,2,4620178.0,43,2,1,1,1,715,1,298608,5044397,106,4620178.0,309883,5050296,309,4620888.03,21.72,18.93,,T,T,AC,1.0,2.0,2.0,TR,715.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,74.0,100.0,
7565,379790,1240837,2,1.0,106,298608,5044397,3,2,4620178.0,43,2,1,1,1,1910,3,309883,5050296,309,4620888.03,298608,5044397,106,4620178.0,21.72,18.93,,,,AC,1.0,2.0,2.0,TR,715.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,74.0,100.0,
7566,379791,1240837,3,1.0,106,298608,5044397,3,2,4620178.0,23,1,1,3,1,1130,1,298608,5044397,106,4620178.0,293702,5045832,108,4620264.01,21.72,27.28,,T,T,VELO,1.0,2.0,2.0,TR,240.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,74.0,100.0,
7567,379792,1240837,3,1.0,106,298608,5044397,3,2,4620178.0,23,1,1,3,1,1530,3,293702,5045832,108,4620264.01,298608,5044397,106,4620178.0,21.72,27.28,,,,VELO,1.0,2.0,2.0,TR,240.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,74.0,100.0,
7568,379837,1240871,1,1.0,106,298339,5043444,1,1,4620158.0,36,1,1,1,1,800,1,298339,5043444,106,4620158.0,298207,5044514,110,4620179.0,39.7,46.73,T,T,T,MARCHE,1.0,2.0,2.0,TR,480.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,91.0,100.0,
7569,379838,1240871,1,1.0,106,298339,5043444,1,1,4620158.0,36,1,1,1,1,1600,3,298207,5044514,110,4620179.0,298339,5043444,106,4620158.0,39.7,46.73,,,,MARCHE,1.0,2.0,2.0,TR,480.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,91.0,100.0,
7570,379839,1240871,1,2.0,106,298339,5043444,1,1,4620158.0,36,1,1,1,1,1745,6,298339,5043444,106,4620158.0,297941,5042957,106,4620172.0,39.7,46.73,,,T,MARCHE,1.0,2.0,2.0,AT,60.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,91.0,100.0,
7571,379840,1240871,1,2.0,106,298339,5043444,1,1,4620158.0,36,1,1,1,1,1845,3,297941,5042957,106,4620172.0,298339,5043444,106,4620158.0,39.7,46.73,,,,MARCHE,1.0,2.0,2.0,AT,60.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,91.0,100.0,
7572,380773,1241712,1,,106,299014,5042332,2,0,4620143.0,65,1,1,4,2,0,7,0,0,0,,0,0,0,,18.63,12.51,T,T,,,,,,,,,,,,,,,,,0,1,2,96.0,100.0,
7573,380774,1241712,2,,106,299014,5042332,2,0,4620143.0,65,1,2,4,2,0,7,0,0,0,,0,0,0,,18.63,12.51,,T,,,,,,,,,,,,,,,,,0,1,2,96.0,100.0,
7574,381055,1242014,1,1.0,106,299553,5043914,4,1,4620151.0,41,2,1,2,1,840,6,299553,5043914,106,4620151.0,299739,5044027,106,4620152.0,10.78,9.4,T,T,T,MARCHE,1.0,2.0,2.0,RC,10.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,91.0,-1.0,
7575,381056,1242014,1,1.0,106,299553,5043914,4,1,4620151.0,41,2,1,2,1,850,3,299739,5044027,106,4620152.0,299553,5043914,106,4620151.0,10.78,9.4,,,,MARCHE,1.0,2.0,2.0,RC,10.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,91.0,-1.0,
7576,381057,1242014,1,2.0,106,299553,5043914,4,1,4620151.0,41,2,1,2,1,1530,6,299553,5043914,106,4620151.0,299739,5044027,106,4620152.0,10.78,9.4,,,T,MARCHE,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,91.0,-1.0,
7577,381058,1242014,1,2.0,106,299553,5043914,4,1,4620151.0,41,2,1,2,1,1545,3,299739,5044027,106,4620152.0,299553,5043914,106,4620151.0,10.78,9.4,,,,MARCHE,1.0,2.0,2.0,RC,15.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,91.0,-1.0,
7578,381059,1242014,2,1.0,106,299553,5043914,4,1,4620151.0,43,1,1,1,1,845,6,299553,5043914,106,4620151.0,298649,5043777,106,4620157.0,10.78,10.94,,T,T,AC,2.0,4.0,3.0,TR,485.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,91.0,-1.0,
7579,381060,1242014,2,1.0,106,299553,5043914,4,1,4620151.0,43,1,1,1,1,850,1,298649,5043777,106,4620157.0,300507,5041837,102,4620053.0,10.78,10.94,,,,AC,2.0,4.0,3.0,TR,485.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,91.0,-1.0,
7580,381061,1242014,2,1.0,106,299553,5043914,4,1,4620151.0,43,1,1,1,1,1640,6,300507,5041837,102,4620053.0,298649,5043777,106,4620157.0,10.78,10.94,,,,AC,2.0,4.0,3.0,TR,485.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,91.0,-1.0,
7581,381062,1242014,2,1.0,106,299553,5043914,4,1,4620151.0,43,1,1,1,1,1650,3,298649,5043777,106,4620157.0,299553,5043914,106,4620151.0,10.78,10.94,,,,AC,2.0,4.0,3.0,TR,485.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,91.0,-1.0,
7582,381063,1242014,3,,106,299553,5043914,4,1,4620151.0,2,1,5,6,3,0,7,0,0,0,,0,0,0,,10.78,10.06,,T,,,,,,,,,,,,,,,,,2,2,0,91.0,-1.0,
7583,381064,1242014,4,1.0,106,299553,5043914,4,1,4620151.0,5,2,5,3,1,840,2,299553,5043914,106,4620151.0,299739,5044027,106,4620152.0,10.78,9.99,,T,T,MARCHE,1.0,2.0,2.0,ET,410.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,91.0,-1.0,
7584,381065,1242014,4,1.0,106,299553,5043914,4,1,4620151.0,5,2,5,3,1,1530,3,299739,5044027,106,4620152.0,299553,5043914,106,4620151.0,10.78,9.99,,,,MARCHE,1.0,2.0,2.0,ET,410.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,91.0,-1.0,
7585,381081,1242024,1,1.0,106,298432,5044115,1,1,4620177.0,57,1,1,1,1,830,1,298432,5044115,106,4620177.0,299425,5044655,110,4620187.04,23.82,17.69,T,T,T,AC,1.0,2.0,2.0,TR,210.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,78.0,100.0,
7586,381082,1242024,1,1.0,106,298432,5044115,1,1,4620177.0,57,1,1,1,1,1200,3,299425,5044655,110,4620187.04,298432,5044115,106,4620177.0,23.82,17.69,,,,AC,1.0,2.0,2.0,TR,210.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,78.0,100.0,
7587,381083,1242024,1,2.0,106,298432,5044115,1,1,4620177.0,57,1,1,1,1,1250,1,298432,5044115,106,4620177.0,299425,5044655,110,4620187.04,23.82,17.69,,,T,AC,1.0,2.0,2.0,TR,280.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,78.0,100.0,
7588,381084,1242024,1,2.0,106,298432,5044115,1,1,4620177.0,57,1,1,1,1,1730,3,299425,5044655,110,4620187.04,298432,5044115,106,4620177.0,23.82,17.69,,,,AC,1.0,2.0,2.0,TR,280.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,78.0,100.0,
7589,381108,1242040,1,,106,298893,5044318,1,0,4620155.0,65,1,2,4,2,0,7,0,0,0,,0,0,0,,23.82,16.0,T,T,,,,,,,,,,,,,,,,,0,0,1,86.0,100.0,
7590,381346,1242220,1,,106,298269,5044093,2,2,4620176.0,53,2,1,5,2,0,7,0,0,0,,0,0,0,,18.63,14.54,T,T,,,,,,,,,,,,,,,,,0,2,0,79.0,100.0,
7591,381347,1242220,2,,106,298269,5044093,2,2,4620176.0,53,1,1,1,2,0,7,0,0,0,,0,0,0,,18.63,16.29,,T,,,,,,,,,,,,,,,,,0,2,0,79.0,100.0,
7592,381410,1242275,1,1.0,106,296345,5042997,3,1,4620167.0,34,2,2,5,1,1400,1,296345,5042997,106,4620167.0,300823,5042062,102,4620043.0,23.56,28.29,T,T,T,AP,1.0,2.0,2.0,TR,120.0,0.0,,1.0,1.0,,1.0,,1.0,,1,1,0,83.0,100.0,
7593,381411,1242275,1,1.0,106,296345,5042997,3,1,4620167.0,34,2,2,5,1,1600,3,300823,5042062,102,4620043.0,296345,5042997,106,4620167.0,23.56,28.29,,,,TC,1.0,2.0,2.0,TR,120.0,0.0,,1.0,1.0,,1.0,,1.0,,1,1,0,83.0,100.0,
7594,381412,1242275,2,1.0,106,296345,5042997,3,1,4620167.0,31,1,1,5,1,1400,6,296345,5042997,106,4620167.0,300823,5042062,102,4620043.0,23.56,30.52,,T,T,AC,1.0,2.0,2.0,RC,6.0,0.0,,1.0,1.0,,1.0,,1.0,,1,1,0,83.0,100.0,
7595,381413,1242275,2,1.0,106,296345,5042997,3,1,4620167.0,31,1,1,5,1,1406,3,300823,5042062,102,4620043.0,296345,5042997,106,4620167.0,23.56,30.52,,,,AC,1.0,2.0,2.0,RC,6.0,0.0,,1.0,1.0,,1.0,,1.0,,1,1,0,83.0,100.0,
7596,381414,1242275,2,2.0,106,296345,5042997,3,1,4620167.0,31,1,1,5,1,1630,6,296345,5042997,106,4620167.0,296046,5043547,107,4620219.0,23.56,30.52,,,T,AC,1.0,2.0,2.0,AT,30.0,0.0,,1.0,1.0,,1.0,,,1.0,1,1,0,83.0,100.0,
7597,381415,1242275,2,2.0,106,296345,5042997,3,1,4620167.0,31,1,1,5,1,1700,3,296046,5043547,107,4620219.0,296345,5042997,106,4620167.0,23.56,30.52,,,,AC,1.0,2.0,2.0,AT,30.0,0.0,,1.0,1.0,,1.0,,,1.0,1,1,0,83.0,100.0,
7598,381416,1242275,3,,106,296345,5042997,3,1,4620167.0,1,2,5,6,3,0,7,0,0,0,,0,0,0,,23.56,23.05,,T,,,,,,,,,,,,,,,,,1,1,0,83.0,100.0,
7599,381545,1242443,1,1.0,106,298419,5044245,1,1,4620178.0,64,2,1,4,1,1300,3,0,0,999,,298419,5044245,106,4620178.0,28.16,18.39,T,T,T,AC,0.0,1.0,2.0,IND,0.0,1.0,,1.0,,,,,,,0,1,1,76.0,100.0,
7600,381546,1242443,1,2.0,106,298419,5044245,1,1,4620178.0,64,2,1,4,1,1700,4,298419,5044245,106,4620178.0,298143,5043093,106,4620160.0,28.16,18.39,,,T,MARCHE,1.0,2.0,2.0,LS,150.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,76.0,100.0,
7601,381547,1242443,1,2.0,106,298419,5044245,1,1,4620178.0,64,2,1,4,1,1930,3,298143,5043093,106,4620160.0,298419,5044245,106,4620178.0,28.16,18.39,,,,MARCHE,1.0,2.0,2.0,LS,150.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,76.0,100.0,
7602,381643,1242509,1,1.0,106,298267,5042817,1,1,4620160.0,55,1,1,1,1,1000,4,298267,5042817,106,4620160.0,298506,5042944,106,4620140.0,28.16,20.92,T,T,T,MARCHE,1.0,3.0,3.0,LS,70.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,0,95.0,99.0,
7603,381644,1242509,1,1.0,106,298267,5042817,1,1,4620160.0,55,1,1,1,1,1100,5,298506,5042944,106,4620140.0,298600,5043059,106,4620140.0,28.16,20.92,,,,MARCHE,1.0,3.0,3.0,LS,70.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,0,95.0,99.0,
7604,381645,1242509,1,1.0,106,298267,5042817,1,1,4620160.0,55,1,1,1,1,1110,3,298600,5043059,106,4620140.0,298267,5042817,106,4620160.0,28.16,20.92,,,,MARCHE,1.0,3.0,3.0,LS,70.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,0,95.0,99.0,
7605,381775,1242665,1,1.0,106,298787,5042889,2,1,4620141.0,36,2,1,1,1,800,1,298787,5042889,106,4620141.0,290368,5038814,120,4620402.0,23.59,23.91,T,T,T,TC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,94.0,100.0,
7606,381776,1242665,1,1.0,106,298787,5042889,2,1,4620141.0,36,2,1,1,1,1630,3,290368,5038814,120,4620402.0,298787,5042889,106,4620141.0,23.59,23.91,,,,TC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,94.0,100.0,
7607,381777,1242665,1,2.0,106,298787,5042889,2,1,4620141.0,36,2,1,1,1,1900,4,298787,5042889,106,4620141.0,300351,5044892,110,4620187.01,23.59,23.91,,,T,AC,1.0,2.0,2.0,LS,330.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,94.0,100.0,
7608,381778,1242665,1,2.0,106,298787,5042889,2,1,4620141.0,36,2,1,1,1,2430,3,300351,5044892,110,4620187.01,298787,5042889,106,4620141.0,23.59,23.91,,,,AC,1.0,2.0,2.0,LS,330.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,94.0,100.0,
7609,381779,1242665,2,1.0,106,298787,5042889,2,1,4620141.0,36,1,1,1,1,630,1,298787,5042889,106,4620141.0,289175,5041966,119,4620415.06,23.59,27.77,,T,T,TC,1.0,2.0,2.0,TR,660.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,94.0,100.0,
7610,381780,1242665,2,1.0,106,298787,5042889,2,1,4620141.0,36,1,1,1,1,1730,3,289175,5041966,119,4620415.06,298787,5042889,106,4620141.0,23.59,27.77,,,,TC,1.0,2.0,2.0,TR,660.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,94.0,100.0,
7611,381919,1242773,1,,106,298118,5043071,1,0,4620160.0,53,1,1,1,2,0,7,0,0,0,,0,0,0,,24.89,21.77,T,T,,,,,,,,,,,,,,,,,0,1,0,93.0,100.0,
7612,382139,1242899,1,,106,298169,5043843,1,1,4620175.0,65,1,1,1,2,0,7,0,0,0,,0,0,0,,23.82,16.0,T,T,,,,,,,,,,,,,,,,,0,1,0,83.0,100.0,
7613,382205,1242966,1,,106,297891,5042617,1,0,4620162.0,71,1,1,4,2,0,7,0,0,0,,0,0,0,,23.82,21.78,T,T,,,,,,,,,,,,,,,,,0,1,1,96.0,100.0,
7614,382566,1243263,1,1.0,106,299202,5042662,2,1,4620144.0,65,1,1,4,1,1400,5,299202,5042662,106,4620144.0,298873,5042306,106,4620135.0,19.47,13.08,T,T,T,MARCHE,1.0,3.0,3.0,MA,80.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,94.0,100.0,
7615,382567,1243263,1,1.0,106,299202,5042662,2,1,4620144.0,65,1,1,4,1,1500,5,298873,5042306,106,4620135.0,299217,5042301,106,4620143.0,19.47,13.08,,,,MARCHE,1.0,3.0,3.0,MA,80.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,94.0,100.0,
7616,382568,1243263,1,1.0,106,299202,5042662,2,1,4620144.0,65,1,1,4,1,1520,3,299217,5042301,106,4620143.0,299202,5042662,106,4620144.0,19.47,13.08,,,,MARCHE,1.0,3.0,3.0,MA,80.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,94.0,100.0,
7617,382569,1243263,1,2.0,106,299202,5042662,2,1,4620144.0,65,1,1,4,1,1600,6,299202,5042662,106,4620144.0,299230,5040948,102,4620131.0,19.47,13.08,,,T,VELO,1.0,3.0,3.0,AT,135.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,94.0,100.0,
7618,382570,1243263,1,2.0,106,299202,5042662,2,1,4620144.0,65,1,1,4,1,1800,4,299230,5040948,102,4620131.0,299221,5042307,106,4620143.0,19.47,13.08,,,,VELO,1.0,3.0,3.0,AT,135.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,94.0,100.0,
7619,382571,1243263,1,2.0,106,299202,5042662,2,1,4620144.0,65,1,1,4,1,1815,3,299221,5042307,106,4620143.0,299202,5042662,106,4620144.0,19.47,13.08,,,,VELO,1.0,3.0,3.0,AT,135.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,94.0,100.0,
7620,382572,1243263,1,3.0,106,299202,5042662,2,1,4620144.0,65,1,1,4,1,1900,1,299202,5042662,106,4620144.0,298087,5042213,106,4620138.0,19.47,13.08,,,T,AC,1.0,2.0,2.0,TR,30.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,94.0,100.0,
7621,382573,1243263,1,3.0,106,299202,5042662,2,1,4620144.0,65,1,1,4,1,1930,3,298087,5042213,106,4620138.0,299202,5042662,106,4620144.0,19.47,13.08,,,,AC,1.0,2.0,2.0,TR,30.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,94.0,100.0,
7622,382574,1243263,2,,106,299202,5042662,2,1,4620144.0,54,1,2,2,2,0,7,0,0,0,,0,0,0,,19.47,17.03,,T,,,,,,,,,,,,,,,,,0,1,1,94.0,100.0,
7623,382621,1243300,1,1.0,106,297055,5042294,4,1,4620165.0,41,1,1,1,1,800,6,297055,5042294,106,4620165.0,301836,5045089,111,4620021.0,11.69,11.86,T,T,T,AC,3.0,6.0,4.0,TR,540.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,96.0,99.0,
7624,382622,1243300,1,1.0,106,297055,5042294,4,1,4620165.0,41,1,1,1,1,810,6,301836,5045089,111,4620021.0,296807,5043048,106,4620167.0,11.69,11.86,,,,AC,3.0,6.0,4.0,TR,540.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,96.0,99.0,
7625,382623,1243300,1,1.0,106,297055,5042294,4,1,4620165.0,41,1,1,1,1,820,1,296807,5043048,106,4620167.0,296834,5045962,109,4620249.0,11.69,11.86,,,,AC,3.0,6.0,4.0,TR,540.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,96.0,99.0,
7626,382624,1243300,1,1.0,106,297055,5042294,4,1,4620165.0,41,1,1,1,1,1630,6,296834,5045962,109,4620249.0,301836,5045089,111,4620021.0,11.69,11.86,,,,AC,3.0,6.0,4.0,TR,540.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,96.0,99.0,
7627,382625,1243300,1,1.0,106,297055,5042294,4,1,4620165.0,41,1,1,1,1,1645,6,301836,5045089,111,4620021.0,296807,5043048,106,4620167.0,11.69,11.86,,,,AC,3.0,6.0,4.0,TR,540.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,96.0,99.0,
7628,382626,1243300,1,1.0,106,297055,5042294,4,1,4620165.0,41,1,1,1,1,1700,3,296807,5043048,106,4620167.0,297055,5042294,106,4620165.0,11.69,11.86,,,,AC,3.0,6.0,4.0,TR,540.0,0.0,,1.0,,1.0,,1.0,1.0,,2,2,0,96.0,99.0,
7629,382627,1243300,1,2.0,106,297055,5042294,4,1,4620165.0,41,1,1,1,1,1720,4,297055,5042294,106,4620165.0,296778,5042469,106,4620165.0,11.69,11.86,,,T,MARCHE,1.0,2.0,2.0,LS,40.0,0.0,,1.0,1.0,,1.0,,,1.0,2,2,0,96.0,99.0,
7630,382628,1243300,1,2.0,106,297055,5042294,4,1,4620165.0,41,1,1,1,1,1800,3,296778,5042469,106,4620165.0,297055,5042294,106,4620165.0,11.69,11.86,,,,MARCHE,1.0,2.0,2.0,LS,40.0,0.0,,1.0,1.0,,1.0,,,1.0,2,2,0,96.0,99.0,
7631,382629,1243300,2,1.0,106,297055,5042294,4,1,4620165.0,42,2,1,1,1,800,1,297055,5042294,106,4620165.0,299688,5042385,101,4620051.0,11.69,10.19,,T,T,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,96.0,99.0,
7632,382630,1243300,2,1.0,106,297055,5042294,4,1,4620165.0,42,2,1,1,1,1700,3,299688,5042385,101,4620051.0,297055,5042294,106,4620165.0,11.69,10.19,,,,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,96.0,99.0,
7633,382631,1243300,2,2.0,106,297055,5042294,4,1,4620165.0,42,2,1,1,1,1800,1,297055,5042294,106,4620165.0,295591,5043258,107,4620220.0,11.69,10.19,,,T,TX,1.0,2.0,2.0,TR,420.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,96.0,99.0,
7634,382632,1243300,2,2.0,106,297055,5042294,4,1,4620165.0,42,2,1,1,1,2500,3,295591,5043258,107,4620220.0,297055,5042294,106,4620165.0,11.69,10.19,,,,TX,1.0,2.0,2.0,TR,420.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,96.0,99.0,
7635,382633,1243300,3,1.0,106,297055,5042294,4,1,4620165.0,9,2,5,3,1,800,2,297055,5042294,106,4620165.0,296807,5043048,106,4620167.0,11.69,10.83,,T,T,AP,1.0,2.0,2.0,ET,525.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,96.0,99.0,
7636,382634,1243300,3,1.0,106,297055,5042294,4,1,4620165.0,9,2,5,3,1,1645,3,296807,5043048,106,4620167.0,297055,5042294,106,4620165.0,11.69,10.83,,,,AP,1.0,2.0,2.0,ET,525.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,96.0,99.0,
7637,382635,1243300,4,,106,297055,5042294,4,1,4620165.0,4,2,5,6,3,0,7,0,0,0,,0,0,0,,11.69,11.43,,T,,,,,,,,,,,,,,,,,2,2,0,96.0,99.0,
7638,382969,1243559,1,,106,298433,5043832,2,2,4620176.0,55,2,1,1,2,0,7,0,0,0,,0,0,0,,18.63,12.22,T,T,,,,,,,,,,,,,,,,,0,2,0,89.0,100.0,
7639,382970,1243559,2,,106,298433,5043832,2,2,4620176.0,55,1,1,1,2,0,7,0,0,0,,0,0,0,,18.63,13.84,,T,,,,,,,,,,,,,,,,,0,2,0,89.0,100.0,
7640,383149,1243663,1,1.0,106,298430,5043119,2,0,4620159.0,32,1,1,7,1,1600,5,298430,5043119,106,4620159.0,298843,5043490,106,4620157.0,31.05,40.22,T,T,T,MARCHE,1.0,2.0,2.0,MA,40.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,95.0,100.0,
7641,383150,1243663,1,1.0,106,298430,5043119,2,0,4620159.0,32,1,1,7,1,1640,3,298843,5043490,106,4620157.0,298430,5043119,106,4620159.0,31.05,40.22,,,,MARCHE,1.0,2.0,2.0,MA,40.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,95.0,100.0,
7642,383151,1243663,2,1.0,106,298430,5043119,2,0,4620159.0,31,2,2,1,1,845,1,298430,5043119,106,4620159.0,300285,5040311,102,4620055.01,31.05,37.29,,T,T,TC,1.0,2.0,2.0,TR,525.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,95.0,100.0,
7643,383152,1243663,2,1.0,106,298430,5043119,2,0,4620159.0,31,2,2,1,1,1730,3,300285,5040311,102,4620055.01,298430,5043119,106,4620159.0,31.05,37.29,,,,TC,1.0,2.0,2.0,TR,525.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,95.0,100.0,
7644,383153,1243663,2,2.0,106,298430,5043119,2,0,4620159.0,31,2,2,1,1,1800,4,298430,5043119,106,4620159.0,295925,5041008,105,4620126.0,31.05,37.29,,,T,TC,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,95.0,100.0,
7645,383154,1243663,2,2.0,106,298430,5043119,2,0,4620159.0,31,2,2,1,1,2200,3,295925,5041008,105,4620126.0,298430,5043119,106,4620159.0,31.05,37.29,,,,TC,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,0,95.0,100.0,
7646,383220,1243738,1,1.0,106,297958,5042759,1,1,4620162.0,30,2,1,2,1,900,2,297958,5042759,106,4620162.0,297654,5042500,106,4620170.0,39.7,47.67,T,T,T,MARCHE,1.0,3.0,3.0,ET,75.0,0.0,,1.0,,1.0,1.0,,1.0,,0,1,0,96.0,100.0,
7647,383221,1243738,1,1.0,106,297958,5042759,1,1,4620162.0,30,2,1,2,1,1000,5,297654,5042500,106,4620170.0,297798,5042401,106,4620163.0,39.7,47.67,,,,MARCHE,1.0,3.0,3.0,ET,75.0,0.0,,1.0,,1.0,1.0,,1.0,,0,1,0,96.0,100.0,
