,Unnamed: 0.1,Unnamed: 0,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,walkscore,bikescore,transitscore,children,drivers,retired,trip_distance,distance_meters,duration_seconds
14020,14020,2182,302050,1185171,1,1.0,310,316617,5042230,4,3,4620855.03,50,1,1,1,1,1630,3,309800,5041133,307,4620856.0,316617,5042230,310,4620855.03,17.88,15.01,,,,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,42.0,81.0,-1.0,2,2,0,6904.701152113681,7903.1,5757.4
14021,14021,2183,302051,1185171,1,2.0,310,316617,5042230,4,3,4620855.03,50,1,1,1,1,1850,4,316617,5042230,310,4620855.03,317127,5043065,310,4620854.01,17.88,15.01,,,T,AC,1.0,2.0,2.0,LS,90.0,0.0,,1.0,1.0,,1.0,,,1.0,42.0,81.0,-1.0,2,2,0,978.4298646300613,1092.9,802.9
14022,14022,2184,302052,1185171,1,2.0,310,316617,5042230,4,3,4620855.03,50,1,1,1,1,2020,3,317127,5043065,310,4620854.01,316617,5042230,310,4620855.03,17.88,15.01,,,,AC,1.0,2.0,2.0,LS,90.0,0.0,,1.0,1.0,,1.0,,,1.0,42.0,81.0,-1.0,2,2,0,978.4298646300613,1092.9,802.9
14023,14023,2185,302053,1185171,2,1.0,310,316617,5042230,4,3,4620855.03,50,2,1,1,1,800,1,316617,5042230,310,4620855.03,303634,5042646,301,4620884.02,17.88,17.82,,T,T,AC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,42.0,81.0,-1.0,2,2,0,12989.663005636443,14896.6,10912.7
14024,14024,2186,302054,1185171,2,1.0,310,316617,5042230,4,3,4620855.03,50,2,1,1,1,1630,3,303634,5042646,301,4620884.02,316617,5042230,310,4620855.03,17.88,17.82,,,,AC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,42.0,81.0,-1.0,2,2,0,12989.663005636443,14896.6,10914.7
14025,14025,2187,302055,1185171,3,1.0,310,316617,5042230,4,3,4620855.03,15,1,5,3,1,645,2,316617,5042230,310,4620855.03,303678,5042370,301,4620883.0,17.88,16.98,,T,T,TC,1.0,2.0,2.0,ET,515.0,0.0,,1.0,1.0,,1.0,,1.0,,42.0,81.0,-1.0,2,2,0,12939.757377941829,14808.5,10848.0
14026,14026,2188,302056,1185171,3,1.0,310,316617,5042230,4,3,4620855.03,15,1,5,3,1,1520,3,303678,5042370,301,4620883.0,316617,5042230,310,4620855.03,17.88,16.98,,,,TC,1.0,2.0,2.0,ET,515.0,0.0,,1.0,1.0,,1.0,,1.0,,42.0,81.0,-1.0,2,2,0,12939.757377941829,14809.0,10848.0
14027,14027,2189,302057,1185171,4,1.0,310,316617,5042230,4,3,4620855.03,12,1,5,3,1,815,2,316617,5042230,310,4620855.03,326320,5045455,523,4620902.0,17.88,16.83,,T,T,BS,1.0,2.0,2.0,ET,495.0,0.0,,1.0,1.0,,1.0,,1.0,,42.0,81.0,-1.0,2,2,0,10224.912420162826,11936.2,8763.2
14028,14028,2190,302058,1185171,4,1.0,310,316617,5042230,4,3,4620855.03,12,1,5,3,1,1630,3,326320,5045455,523,4620902.0,316617,5042230,310,4620855.03,17.88,16.83,,,,BS,1.0,2.0,2.0,ET,495.0,0.0,,1.0,1.0,,1.0,,1.0,,42.0,81.0,-1.0,2,2,0,10224.912420162826,11936.2,8763.2
14029,14029,2191,304732,1186923,1,,310,317414,5043735,2,1,4620854.02,69,2,1,2,2,0,7,0,0,0,,0,0,0,,18.12,16.78,T,T,,,,,,,,,,,,,,,,,44.0,71.0,-1.0,0,2,1,0.0,0.0,0.0
14030,14030,2192,304733,1186923,2,,310,317414,5043735,2,1,4620854.02,73,1,1,4,2,0,7,0,0,0,,0,0,0,,18.12,17.21,,T,,,,,,,,,,,,,,,,,44.0,71.0,-1.0,0,2,1,0.0,0.0,0.0
14031,14031,2193,304964,1187079,1,1.0,310,316074,5043244,4,2,4620855.01,44,2,1,1,1,745,6,316074,5043244,310,4620855.01,315981,5043628,310,4620855.01,20.41,22.67,T,T,T,AC,2.0,4.0,3.0,TR,558.0,0.0,,1.0,,1.0,,1.0,1.0,,26.0,65.0,-1.0,1,2,0,395.1012528453941,595.6,436.6
14032,14032,2194,304965,1187079,1,1.0,310,316074,5043244,4,2,4620855.01,44,2,1,1,1,751,1,315981,5043628,310,4620855.01,314308,5040611,310,4620855.01,20.41,22.67,,,,AC,2.0,4.0,3.0,TR,558.0,0.0,,1.0,,1.0,,1.0,1.0,,26.0,65.0,-1.0,1,2,0,3449.8141978953013,5919.6,4400.4
14033,14033,2195,304966,1187079,1,1.0,310,316074,5043244,4,2,4620855.01,44,2,1,1,1,1630,6,314308,5040611,310,4620855.01,315981,5043628,310,4620855.01,20.41,22.67,,,,AC,2.0,4.0,3.0,TR,558.0,0.0,,1.0,,1.0,,1.0,1.0,,26.0,65.0,-1.0,1,2,0,3449.8141978953013,5919.6,4400.4
14034,14034,2196,304967,1187079,1,1.0,310,316074,5043244,4,2,4620855.01,44,2,1,1,1,1703,3,315981,5043628,310,4620855.01,316074,5043244,310,4620855.01,20.41,22.67,,,,AC,2.0,4.0,3.0,TR,558.0,0.0,,1.0,,1.0,,1.0,1.0,,26.0,65.0,-1.0,1,2,0,395.1012528453941,595.6,436.6
14035,14035,2197,304968,1187079,2,1.0,310,316074,5043244,4,2,4620855.01,44,1,1,1,1,845,1,316074,5043244,310,4620855.01,303219,5049928,112,4620008.0,20.41,20.01,,T,T,AC,1.0,2.0,2.0,TR,480.0,0.0,,1.0,1.0,,1.0,,1.0,,26.0,65.0,-1.0,1,2,0,14488.853681364859,19817.7,14629.5
14036,14036,2198,304969,1187079,2,1.0,310,316074,5043244,4,2,4620855.01,44,1,1,1,1,1645,3,303219,5049928,112,4620008.0,316074,5043244,310,4620855.01,20.41,20.01,,,,AC,1.0,2.0,2.0,TR,480.0,0.0,,1.0,1.0,,1.0,,1.0,,26.0,65.0,-1.0,1,2,0,14488.853681364859,19817.7,14629.5
14037,14037,2199,304970,1187079,3,,310,316074,5043244,4,2,4620855.01,77,2,2,7,2,0,7,0,0,0,,0,0,0,,20.41,21.87,,T,,,,,,,,,,,,,,,,,26.0,65.0,-1.0,1,2,0,0.0,0.0,0.0
14038,14038,2200,304971,1187079,4,1.0,310,316074,5043244,4,2,4620855.01,9,1,5,3,1,745,2,316074,5043244,310,4620855.01,315981,5043628,310,4620855.01,20.41,14.43,,T,T,AP,1.0,2.0,2.0,ET,558.0,0.0,,1.0,1.0,,1.0,,1.0,,26.0,65.0,-1.0,1,2,0,395.1012528453941,595.6,436.6
14039,14039,2201,304972,1187079,4,1.0,310,316074,5043244,4,2,4620855.01,9,1,5,3,1,1703,3,315981,5043628,310,4620855.01,316074,5043244,310,4620855.01,20.41,14.43,,,,AP,1.0,2.0,2.0,ET,558.0,0.0,,1.0,1.0,,1.0,,1.0,,26.0,65.0,-1.0,1,2,0,395.1012528453941,595.6,436.6
14040,14040,2202,305032,1187137,1,1.0,310,315794,5044352,2,2,4620855.01,67,2,1,4,1,1300,4,315794,5044352,310,4620855.01,317493,5042702,310,4620855.03,19.89,18.42,T,T,T,AC,1.0,2.0,2.0,LS,180.0,0.0,,1.0,1.0,,1.0,,,1.0,15.0,71.0,-1.0,0,2,2,2368.3540698130423,2975.0,2183.5
14041,14041,2203,305033,1187137,1,1.0,310,315794,5044352,2,2,4620855.01,67,2,1,4,1,1600,3,317493,5042702,310,4620855.03,315794,5044352,310,4620855.01,19.89,18.42,,,,AC,1.0,2.0,2.0,LS,180.0,0.0,,1.0,1.0,,1.0,,,1.0,15.0,71.0,-1.0,0,2,2,2368.3540698130423,2975.0,2183.5
14042,14042,2204,305034,1187137,2,1.0,310,315794,5044352,2,2,4620855.01,72,1,1,4,1,1130,4,315794,5044352,310,4620855.01,309099,5047604,309,4620887.07,19.89,18.89,,T,T,AC,1.0,2.0,2.0,LS,105.0,0.0,,1.0,1.0,,1.0,,,1.0,15.0,71.0,-1.0,0,2,2,7443.018809596009,8657.7,6434.1
14043,14043,2205,305035,1187137,2,1.0,310,315794,5044352,2,2,4620855.01,72,1,1,4,1,1315,3,309099,5047604,309,4620887.07,315794,5044352,310,4620855.01,19.89,18.89,,,,AC,1.0,2.0,2.0,LS,105.0,0.0,,1.0,1.0,,1.0,,,1.0,15.0,71.0,-1.0,0,2,2,7443.018809596009,8657.7,6434.1
14044,14044,2206,305213,1187223,1,,310,316226,5043912,2,2,4620855.01,64,1,1,1,2,0,7,0,0,0,,0,0,0,,15.73,22.46,T,T,,,,,,,,,,,,,,,,,34.0,76.0,-1.0,0,2,0,0.0,0.0,0.0
14045,14045,2207,305214,1187223,2,,310,316226,5043912,2,2,4620855.01,58,2,1,2,2,0,7,0,0,0,,0,0,0,,15.73,17.29,,T,,,,,,,,,,,,,,,,,34.0,76.0,-1.0,0,2,0,0.0,0.0,0.0
14046,14046,2208,306148,1187890,1,1.0,310,316686,5044567,5,2,4620854.02,48,2,1,1,1,1000,1,316686,5044567,310,4620854.02,299499,5041083,101,4620061.0,32.43,30.81,T,T,T,PR,1.0,2.0,2.0,TR,360.0,0.0,,1.0,1.0,,1.0,,1.0,,9.0,68.0,-1.0,2,2,0,17536.568221861424,22504.6,16670.3
14047,14047,2209,306149,1187890,1,1.0,310,316686,5044567,5,2,4620854.02,48,2,1,1,1,1600,3,299499,5041083,101,4620061.0,316686,5044567,310,4620854.02,32.43,30.81,,,,PR,1.0,2.0,2.0,TR,360.0,0.0,,1.0,1.0,,1.0,,1.0,,9.0,68.0,-1.0,2,2,0,17536.568221861424,22505.1,16670.3
14048,14048,2210,306150,1187890,2,1.0,310,316686,5044567,5,2,4620854.02,49,1,1,1,1,830,1,316686,5044567,310,4620854.02,313112,5042193,307,4620856.0,32.43,33.62,,T,T,AC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,9.0,68.0,-1.0,2,2,0,4290.612077547911,5701.3,4163.6
14049,14049,2211,306151,1187890,2,1.0,310,316686,5044567,5,2,4620854.02,49,1,1,1,1,1700,3,313112,5042193,307,4620856.0,316686,5044567,310,4620854.02,32.43,33.62,,,,AC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,9.0,68.0,-1.0,2,2,0,4290.612077547911,5701.3,4165.6
14050,14050,2212,306152,1187890,3,,310,316686,5044567,5,2,4620854.02,47,1,2,5,2,0,7,0,0,0,,0,0,0,,32.43,33.62,,T,,,,,,,,,,,,,,,,,9.0,68.0,-1.0,2,2,0,0.0,0.0,0.0
14051,14051,2213,306153,1187890,4,1.0,310,316686,5044567,5,2,4620854.02,17,2,2,3,1,800,2,316686,5044567,310,4620854.02,316498,5042536,310,4620855.03,32.43,32.19,,T,T,BS,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,9.0,68.0,-1.0,2,2,0,2039.6825733432152,3033.3,2224.8
14052,14052,2214,306154,1187890,4,1.0,310,316686,5044567,5,2,4620854.02,17,2,2,3,1,1530,3,316498,5042536,310,4620855.03,316686,5044567,310,4620854.02,32.43,32.19,,,,BS,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,9.0,68.0,-1.0,2,2,0,2039.6825733432152,3033.3,2222.8
14053,14053,2215,306155,1187890,5,1.0,310,316686,5044567,5,2,4620854.02,17,2,2,3,1,800,2,316686,5044567,310,4620854.02,316498,5042536,310,4620855.03,32.43,32.19,,T,T,BS,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,9.0,68.0,-1.0,2,2,0,2039.6825733432152,3033.3,2224.8
14054,14054,2216,306156,1187890,5,1.0,310,316686,5044567,5,2,4620854.02,17,2,2,3,1,1530,3,316498,5042536,310,4620855.03,316686,5044567,310,4620854.02,32.43,32.19,,,,BS,1.0,2.0,2.0,ET,450.0,0.0,,1.0,1.0,,1.0,,1.0,,9.0,68.0,-1.0,2,2,0,2039.6825733432152,3033.3,2222.8
14055,14055,2217,306949,1188388,1,,310,317333,5042457,2,0,4620855.03,82,1,1,4,2,0,7,0,0,0,,0,0,0,,25.48,24.2,T,T,,,,,,,,,,,,,,,,,59.0,70.0,-1.0,0,1,2,0.0,0.0,0.0
14056,14056,2218,306950,1188388,2,,310,317333,5042457,2,0,4620855.03,81,2,2,4,2,0,7,0,0,0,,0,0,0,,25.48,27.31,,T,,,,,,,,,,,,,,,,,59.0,70.0,-1.0,0,1,2,0.0,0.0,0.0
14057,14057,2219,307187,1188511,1,1.0,310,317829,5043613,5,3,4620854.01,42,2,1,7,1,820,6,317829,5043613,310,4620854.01,317452,5042701,310,4620855.03,32.43,36.02,T,T,T,AC,1.0,3.0,3.0,RC,70.0,0.0,,1.0,,1.0,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,986.8500392663517,1208.9,887.2
14058,14058,2220,307188,1188511,1,1.0,310,317829,5043613,5,3,4620854.01,42,2,1,7,1,830,4,317452,5042701,310,4620855.03,315674,5044545,310,4620854.02,32.43,36.02,,,,AC,1.0,3.0,3.0,RC,70.0,0.0,,1.0,,1.0,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,2561.5659273186784,2674.2,1961.9
14059,14059,2221,307189,1188511,1,1.0,310,317829,5043613,5,3,4620854.01,42,2,1,7,1,930,3,315674,5044545,310,4620854.02,317829,5043613,310,4620854.01,32.43,36.02,,,,AC,1.0,3.0,3.0,RC,70.0,0.0,,1.0,,1.0,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,2347.9031070297597,2632.1,1901.3
14060,14060,2222,307190,1188511,1,2.0,310,317829,5043613,5,3,4620854.01,42,2,1,7,1,1015,6,317829,5043613,310,4620854.01,308367,5041985,303,4620870.02,32.43,36.02,,,T,AC,1.0,3.0,3.0,MA,165.0,0.0,,1.0,,1.0,1.0,,,1.0,28.0,75.0,-1.0,2,4,0,9601.032652793136,11011.9,8141.8
14061,14061,2223,307191,1188511,1,2.0,310,317829,5043613,5,3,4620854.01,42,2,1,7,1,1130,5,308367,5041985,303,4620870.02,307350,5035713,308,4620826.06,32.43,36.02,,,,AC,1.0,3.0,3.0,MA,165.0,0.0,,1.0,,1.0,1.0,,,1.0,28.0,75.0,-1.0,2,4,0,6353.917925186003,7922.0,5863.6
14062,14062,2224,307192,1188511,1,2.0,310,317829,5043613,5,3,4620854.01,42,2,1,7,1,1300,3,307350,5035713,308,4620826.06,317829,5043613,310,4620854.01,32.43,36.02,,,,AC,1.0,3.0,3.0,MA,165.0,0.0,,1.0,,1.0,1.0,,,1.0,28.0,75.0,-1.0,2,4,0,13123.24049158591,16226.3,12055.9
14063,14063,2225,307193,1188511,1,3.0,310,317829,5043613,5,3,4620854.01,42,2,1,7,1,1700,6,317829,5043613,310,4620854.01,317167,5043120,310,4620854.02,32.43,36.02,,,T,AC,1.0,3.0,3.0,RC,25.0,0.0,,1.0,,1.0,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,825.40474919884,1054.9,775.0
14064,14064,2226,307194,1188511,1,3.0,310,317829,5043613,5,3,4620854.01,42,2,1,7,1,1710,6,317167,5043120,310,4620854.02,317452,5042701,310,4620855.03,32.43,36.02,,,,AC,1.0,3.0,3.0,RC,25.0,0.0,,1.0,,1.0,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,506.7405647863609,541.2,396.6
14065,14065,2227,307195,1188511,1,3.0,310,317829,5043613,5,3,4620854.01,42,2,1,7,1,1725,3,317452,5042701,310,4620855.03,317829,5043613,310,4620854.01,32.43,36.02,,,,AC,1.0,3.0,3.0,RC,25.0,0.0,,1.0,,1.0,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,986.8500392663517,1208.9,887.2
14066,14066,2228,307196,1188511,2,1.0,310,317829,5043613,5,3,4620854.01,43,1,1,1,1,800,1,317829,5043613,310,4620854.01,300890,5053786,116,4620594.02,32.43,31.79,,T,T,AC,2.0,4.0,3.0,TR,540.0,0.0,,1.0,,1.0,,1.0,1.0,,28.0,75.0,-1.0,2,4,0,19759.039703386396,25405.3,18713.1
14067,14067,2229,307197,1188511,2,1.0,310,317829,5043613,5,3,4620854.01,43,1,1,1,1,1200,4,300890,5053786,116,4620594.02,300573,5053270,116,4620594.02,32.43,31.79,,,,AC,2.0,4.0,3.0,TR,540.0,0.0,,1.0,,1.0,,1.0,1.0,,28.0,75.0,-1.0,2,4,0,605.5947489864819,607.3,428.5
14068,14068,2230,307198,1188511,2,1.0,310,317829,5043613,5,3,4620854.01,43,1,1,1,1,1230,1,300573,5053270,116,4620594.02,300890,5053786,116,4620594.02,32.43,31.79,,,,AC,2.0,4.0,3.0,TR,540.0,0.0,,1.0,,1.0,,1.0,1.0,,28.0,75.0,-1.0,2,4,0,605.5947489864819,607.3,428.5
14069,14069,2231,307199,1188511,2,1.0,310,317829,5043613,5,3,4620854.01,43,1,1,1,1,1700,3,300890,5053786,116,4620594.02,317829,5043613,310,4620854.01,32.43,31.79,,,,AC,2.0,4.0,3.0,TR,540.0,0.0,,1.0,,1.0,,1.0,1.0,,28.0,75.0,-1.0,2,4,0,19759.039703386396,25405.3,18713.1
14070,14070,2232,307200,1188511,2,2.0,310,317829,5043613,5,3,4620854.01,43,1,1,1,1,2150,6,317829,5043613,310,4620854.01,317367,5046953,310,4620854.02,32.43,31.79,,,T,AC,1.0,2.0,2.0,RC,25.0,0.0,,1.0,1.0,,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,3371.801299009181,4383.7,3254.6
14071,14071,2233,307201,1188511,2,2.0,310,317829,5043613,5,3,4620854.01,43,1,1,1,1,2215,3,317367,5046953,310,4620854.02,317829,5043613,310,4620854.01,32.43,31.79,,,,AC,1.0,2.0,2.0,RC,25.0,0.0,,1.0,1.0,,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,3371.801299009181,4383.7,3254.6
14072,14072,2234,307202,1188511,3,1.0,310,317829,5043613,5,3,4620854.01,16,1,1,3,1,800,2,317829,5043613,310,4620854.01,317257,5043803,310,4620854.02,32.43,30.8,,T,T,MARCHE,1.0,2.0,2.0,ET,405.0,0.0,,1.0,1.0,,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,602.7304538514708,687.8,503.6
14073,14073,2235,307203,1188511,3,1.0,310,317829,5043613,5,3,4620854.01,16,1,1,3,1,1445,3,317257,5043803,310,4620854.02,317829,5043613,310,4620854.01,32.43,30.8,,,,MARCHE,1.0,2.0,2.0,ET,405.0,0.0,,1.0,1.0,,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,602.7304538514708,687.8,503.6
14074,14074,2236,307204,1188511,3,2.0,310,317829,5043613,5,3,4620854.01,16,1,1,3,1,1555,6,317829,5043613,310,4620854.01,317167,5043120,310,4620854.02,32.43,30.8,,,T,AP,1.0,3.0,3.0,RC,75.0,0.0,,1.0,,1.0,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,825.40474919884,1054.9,775.0
14075,14075,2237,307205,1188511,3,2.0,310,317829,5043613,5,3,4620854.01,16,1,1,3,1,1700,6,317167,5043120,310,4620854.02,317452,5042701,310,4620855.03,32.43,30.8,,,,AP,1.0,3.0,3.0,RC,75.0,0.0,,1.0,,1.0,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,506.7405647863609,541.2,396.6
14076,14076,2238,307206,1188511,3,2.0,310,317829,5043613,5,3,4620854.01,16,1,1,3,1,1710,3,317452,5042701,310,4620855.03,317829,5043613,310,4620854.01,32.43,30.8,,,,AP,1.0,3.0,3.0,RC,75.0,0.0,,1.0,,1.0,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,986.8500392663517,1208.9,887.2
14077,14077,2239,307207,1188511,3,3.0,310,317829,5043613,5,3,4620854.01,16,1,1,3,1,1730,4,317829,5043613,310,4620854.01,317367,5046953,310,4620854.02,32.43,30.8,,,T,AP,1.0,2.0,2.0,LS,260.0,0.0,,1.0,1.0,,1.0,,,1.0,28.0,75.0,-1.0,2,4,0,3371.801299009181,4383.7,3254.6
14078,14078,2240,307208,1188511,3,3.0,310,317829,5043613,5,3,4620854.01,16,1,1,3,1,2150,3,317367,5046953,310,4620854.02,317829,5043613,310,4620854.01,32.43,30.8,,,,AP,1.0,2.0,2.0,LS,260.0,0.0,,1.0,1.0,,1.0,,,1.0,28.0,75.0,-1.0,2,4,0,3371.801299009181,4383.7,3254.6
14079,14079,2241,307209,1188511,4,1.0,310,317829,5043613,5,3,4620854.01,38,2,1,1,1,1500,1,317829,5043613,310,4620854.01,309917,5047703,309,4620887.07,32.43,35.09,,T,T,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,8906.617988888936,9828.4,7263.5
14080,14080,2242,307210,1188511,4,1.0,310,317829,5043613,5,3,4620854.01,38,2,1,1,1,2400,3,309917,5047703,309,4620887.07,317829,5043613,310,4620854.01,32.43,35.09,,,,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,8906.617988888936,9828.4,7263.5
14081,14081,2243,307211,1188511,5,1.0,310,317829,5043613,5,3,4620854.01,10,1,5,3,1,820,2,317829,5043613,310,4620854.01,317452,5042701,310,4620855.03,32.43,30.52,,T,T,AP,1.0,2.0,2.0,ET,530.0,0.0,,1.0,1.0,,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,986.8500392663517,1208.9,887.2
14082,14082,2244,307212,1188511,5,1.0,310,317829,5043613,5,3,4620854.01,10,1,5,3,1,1710,3,317452,5042701,310,4620855.03,317829,5043613,310,4620854.01,32.43,30.52,,,,AP,1.0,2.0,2.0,ET,530.0,0.0,,1.0,1.0,,1.0,,1.0,,28.0,75.0,-1.0,2,4,0,986.8500392663517,1208.9,887.2
14083,14083,2245,307259,1188558,1,1.0,310,315823,5044245,2,1,4620855.01,69,1,1,1,1,600,1,315823,5044245,310,4620855.01,298992,5010707,551,,25.48,26.71,T,T,T,AC,1.0,2.0,2.0,TR,630.0,0.0,,1.0,1.0,,1.0,,1.0,,15.0,71.0,-1.0,0,2,1,37524.39213365088,45268.8,33534.6
14084,14084,2246,307260,1188558,1,1.0,310,315823,5044245,2,1,4620855.01,69,1,1,1,1,1630,3,298992,5010707,551,,315823,5044245,310,4620855.01,25.48,26.71,,,,AC,1.0,2.0,2.0,TR,630.0,0.0,,1.0,1.0,,1.0,,1.0,,15.0,71.0,-1.0,0,2,1,37524.39213365088,45268.8,33536.6
14085,14085,2247,307261,1188558,2,,310,315823,5044245,2,1,4620855.01,67,2,1,4,2,0,7,0,0,0,,0,0,0,,25.48,23.6,,T,,,,,,,,,,,,,,,,,15.0,71.0,-1.0,0,2,1,0.0,0.0,0.0
14086,14086,2248,307830,1188922,1,1.0,310,316326,5044442,1,1,4620854.02,58,1,1,5,1,1000,6,316326,5044442,310,4620854.02,295512,5039504,105,4620127.01,31.43,23.96,T,T,T,AC,1.0,5.0,5.0,RC,285.0,0.0,,1.0,,1.0,1.0,,1.0,,10.0,69.0,-1.0,0,1,0,21391.73765732929,26914.0,20209.2
14087,14087,2249,307831,1188922,1,1.0,310,316326,5044442,1,1,4620854.02,58,1,1,5,1,1200,6,295512,5039504,105,4620127.01,299349,5039501,101,4620063.0,31.43,23.96,,,,AC,1.0,5.0,5.0,RC,285.0,0.0,,1.0,,1.0,1.0,,1.0,,10.0,69.0,-1.0,0,1,0,3837.0011727910637,4252.2,3300.5
14088,14088,2250,307832,1188922,1,1.0,310,316326,5044442,1,1,4620854.02,58,1,1,5,1,1230,4,299349,5039501,101,4620063.0,299710,5040095,101,4620062.0,31.43,23.96,,,,AC,1.0,5.0,5.0,RC,285.0,0.0,,1.0,,1.0,1.0,,1.0,,10.0,69.0,-1.0,0,1,0,695.0949575417736,884.9,738.2
14089,14089,2251,307833,1188922,1,1.0,310,316326,5044442,1,1,4620854.02,58,1,1,5,1,1350,6,299710,5040095,101,4620062.0,299751,5040259,101,4620062.0,31.43,23.96,,,,MARCHE,1.0,5.0,5.0,RC,285.0,0.0,,1.0,,1.0,1.0,,1.0,,10.0,69.0,-1.0,0,1,0,169.04733065032408,210.1,184.3
14090,14090,2252,307834,1188922,1,1.0,310,316326,5044442,1,1,4620854.02,58,1,1,5,1,1445,3,299751,5040259,101,4620062.0,316326,5044442,310,4620854.02,31.43,23.96,,,,AC,1.0,5.0,5.0,RC,285.0,0.0,,1.0,,1.0,1.0,,1.0,,10.0,69.0,-1.0,0,1,0,17094.680868621093,21960.5,16284.9
14091,14091,2253,307989,1189042,1,1.0,310,316635,5043295,2,2,4620855.01,58,1,1,1,1,700,6,316635,5043295,310,4620855.01,296276,5052896,118,4620610.01,31.34,23.9,T,T,T,AC,2.0,4.0,3.0,TR,601.0,0.0,,1.0,,1.0,,1.0,1.0,,64.0,61.0,-1.0,0,2,0,22509.28879374024,28367.4,21022.1
14092,14092,2254,307990,1189042,1,1.0,310,316635,5043295,2,2,4620855.01,58,1,1,1,1,746,1,296276,5052896,118,4620610.01,299299,5050837,116,4620593.01,31.34,23.9,,,,AC,2.0,4.0,3.0,TR,601.0,0.0,,1.0,,1.0,,1.0,1.0,,64.0,61.0,-1.0,0,2,0,3657.5962051598863,4241.3,3173.2
14093,14093,2255,307991,1189042,1,1.0,310,316635,5043295,2,2,4620855.01,58,1,1,1,1,1615,6,299299,5050837,116,4620593.01,296276,5052896,118,4620610.01,31.34,23.9,,,,AC,2.0,4.0,3.0,TR,601.0,0.0,,1.0,,1.0,,1.0,1.0,,64.0,61.0,-1.0,0,2,0,3657.5962051598863,4241.3,3173.2
14094,14094,2256,307992,1189042,1,1.0,310,316635,5043295,2,2,4620855.01,58,1,1,1,1,1701,3,296276,5052896,118,4620610.01,316635,5043295,310,4620855.01,31.34,23.9,,,,AC,2.0,4.0,3.0,TR,601.0,0.0,,1.0,,1.0,,1.0,1.0,,64.0,61.0,-1.0,0,2,0,22509.28879374024,28367.4,21022.1
14095,14095,2257,307993,1189042,1,2.0,310,316635,5043295,2,2,4620855.01,58,1,1,1,1,1815,5,316635,5043295,310,4620855.01,317096,5043527,310,4620854.02,31.34,23.9,,,T,AC,1.0,2.0,2.0,MA,15.0,0.0,,1.0,1.0,,1.0,,,1.0,64.0,61.0,-1.0,0,2,0,516.0862331045074,669.2,491.8
14096,14096,2258,307994,1189042,1,2.0,310,316635,5043295,2,2,4620855.01,58,1,1,1,1,1830,3,317096,5043527,310,4620854.02,316635,5043295,310,4620855.01,31.34,23.9,,,,AC,1.0,2.0,2.0,MA,15.0,0.0,,1.0,1.0,,1.0,,,1.0,64.0,61.0,-1.0,0,2,0,516.0862331045074,669.2,491.8
14097,14097,2259,307995,1189042,2,1.0,310,316635,5043295,2,2,4620855.01,19,2,1,3,1,700,2,316635,5043295,310,4620855.01,296276,5052896,118,4620610.01,31.34,31.11,,T,T,AP,1.0,2.0,2.0,ET,600.0,0.0,,1.0,1.0,,1.0,,1.0,,64.0,61.0,-1.0,0,2,0,22509.28879374024,28367.4,21022.1
