,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,children,drivers,retired,walkscore,bikescore,transitscore
6561,399876,1257177,2,2.0,118,293873,5050846,2,0,4620616.0,16,1,2,3,1,1200,2,293873,5050846,118,4620616.0,293890,5051019,118,4620616.0,25.75,33.55,,,T,MARCHE,1.0,2.0,2.0,ET,195.0,0.0,,1.0,1.0,,1.0,,1.0,,1,0,0,56.0,67.0,
6562,399877,1257177,2,2.0,118,293873,5050846,2,0,4620616.0,16,1,2,3,1,1515,3,293890,5051019,118,4620616.0,293873,5050846,118,4620616.0,25.75,33.55,,,,MARCHE,1.0,2.0,2.0,ET,195.0,0.0,,1.0,1.0,,1.0,,1.0,,1,0,0,56.0,67.0,
6563,400093,1257345,1,1.0,118,295019,5050511,6,3,4620611.01,27,1,1,3,1,1000,2,295019,5050511,118,4620611.01,299387,5041091,101,4620061.0,23.86,32.05,T,T,T,AC,1.0,2.0,2.0,ET,945.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,
6564,400094,1257345,1,1.0,118,295019,5050511,6,3,4620611.01,27,1,1,3,1,2545,3,299387,5041091,101,4620061.0,295019,5050511,118,4620611.01,23.86,32.05,,,,AC,1.0,2.0,2.0,ET,945.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,
6565,400095,1257345,2,1.0,118,295019,5050511,6,3,4620611.01,20,1,1,3,1,800,2,295019,5050511,118,4620611.01,300628,5045682,111,4620030.0,23.86,32.51,,T,T,TC,1.0,2.0,2.0,ET,420.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,
6566,400096,1257345,2,1.0,118,295019,5050511,6,3,4620611.01,20,1,1,3,1,1500,3,300628,5045682,111,4620030.0,295019,5050511,118,4620611.01,23.86,32.51,,,,TC,1.0,2.0,2.0,ET,420.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,
6567,400097,1257345,3,1.0,118,295019,5050511,6,3,4620611.01,51,2,1,1,1,2300,1,295019,5050511,118,4620611.01,302448,5049845,112,4620011.0,23.86,23.19,,T,T,AC,0.0,1.0,2.0,IND,0.0,0.0,1.0,,,,,,,,0,5,0,59.0,52.0,
6568,400098,1257345,4,1.0,118,295019,5050511,6,3,4620611.01,55,1,1,5,1,1200,8,295019,5050511,118,4620611.01,294449,5050539,118,4620616.0,23.86,24.45,,T,T,AC,1.0,2.0,2.0,AT,240.0,0.0,,1.0,1.0,,1.0,,,1.0,0,5,0,59.0,52.0,
6569,400099,1257345,4,1.0,118,295019,5050511,6,3,4620611.01,55,1,1,5,1,1600,3,294449,5050539,118,4620616.0,295019,5050511,118,4620611.01,23.86,24.45,,,,AC,1.0,2.0,2.0,AT,240.0,0.0,,1.0,1.0,,1.0,,,1.0,0,5,0,59.0,52.0,
6570,400100,1257345,5,1.0,118,295019,5050511,6,3,4620611.01,31,2,1,1,1,700,1,295019,5050511,118,4620611.01,335053,5097020,533,,23.86,22.96,,T,T,AC,1.0,2.0,2.0,TR,780.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,
6571,400101,1257345,5,1.0,118,295019,5050511,6,3,4620611.01,31,2,1,1,1,2000,3,335053,5097020,533,,295019,5050511,118,4620611.01,23.86,22.96,,,,AC,1.0,2.0,2.0,TR,780.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,
6572,400102,1257345,6,1.0,118,295019,5050511,6,3,4620611.01,50,1,2,1,1,1200,1,295019,5050511,118,4620611.01,288606,5035028,129,4620395.01,23.86,26.69,,T,T,TC,1.0,2.0,2.0,TR,840.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,
6573,400103,1257345,6,1.0,118,295019,5050511,6,3,4620611.01,50,1,2,1,1,2600,3,288606,5035028,129,4620395.01,295019,5050511,118,4620611.01,23.86,26.69,,,,AP,1.0,2.0,2.0,TR,840.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,
6574,401228,1258320,1,,118,294314,5052267,1,1,4620617.02,68,2,1,4,2,0,7,0,0,0,,0,0,0,,24.78,20.58,T,T,,,,,,,,,,,,,,,,,0,1,1,36.0,76.0,
6575,401285,1258380,1,1.0,118,296181,5052756,4,2,4620610.01,52,2,1,1,1,600,1,296181,5052756,118,4620610.01,303267,5056093,113,4620585.02,26.73,25.98,T,T,T,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,56.0,55.0,
6576,401286,1258380,1,1.0,118,296181,5052756,4,2,4620610.01,52,2,1,1,1,1500,3,303267,5056093,113,4620585.02,296181,5052756,118,4620610.01,26.73,25.98,,,,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,56.0,55.0,
6577,401287,1258380,2,1.0,118,296181,5052756,4,2,4620610.01,45,1,1,1,1,545,6,296181,5052756,118,4620610.01,293571,5042815,120,4620404.0,26.73,27.1,,T,T,AC,1.0,2.0,2.0,TR,735.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,56.0,55.0,
6578,401288,1258380,2,1.0,118,296181,5052756,4,2,4620610.01,45,1,1,1,1,1800,3,293571,5042815,120,4620404.0,296181,5052756,118,4620610.01,26.73,27.1,,,,AC,1.0,2.0,2.0,TR,735.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,56.0,55.0,
6579,401289,1258380,3,1.0,118,296181,5052756,4,2,4620610.01,23,1,1,1,1,745,1,296181,5052756,118,4620610.01,296025,5053075,118,4620610.06,26.73,36.42,,T,T,MARCHE,1.0,2.0,2.0,TR,525.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,56.0,55.0,
6580,401290,1258380,3,1.0,118,296181,5052756,4,2,4620610.01,23,1,1,1,1,1630,3,296025,5053075,118,4620610.06,296181,5052756,118,4620610.01,26.73,36.42,,,,MARCHE,1.0,2.0,2.0,TR,525.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,56.0,55.0,
6581,401291,1258380,4,1.0,118,296181,5052756,4,2,4620610.01,21,2,2,3,1,1600,1,296181,5052756,118,4620610.01,295693,5051803,118,4620610.01,26.73,29.23,,T,T,AP,1.0,2.0,2.0,TR,330.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,56.0,55.0,
6582,401292,1258380,4,1.0,118,296181,5052756,4,2,4620610.01,21,2,2,3,1,2130,3,295693,5051803,118,4620610.01,296181,5052756,118,4620610.01,26.73,29.23,,,,AP,1.0,2.0,2.0,TR,330.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,56.0,55.0,
6583,401306,1258386,1,1.0,118,293086,5050216,2,1,4620619.0,76,1,1,4,1,900,6,293086,5050216,118,4620619.0,290842,5044241,108,4620282.0,19.2,19.85,T,T,T,AC,1.0,3.0,3.0,RC,180.0,0.0,,1.0,,1.0,1.0,,1.0,,0,1,2,42.0,69.0,
6584,401307,1258386,1,1.0,118,293086,5050216,2,1,4620619.0,76,1,1,4,1,936,6,290842,5044241,108,4620282.0,287549,5048000,406,4620642.0,19.2,19.85,,,,AC,1.0,3.0,3.0,RC,180.0,0.0,,1.0,,1.0,1.0,,1.0,,0,1,2,42.0,69.0,
6585,401308,1258386,1,1.0,118,293086,5050216,2,1,4620619.0,76,1,1,4,1,1200,3,287549,5048000,406,4620642.0,293086,5050216,118,4620619.0,19.2,19.85,,,,AC,1.0,3.0,3.0,RC,180.0,0.0,,1.0,,1.0,1.0,,1.0,,0,1,2,42.0,69.0,
6586,401309,1258386,2,1.0,118,293086,5050216,2,1,4620619.0,76,2,2,4,1,915,6,293086,5050216,118,4620619.0,290852,5044231,108,4620282.0,19.2,19.23,,T,T,AP,1.0,2.0,2.0,AT,135.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,2,42.0,69.0,
6587,401310,1258386,2,1.0,118,293086,5050216,2,1,4620619.0,76,2,2,4,1,1130,3,290852,5044231,108,4620282.0,293086,5050216,118,4620619.0,19.2,19.23,,,,TC,1.0,2.0,2.0,AT,135.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,2,42.0,69.0,
6588,401351,1258410,1,,118,294812,5050624,4,2,4620612.0,55,1,1,1,2,0,7,0,0,0,,0,0,0,,16.04,16.43,T,T,,,,,,,,,,,,,,,,,2,2,0,63.0,52.0,
6589,401352,1258410,2,,118,294812,5050624,4,2,4620612.0,51,1,1,1,2,0,7,0,0,0,,0,0,0,,16.04,17.94,,T,,,,,,,,,,,,,,,,,2,2,0,63.0,52.0,
6590,401353,1258410,3,1.0,118,294812,5050624,4,2,4620612.0,16,2,2,3,1,700,1,294812,5050624,118,4620612.0,295278,5052716,118,4620610.03,16.04,19.32,,T,T,TC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,63.0,52.0,
6591,401354,1258410,3,1.0,118,294812,5050624,4,2,4620612.0,16,2,2,3,1,1530,3,295278,5052716,118,4620610.03,294812,5050624,118,4620612.0,16.04,19.32,,,,TC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,63.0,52.0,
6592,401355,1258410,4,1.0,118,294812,5050624,4,2,4620612.0,5,2,5,3,1,700,2,294812,5050624,118,4620612.0,294449,5050539,118,4620616.0,16.04,17.11,,T,T,MARCHE,1.0,2.0,2.0,ET,540.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,63.0,52.0,
6593,401356,1258410,4,1.0,118,294812,5050624,4,2,4620612.0,5,2,5,3,1,1600,3,294449,5050539,118,4620616.0,294812,5050624,118,4620612.0,16.04,17.11,,,,MARCHE,1.0,2.0,2.0,ET,540.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,63.0,52.0,
6594,402164,1259174,1,1.0,118,293673,5049947,1,1,4620615.0,57,2,1,1,1,730,1,293673,5049947,118,4620615.0,300574,5041068,102,4620055.01,23.16,19.39,T,T,T,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,56.0,62.0,
6595,402165,1259174,1,1.0,118,293673,5049947,1,1,4620615.0,57,2,1,1,1,1630,3,300574,5041068,102,4620055.01,293673,5049947,118,4620615.0,23.16,19.39,,,,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,56.0,62.0,
6596,402258,1259240,1,1.0,118,295437,5052019,1,0,4620610.02,35,1,2,1,1,730,1,295437,5052019,118,4620610.02,297148,5042904,106,4620171.0,32.72,34.3,T,T,T,TC,1.0,2.0,2.0,TR,570.0,0.0,,1.0,1.0,,1.0,,1.0,,0,0,0,80.0,61.0,
6597,402259,1259240,1,1.0,118,295437,5052019,1,0,4620610.02,35,1,2,1,1,1700,3,297148,5042904,106,4620171.0,295437,5052019,118,4620610.02,32.72,34.3,,,,KR,1.0,2.0,2.0,TR,570.0,0.0,,1.0,1.0,,1.0,,1.0,,0,0,0,80.0,61.0,
6598,402320,1259299,1,1.0,118,296330,5052429,2,1,4620610.01,42,2,1,5,1,800,6,296330,5052429,118,4620610.01,296027,5052553,118,4620610.01,27.25,24.22,T,T,T,TC,1.0,2.0,2.0,RC,20.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,61.0,53.0,
6599,402321,1259299,1,1.0,118,296330,5052429,2,1,4620610.01,42,2,1,5,1,820,3,296027,5052553,118,4620610.01,296330,5052429,118,4620610.01,27.25,24.22,,,,TC,1.0,2.0,2.0,RC,20.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,61.0,53.0,
6600,402322,1259299,1,2.0,118,296330,5052429,2,1,4620610.01,42,2,1,5,1,1600,6,296330,5052429,118,4620610.01,296027,5052553,118,4620610.01,27.25,24.22,,,T,TC,1.0,2.0,2.0,RC,20.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,61.0,53.0,
6601,402323,1259299,1,2.0,118,296330,5052429,2,1,4620610.01,42,2,1,5,1,1620,3,296027,5052553,118,4620610.01,296330,5052429,118,4620610.01,27.25,24.22,,,,TC,1.0,2.0,2.0,RC,20.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,61.0,53.0,
6602,402324,1259299,2,1.0,118,296330,5052429,2,1,4620610.01,42,1,1,3,1,750,6,296330,5052429,118,4620610.01,295996,5052139,118,4620610.01,27.25,26.52,,T,T,AC,1.0,4.0,4.0,ET,850.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,61.0,53.0,
6603,402325,1259299,2,1.0,118,296330,5052429,2,1,4620610.01,42,1,1,3,1,755,4,295996,5052139,118,4620610.01,295027,5051673,118,4620611.02,27.25,26.52,,,,AC,1.0,4.0,4.0,ET,850.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,61.0,53.0,
6604,402326,1259299,2,1.0,118,296330,5052429,2,1,4620610.01,42,1,1,3,1,1700,2,295027,5051673,118,4620611.02,295976,5040416,105,4620126.0,27.25,26.52,,,,PR,1.0,4.0,4.0,ET,850.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,61.0,53.0,
6605,402327,1259299,2,1.0,118,296330,5052429,2,1,4620610.01,42,1,1,3,1,2200,3,295976,5040416,105,4620126.0,296330,5052429,118,4620610.01,27.25,26.52,,,,PR,1.0,4.0,4.0,ET,850.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,61.0,53.0,
6606,402636,1259607,1,1.0,118,293883,5049783,3,1,4620615.0,53,2,1,4,1,1230,5,293883,5049783,118,4620615.0,293861,5040734,105,4620121.0,21.76,21.15,T,T,T,AC,1.0,2.0,2.0,MA,90.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,3,61.0,62.0,
6607,402637,1259607,1,1.0,118,293883,5049783,3,1,4620615.0,53,2,1,4,1,1400,3,293861,5040734,105,4620121.0,293883,5049783,118,4620615.0,21.76,21.15,,,,AC,1.0,2.0,2.0,MA,90.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,3,61.0,62.0,
6608,402638,1259607,2,,118,293883,5049783,3,1,4620615.0,63,1,4,4,2,0,7,0,0,0,,0,0,0,,21.76,21.03,,T,,,,,,,,,,,,,,,,,0,1,3,61.0,62.0,
6609,402639,1259607,3,,118,293883,5049783,3,1,4620615.0,80,2,2,4,2,0,7,0,0,0,,0,0,0,,21.76,21.8,,T,,,,,,,,,,,,,,,,,0,1,3,61.0,62.0,
6610,403537,1260556,1,1.0,118,294543,5050556,2,1,4620616.0,26,1,1,1,1,1300,6,294543,5050556,118,4620616.0,299951,5051037,116,4620593.01,25.75,34.59,T,T,T,AC,1.0,2.0,2.0,TR,240.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,65.0,53.0,
6611,403538,1260556,1,1.0,118,294543,5050556,2,1,4620616.0,26,1,1,1,1,1700,3,299951,5051037,116,4620593.01,294543,5050556,118,4620616.0,25.75,34.59,,,,AC,1.0,2.0,2.0,TR,240.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,65.0,53.0,
6612,403539,1260556,2,,118,294543,5050556,2,1,4620616.0,61,2,2,4,2,0,7,0,0,0,,0,0,0,,25.75,24.69,,T,,,,,,,,,,,,,,,,,0,1,1,65.0,53.0,
6613,403636,1260656,1,,118,294340,5051436,1,3,4620617.02,78,2,2,4,2,0,7,0,0,0,,0,0,0,,24.78,24.82,T,T,,,,,,,,,,,,,,,,,0,0,1,54.0,64.0,
6614,404104,1261066,1,1.0,118,293393,5049548,4,1,4620614.0,50,1,1,1,1,520,1,293393,5049548,118,4620614.0,292230,5039885,105,4620120.01,31.62,35.37,T,T,T,TC,1.0,2.0,2.0,TR,640.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,48.0,70.0,
6615,404105,1261066,1,1.0,118,293393,5049548,4,1,4620614.0,50,1,1,1,1,1600,3,292230,5039885,105,4620120.01,293393,5049548,118,4620614.0,31.62,35.37,,,,TC,1.0,2.0,2.0,TR,640.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,48.0,70.0,
6616,404106,1261066,2,1.0,118,293393,5049548,4,1,4620614.0,50,2,1,1,1,745,1,293393,5049548,118,4620614.0,301146,5048552,112,4620190.01,31.62,30.74,,T,T,TC,1.0,2.0,2.0,TR,555.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,48.0,70.0,
6617,404107,1261066,2,1.0,118,293393,5049548,4,1,4620614.0,50,2,1,1,1,1700,3,301146,5048552,112,4620190.01,293393,5049548,118,4620614.0,31.62,30.74,,,,TC,1.0,2.0,2.0,TR,555.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,48.0,70.0,
6618,404108,1261066,3,1.0,118,293393,5049548,4,1,4620614.0,21,2,2,3,1,700,2,293393,5049548,118,4620614.0,300628,5045682,111,4620030.0,31.62,34.57,,T,T,TC,1.0,2.0,2.0,ET,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,48.0,70.0,
6619,404109,1261066,3,1.0,118,293393,5049548,4,1,4620614.0,21,2,2,3,1,1530,3,300628,5045682,111,4620030.0,293393,5049548,118,4620614.0,31.62,34.57,,,,TC,1.0,2.0,2.0,ET,510.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,48.0,70.0,
6620,404110,1261066,4,1.0,118,293393,5049548,4,1,4620614.0,19,1,1,3,1,800,2,293393,5049548,118,4620614.0,292435,5045429,108,4620270.0,31.62,41.2,,T,T,TC,1.0,2.0,2.0,ET,240.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,48.0,70.0,
6621,404111,1261066,4,1.0,118,293393,5049548,4,1,4620614.0,19,1,1,3,1,1200,3,292435,5045429,108,4620270.0,293393,5049548,118,4620614.0,31.62,41.2,,,,TC,1.0,2.0,2.0,ET,240.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,0,48.0,70.0,
6622,404204,1261163,1,1.0,118,294805,5051147,1,1,4620611.02,69,2,1,4,1,900,4,294805,5051147,118,4620611.02,283871,5047627,403,4620643.01,23.8,19.77,T,T,T,AC,1.0,4.0,4.0,LS,690.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,65.0,57.0,
6623,404205,1261163,1,1.0,118,294805,5051147,1,1,4620611.02,69,2,1,4,1,1610,4,283871,5047627,403,4620643.01,282648,5053671,404,4620659.06,23.8,19.77,,,,AC,1.0,4.0,4.0,LS,690.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,65.0,57.0,
6624,404206,1261163,1,1.0,118,294805,5051147,1,1,4620611.02,69,2,1,4,1,1845,4,282648,5053671,404,4620659.06,272507,5048012,631,4620725.08,23.8,19.77,,,,AC,1.0,4.0,4.0,LS,690.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,65.0,57.0,
6625,404207,1261163,1,1.0,118,294805,5051147,1,1,4620611.02,69,2,1,4,1,2030,3,272507,5048012,631,4620725.08,294805,5051147,118,4620611.02,23.8,19.77,,,,AC,1.0,4.0,4.0,LS,690.0,0.0,,1.0,,1.0,1.0,,,1.0,0,1,1,65.0,57.0,
6626,404286,1261231,1,1.0,118,293364,5050443,3,1,4620619.0,19,1,1,3,1,700,2,293364,5050443,118,4620619.0,300628,5045682,111,4620030.0,20.16,26.27,T,T,T,TC,1.0,2.0,2.0,ET,600.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,45.0,72.0,
6627,404287,1261231,1,1.0,118,293364,5050443,3,1,4620619.0,19,1,1,3,1,1700,3,300628,5045682,111,4620030.0,293364,5050443,118,4620619.0,20.16,26.27,,,,TC,1.0,2.0,2.0,ET,600.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,45.0,72.0,
6628,404288,1261231,2,1.0,118,293364,5050443,3,1,4620619.0,53,1,1,1,1,1300,1,293364,5050443,118,4620619.0,290934,5041975,119,4620410.02,20.16,22.55,,T,T,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,45.0,72.0,
6629,404289,1261231,2,1.0,118,293364,5050443,3,1,4620619.0,53,1,1,1,1,2200,3,290934,5041975,119,4620410.02,293364,5050443,118,4620619.0,20.16,22.55,,,,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,45.0,72.0,
6630,404290,1261231,3,1.0,118,293364,5050443,3,1,4620619.0,40,2,2,7,1,1200,5,293364,5050443,118,4620619.0,295326,5051714,118,4620611.02,20.16,17.92,,T,T,TC,1.0,2.0,2.0,MA,240.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,45.0,72.0,
6631,404291,1261231,3,1.0,118,293364,5050443,3,1,4620619.0,40,2,2,7,1,1600,3,295326,5051714,118,4620611.02,293364,5050443,118,4620619.0,20.16,17.92,,,,TC,1.0,2.0,2.0,MA,240.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,45.0,72.0,
6632,404360,1261303,1,1.0,118,294661,5049532,3,1,4620612.0,33,2,1,3,1,830,6,294661,5049532,118,4620612.0,293769,5050853,118,4620618.0,30.65,29.49,T,T,T,AP,2.0,5.0,4.0,ET,465.0,0.0,,1.0,,1.0,,1.0,1.0,,1,2,0,61.0,56.0,
6633,404361,1261303,1,1.0,118,294661,5049532,3,1,4620612.0,33,2,1,3,1,846,6,293769,5050853,118,4620618.0,295107,5039683,105,4620116.0,30.65,29.49,,,,KR,2.0,5.0,4.0,ET,465.0,0.0,,1.0,,1.0,,1.0,1.0,,1,2,0,61.0,56.0,
6634,404362,1261303,1,1.0,118,294661,5049532,3,1,4620612.0,33,2,1,3,1,1130,2,295107,5039683,105,4620116.0,298785,5046726,110,4620201.0,30.65,29.49,,,,TC,2.0,5.0,4.0,ET,465.0,0.0,,1.0,,1.0,,1.0,1.0,,1,2,0,61.0,56.0,
6635,404363,1261303,1,1.0,118,294661,5049532,3,1,4620612.0,33,2,1,3,1,1530,6,298785,5046726,110,4620201.0,293769,5050853,118,4620618.0,30.65,29.49,,,,TC,2.0,5.0,4.0,ET,465.0,0.0,,1.0,,1.0,,1.0,1.0,,1,2,0,61.0,56.0,
6636,404364,1261303,1,1.0,118,294661,5049532,3,1,4620612.0,33,2,1,3,1,1615,3,293769,5050853,118,4620618.0,294661,5049532,118,4620612.0,30.65,29.49,,,,TC,2.0,5.0,4.0,ET,465.0,0.0,,1.0,,1.0,,1.0,1.0,,1,2,0,61.0,56.0,
6637,404365,1261303,2,1.0,118,294661,5049532,3,1,4620612.0,35,1,1,1,1,830,6,294661,5049532,118,4620612.0,293769,5050853,118,4620618.0,30.65,32.13,,T,T,AC,1.0,4.0,4.0,TR,750.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,61.0,56.0,
6638,404366,1261303,2,1.0,118,294661,5049532,3,1,4620612.0,35,1,1,1,1,846,6,293769,5050853,118,4620618.0,296990,5046674,109,4620251.02,30.65,32.13,,,,AC,1.0,4.0,4.0,TR,750.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,61.0,56.0,
6639,404367,1261303,2,1.0,118,294661,5049532,3,1,4620612.0,35,1,1,1,1,900,1,296990,5046674,109,4620251.02,299382,5040436,101,4620062.0,30.65,32.13,,,,PR,1.0,4.0,4.0,TR,750.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,61.0,56.0,
6640,404368,1261303,2,1.0,118,294661,5049532,3,1,4620612.0,35,1,1,1,1,2100,3,299382,5040436,101,4620062.0,294661,5049532,118,4620612.0,30.65,32.13,,,,PR,1.0,4.0,4.0,TR,750.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,61.0,56.0,
6641,404369,1261303,3,,118,294661,5049532,3,1,4620612.0,3,1,5,6,3,0,7,0,0,0,,0,0,0,,30.65,30.91,,T,,,,,,,,,,,,,,,,,1,2,0,61.0,56.0,
6642,404516,1261440,1,1.0,118,294303,5049166,1,0,4620613.0,72,2,2,4,1,1245,5,294303,5049166,118,4620613.0,297845,5047689,117,4620601.02,29.31,29.36,T,T,T,TC,1.0,2.0,2.0,MA,150.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,62.0,59.0,
6643,404517,1261440,1,1.0,118,294303,5049166,1,0,4620613.0,72,2,2,4,1,1515,3,297845,5047689,117,4620601.02,294303,5049166,118,4620613.0,29.31,29.36,,,,TC,1.0,2.0,2.0,MA,150.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,62.0,59.0,
6644,405012,1261899,1,1.0,118,296155,5052663,1,0,4620610.01,44,1,2,1,1,500,1,296155,5052663,118,4620610.01,310245,5036267,307,4620858.04,30.92,30.09,T,T,T,AP,1.0,2.0,2.0,TR,555.0,0.0,,1.0,1.0,,1.0,,1.0,,0,0,0,63.0,54.0,
6645,405013,1261899,1,1.0,118,296155,5052663,1,0,4620610.01,44,1,2,1,1,1415,3,310245,5036267,307,4620858.04,296155,5052663,118,4620610.01,30.92,30.09,,,,AP,1.0,2.0,2.0,TR,555.0,0.0,,1.0,1.0,,1.0,,1.0,,0,0,0,63.0,54.0,
6646,405014,1261899,1,2.0,118,296155,5052663,1,0,4620610.01,44,1,2,1,1,1730,5,296155,5052663,118,4620610.01,296156,5052630,118,4620610.01,30.92,30.09,,,T,MARCHE,1.0,2.0,2.0,MA,15.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,0,63.0,54.0,
6647,405015,1261899,1,2.0,118,296155,5052663,1,0,4620610.01,44,1,2,1,1,1745,3,296156,5052630,118,4620610.01,296155,5052663,118,4620610.01,30.92,30.09,,,,MARCHE,1.0,2.0,2.0,MA,15.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,0,63.0,54.0,
6648,405270,1262086,1,,118,294549,5050858,2,0,4620616.0,60,2,2,7,2,0,7,0,0,0,,0,0,0,,24.33,23.33,T,T,,,,,,,,,,,,,,,,,0,0,0,65.0,54.0,
6649,405271,1262086,2,1.0,118,294549,5050858,2,0,4620616.0,20,2,2,3,1,1300,2,294549,5050858,118,4620616.0,300402,5043279,111,4620036.0,24.33,26.6,,T,T,TC,1.0,2.0,2.0,ET,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,0,0,65.0,54.0,
6650,405272,1262086,2,1.0,118,294549,5050858,2,0,4620616.0,20,2,2,3,1,2200,3,300402,5043279,111,4620036.0,294549,5050858,118,4620616.0,24.33,26.6,,,,TC,1.0,2.0,2.0,ET,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,0,0,65.0,54.0,
6651,405288,1262094,1,1.0,118,296067,5052329,2,0,4620610.01,19,1,2,1,1,1600,1,296067,5052329,118,4620610.01,301304,5048925,112,4620191.0,25.75,33.55,T,T,T,TC,1.0,2.0,2.0,TR,420.0,0.0,,1.0,1.0,,1.0,,1.0,,0,0,0,74.0,55.0,
6652,405289,1262094,1,1.0,118,296067,5052329,2,0,4620610.01,19,1,2,1,1,2300,3,301304,5048925,112,4620191.0,296067,5052329,118,4620610.01,25.75,33.55,,,,TC,1.0,2.0,2.0,TR,420.0,0.0,,1.0,1.0,,1.0,,1.0,,0,0,0,74.0,55.0,
6653,405290,1262094,2,,118,296067,5052329,2,0,4620610.01,64,2,2,5,2,0,7,0,0,0,,0,0,0,,25.75,24.69,,T,,,,,,,,,,,,,,,,,0,0,0,74.0,55.0,
