ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint
50841,1030686,3,1,302,306885,5048437,3,2,4620886.01,13,2,5,3,1,845,2,306885,5048437,302,4620886.01,304031,5041606,301,4620883.00,14.42,16.85,,T,T,BS,1,2,2,ET,300,0,,1,1,,1,,1,
50842,1030686,3,1,302,306885,5048437,3,2,4620886.01,13,2,5,3,1,1345,3,304031,5041606,301,4620883.00,306885,5048437,302,4620886.01,14.42,16.85,,,,BS,1,2,2,ET,300,0,,1,1,,1,,1,
50843,1030686,3,2,302,306885,5048437,3,2,4620886.01,13,2,5,3,1,1700,4,306885,5048437,302,4620886.01,320237,5057668,531,4620903.10,14.42,16.85,,,T,AP,0,1,2,IND,0,0,1,,,,,,,
50903,1030717,1,1,302,309050,5043000,2,2,4620876.04,59,2,1,4,1,800,4,309050,5043000,302,4620876.04,307915,5042292,302,4620876.01,18.91,15.2,T,T,T,AC,1,2,2,LS,65,0,,1,1,,1,,,1
50904,1030717,1,1,302,309050,5043000,2,2,4620876.04,59,2,1,4,1,905,3,307915,5042292,302,4620876.01,309050,5043000,302,4620876.04,18.91,15.2,,,,AC,1,2,2,LS,65,0,,1,1,,1,,,1
50905,1030717,1,2,302,309050,5043000,2,2,4620876.04,59,2,1,4,1,1400,5,309050,5043000,302,4620876.04,314308,5040611,310,4620855.01,18.91,15.2,,,T,AC,1,2,2,MA,120,0,,1,1,,1,,,1
50906,1030717,1,2,302,309050,5043000,2,2,4620876.04,59,2,1,4,1,1600,3,314308,5040611,310,4620855.01,309050,5043000,302,4620876.04,18.91,15.2,,,,AC,1,2,2,MA,120,0,,1,1,,1,,,1
50907,1030717,2,1,302,309050,5043000,2,2,4620876.04,60,1,1,4,1,800,4,309050,5043000,302,4620876.04,307915,5042292,302,4620876.01,18.91,14.16,,T,T,AP,1,2,2,LS,65,0,,1,1,,1,,,1
50908,1030717,2,1,302,309050,5043000,2,2,4620876.04,60,1,1,4,1,905,3,307915,5042292,302,4620876.01,309050,5043000,302,4620876.04,18.91,14.16,,,,AP,1,2,2,LS,65,0,,1,1,,1,,,1
50909,1030717,2,2,302,309050,5043000,2,2,4620876.04,60,1,1,4,1,1400,5,309050,5043000,302,4620876.04,314308,5040611,310,4620855.01,18.91,14.16,,,T,AP,1,2,2,MA,120,0,,1,1,,1,,,1
50910,1030717,2,2,302,309050,5043000,2,2,4620876.04,60,1,1,4,1,1600,3,314308,5040611,310,4620855.01,309050,5043000,302,4620876.04,18.91,14.16,,,,AP,1,2,2,MA,120,0,,1,1,,1,,,1
51068,1030793,1,1,302,307480,5044514,5,1,4620877.01,44,2,1,1,1,800,6,307480,5044514,302,4620877.01,305063,5043609,301,4620879.02,23.0,22.46,T,T,T,AC,1,3,3,TR,405,0,,1,,1,1,,1,
51069,1030793,1,1,302,307480,5044514,5,1,4620877.01,44,2,1,1,1,811,1,305063,5043609,301,4620879.02,299607,5042447,106,4620144.00,23.0,22.46,,,,AC,1,3,3,TR,405,0,,1,,1,1,,1,
51070,1030793,1,1,302,307480,5044514,5,1,4620877.01,44,2,1,1,1,1445,3,299607,5042447,106,4620144.00,307480,5044514,302,4620877.01,23.0,22.46,,,,AC,1,3,3,TR,405,0,,1,,1,1,,1,
51071,1030793,1,2,302,307480,5044514,5,1,4620877.01,44,2,1,1,1,1600,6,307480,5044514,302,4620877.01,305063,5043609,301,4620879.02,23.0,22.46,,,T,AC,1,2,2,RC,25,0,,1,1,,1,,1,
51072,1030793,1,2,302,307480,5044514,5,1,4620877.01,44,2,1,1,1,1625,3,305063,5043609,301,4620879.02,307480,5044514,302,4620877.01,23.0,22.46,,,,AC,1,2,2,RC,25,0,,1,1,,1,,1,
51073,1030793,2,1,302,307480,5044514,5,1,4620877.01,18,1,2,1,1,1930,4,307480,5044514,302,4620877.01,0,0,999,,23.0,22.95,,T,T,VELO,1,2,2,LS,90,0,,1,1,,1,,,1
51074,1030793,2,1,302,307480,5044514,5,1,4620877.01,18,1,2,1,1,2100,3,0,0,999,,307480,5044514,302,4620877.01,23.0,22.95,,,,VELO,1,2,2,LS,90,0,,1,1,,1,,,1
51075,1030793,3,1,302,307480,5044514,5,1,4620877.01,16,1,2,3,1,715,2,307480,5044514,302,4620877.01,305463,5044364,302,4620878.00,23.0,22.95,,T,T,BS,1,2,2,ET,465,0,,1,1,,1,,1,
51076,1030793,3,1,302,307480,5044514,5,1,4620877.01,16,1,2,3,1,1500,3,305463,5044364,302,4620878.00,307480,5044514,302,4620877.01,23.0,22.95,,,,BS,1,2,2,ET,465,0,,1,1,,1,,1,
51077,1030793,3,2,302,307480,5044514,5,1,4620877.01,16,1,2,3,1,1930,4,307480,5044514,302,4620877.01,303504,5040572,304,4620864.00,23.0,22.95,,,T,AP,1,2,2,LS,135,0,,1,1,,1,,,1
51078,1030793,3,2,302,307480,5044514,5,1,4620877.01,16,1,2,3,1,2145,3,303504,5040572,304,4620864.00,307480,5044514,302,4620877.01,23.0,22.95,,,,AP,1,2,2,LS,135,0,,1,1,,1,,,1
51079,1030793,4,1,302,307480,5044514,5,1,4620877.01,14,1,5,3,1,720,2,307480,5044514,302,4620877.01,306056,5040889,303,4620872.00,23.0,28.55,,T,T,BS,1,2,2,ET,505,0,,1,1,,1,,1,
51080,1030793,4,1,302,307480,5044514,5,1,4620877.01,14,1,5,3,1,1545,3,306056,5040889,303,4620872.00,307480,5044514,302,4620877.01,23.0,28.55,,,,BS,1,2,2,ET,505,0,,1,1,,1,,1,
51081,1030793,4,2,302,307480,5044514,5,1,4620877.01,14,1,5,3,1,1930,4,307480,5044514,302,4620877.01,303504,5040572,304,4620864.00,23.0,28.55,,,T,AP,1,2,2,LS,135,0,,1,1,,1,,,1
51082,1030793,4,2,302,307480,5044514,5,1,4620877.01,14,1,5,3,1,2145,3,303504,5040572,304,4620864.00,307480,5044514,302,4620877.01,23.0,28.55,,,,AP,1,2,2,LS,135,0,,1,1,,1,,,1
51083,1030793,5,1,302,307480,5044514,5,1,4620877.01,11,1,5,3,1,800,2,307480,5044514,302,4620877.01,305063,5043609,301,4620879.02,23.0,28.55,,T,T,AP,1,2,2,ET,505,0,,1,1,,1,,1,
51084,1030793,5,1,302,307480,5044514,5,1,4620877.01,11,1,5,3,1,1625,3,305063,5043609,301,4620879.02,307480,5044514,302,4620877.01,23.0,28.55,,,,AP,1,2,2,ET,505,0,,1,1,,1,,1,
51278,1030933,1,1,302,308869,5044532,3,2,4620876.05,53,2,1,1,1,800,1,308869,5044532,302,4620876.05,305724,5041044,303,4620872.00,17.15,14.89,T,T,T,AC,2,5,4,TR,525,0,,1,,1,,1,1,
51279,1030933,1,1,302,308869,5044532,3,2,4620876.05,53,2,1,1,1,1300,5,305724,5041044,303,4620872.00,305463,5044364,302,4620878.00,17.15,14.89,,,,AC,2,5,4,TR,525,0,,1,,1,,1,1,
51280,1030933,1,1,302,308869,5044532,3,2,4620876.05,53,2,1,1,1,1345,1,305463,5044364,302,4620878.00,305724,5041044,303,4620872.00,17.15,14.89,,,,AC,2,5,4,TR,525,0,,1,,1,,1,1,
51281,1030933,1,1,302,308869,5044532,3,2,4620876.05,53,2,1,1,1,1600,5,305724,5041044,303,4620872.00,307351,5044375,302,4620877.01,17.15,14.89,,,,AC,2,5,4,TR,525,0,,1,,1,,1,1,
51282,1030933,1,1,302,308869,5044532,3,2,4620876.05,53,2,1,1,1,1645,3,307351,5044375,302,4620877.01,308869,5044532,302,4620876.05,17.15,14.89,,,,AC,2,5,4,TR,525,0,,1,,1,,1,1,
51283,1030933,2,1,302,308869,5044532,3,2,4620876.05,69,1,1,1,1,1400,1,308869,5044532,302,4620876.05,303763,5042507,301,4620883.00,17.15,12.22,,T,T,AC,1,2,2,TR,120,0,,1,1,,1,,1,
51284,1030933,2,1,302,308869,5044532,3,2,4620876.05,69,1,1,1,1,1600,3,303763,5042507,301,4620883.00,308869,5044532,302,4620876.05,17.15,12.22,,,,AC,1,2,2,TR,120,0,,1,1,,1,,1,
51285,1030933,3,1,302,308869,5044532,3,2,4620876.05,21,1,2,3,1,1400,1,308869,5044532,302,4620876.05,305724,5041044,303,4620872.00,17.15,21.23,,T,T,VELO,1,2,2,TR,240,0,,1,1,,1,,1,
51286,1030933,3,1,302,308869,5044532,3,2,4620876.05,21,1,2,3,1,1800,3,305724,5041044,303,4620872.00,308869,5044532,302,4620876.05,17.15,21.23,,,,VELO,1,2,2,TR,240,0,,1,1,,1,,1,
51287,1030933,3,2,302,308869,5044532,3,2,4620876.05,21,1,2,3,1,2200,4,308869,5044532,302,4620876.05,308596,5045060,302,4620876.05,17.15,21.23,,,T,VELO,1,2,2,LS,110,0,,1,1,,1,,,1
51288,1030933,3,2,302,308869,5044532,3,2,4620876.05,21,1,2,3,1,2350,3,308596,5045060,302,4620876.05,308869,5044532,302,4620876.05,17.15,21.23,,,,VELO,1,2,2,LS,110,0,,1,1,,1,,,1
53633,1032462,1,1,302,305556,5043972,1,1,4620878.00,74,2,2,4,1,1100,5,305556,5043972,302,4620878.00,303733,5044005,301,4620884.02,30.64,30.43,T,T,T,TC,1,2,2,MA,75,0,,1,1,,1,,,1
53634,1032462,1,1,302,305556,5043972,1,1,4620878.00,74,2,2,4,1,1215,3,303733,5044005,301,4620884.02,305556,5043972,302,4620878.00,30.64,30.43,,,,TC,1,2,2,MA,75,0,,1,1,,1,,,1
54173,1032816,1,1,302,308199,5042294,6,3,4620876.06,45,1,1,1,1,700,6,308199,5042294,302,4620876.06,312015,5039424,307,4620857.08,20.18,19.89,T,T,T,AC,3,6,4,TR,585,0,,1,,1,,1,1,
54174,1032816,1,1,302,308199,5042294,6,3,4620876.06,45,1,1,1,1,710,6,312015,5039424,307,4620857.08,307764,5042793,302,4620876.01,20.18,19.89,,,,AC,3,6,4,TR,585,0,,1,,1,,1,1,
54175,1032816,1,1,302,308199,5042294,6,3,4620876.06,45,1,1,1,1,720,1,307764,5042793,302,4620876.01,299874,5042849,102,4620049.00,20.18,19.89,,,,AC,3,6,4,TR,585,0,,1,,1,,1,1,
54176,1032816,1,1,302,308199,5042294,6,3,4620876.06,45,1,1,1,1,1600,6,299874,5042849,102,4620049.00,307764,5042793,302,4620876.01,20.18,19.89,,,,AC,3,6,4,TR,585,0,,1,,1,,1,1,
54177,1032816,1,1,302,308199,5042294,6,3,4620876.06,45,1,1,1,1,1630,6,307764,5042793,302,4620876.01,312015,5039424,307,4620857.08,20.18,19.89,,,,AC,3,6,4,TR,585,0,,1,,1,,1,1,
54178,1032816,1,1,302,308199,5042294,6,3,4620876.06,45,1,1,1,1,1645,3,312015,5039424,307,4620857.08,308199,5042294,302,4620876.06,20.18,19.89,,,,AC,3,6,4,TR,585,0,,1,,1,,1,1,
54179,1032816,1,2,302,308199,5042294,6,3,4620876.06,45,1,1,1,1,1845,6,308199,5042294,302,4620876.06,305273,5044003,302,4620878.00,20.18,19.89,,,T,AC,1,2,2,RC,90,0,,1,1,,1,,1,
54180,1032816,1,2,302,308199,5042294,6,3,4620876.06,45,1,1,1,1,2015,3,305273,5044003,302,4620878.00,308199,5042294,302,4620876.06,20.18,19.89,,,,AC,1,2,2,RC,90,0,,1,1,,1,,1,
54181,1032816,2,1,302,308199,5042294,6,3,4620876.06,32,2,1,1,1,715,1,308199,5042294,302,4620876.06,300237,5048258,110,4620190.02,20.18,28.15,,T,T,AC,1,2,2,TR,525,0,,1,1,,1,,1,
54182,1032816,2,1,302,308199,5042294,6,3,4620876.06,32,2,1,1,1,1600,3,300237,5048258,110,4620190.02,308199,5042294,302,4620876.06,20.18,28.15,,,,AC,1,2,2,TR,525,0,,1,1,,1,,1,
54183,1032816,3,1,302,308199,5042294,6,3,4620876.06,67,2,2,4,1,800,4,308199,5042294,302,4620876.06,304193,5044414,301,4620884.02,20.18,15.74,,T,T,TC,1,3,3,MA,180,0,,1,,1,1,,,1
54184,1032816,3,1,302,308199,5042294,6,3,4620876.06,67,2,2,4,1,845,5,304193,5044414,301,4620884.02,293996,5040230,105,4620119.00,20.18,15.74,,,,TC,1,3,3,MA,180,0,,1,,1,1,,,1
54185,1032816,3,1,302,308199,5042294,6,3,4620876.06,67,2,2,4,1,1100,3,293996,5040230,105,4620119.00,308199,5042294,302,4620876.06,20.18,15.74,,,,TC,1,3,3,MA,180,0,,1,,1,1,,,1
54186,1032816,4,1,302,308199,5042294,6,3,4620876.06,20,1,1,3,1,800,2,308199,5042294,302,4620876.06,307551,5043918,302,4620877.01,20.18,24.98,,T,T,VELO,1,2,2,ET,205,0,,1,1,,1,,1,
54187,1032816,4,1,302,308199,5042294,6,3,4620876.06,20,1,1,3,1,1125,3,307551,5043918,302,4620877.01,308199,5042294,302,4620876.06,20.18,24.98,,,,VELO,1,2,2,ET,205,0,,1,1,,1,,1,
54188,1032816,4,2,302,308199,5042294,6,3,4620876.06,20,1,1,3,1,1230,2,308199,5042294,302,4620876.06,307551,5043918,302,4620877.01,20.18,24.98,,,T,VELO,1,2,2,ET,150,0,,1,1,,1,,1,
54189,1032816,4,2,302,308199,5042294,6,3,4620876.06,20,1,1,3,1,1500,3,307551,5043918,302,4620877.01,308199,5042294,302,4620876.06,20.18,24.98,,,,VELO,1,2,2,ET,150,0,,1,1,,1,,1,
54190,1032816,5,1,302,308199,5042294,6,3,4620876.06,7,2,5,3,1,700,6,308199,5042294,302,4620876.06,312015,5039424,307,4620857.08,20.18,19.59,,T,T,AP,2,4,3,ET,585,0,,1,,1,,1,1,
54191,1032816,5,1,302,308199,5042294,6,3,4620876.06,7,2,5,3,1,710,2,312015,5039424,307,4620857.08,307764,5042793,302,4620876.01,20.18,19.59,,,,AP,2,4,3,ET,585,0,,1,,1,,1,1,
54192,1032816,5,1,302,308199,5042294,6,3,4620876.06,7,2,5,3,1,1630,6,307764,5042793,302,4620876.01,312015,5039424,307,4620857.08,20.18,19.59,,,,AP,2,4,3,ET,585,0,,1,,1,,1,1,
54193,1032816,5,1,302,308199,5042294,6,3,4620876.06,7,2,5,3,1,1645,3,312015,5039424,307,4620857.08,308199,5042294,302,4620876.06,20.18,19.59,,,,AP,2,4,3,ET,585,0,,1,,1,,1,1,
54194,1032816,5,2,302,308199,5042294,6,3,4620876.06,7,2,5,3,1,1845,4,308199,5042294,302,4620876.06,305273,5044003,302,4620878.00,20.18,19.59,,,T,AP,1,2,2,LS,90,0,,1,1,,1,,,1
54195,1032816,5,2,302,308199,5042294,6,3,4620876.06,7,2,5,3,1,2015,3,305273,5044003,302,4620878.00,308199,5042294,302,4620876.06,20.18,19.59,,,,AP,1,2,2,LS,90,0,,1,1,,1,,,1
54196,1032816,6,,302,308199,5042294,6,3,4620876.06,2,2,5,6,3,0,7,0,0,0,,0,0,0,,20.18,34.29,,T,,,,,,,,,,,,,,,,
54210,1032824,1,1,302,305773,5047081,5,2,4620886.03,33,2,1,5,1,715,6,305773,5047081,302,4620886.03,306649,5047992,302,4620886.01,26.74,37.31,T,T,T,AP,1,5,5,RC,260,0,,1,,1,1,,1,
54211,1032824,1,1,302,305773,5047081,5,2,4620886.03,33,2,1,5,1,735,5,306649,5047992,302,4620886.01,307826,5042294,303,4620870.02,26.74,37.31,,,,AP,1,5,5,RC,260,0,,1,,1,1,,1,
54212,1032824,1,1,302,305773,5047081,5,2,4620886.03,33,2,1,5,1,800,6,307826,5042294,303,4620870.02,303980,5064900,621,4620684.03,26.74,37.31,,,,AP,1,5,5,RC,260,0,,1,,1,1,,1,
54213,1032824,1,1,302,305773,5047081,5,2,4620886.03,33,2,1,5,1,1100,6,303980,5064900,621,4620684.03,300529,5046078,110,4620188.02,26.74,37.31,,,,AP,1,5,5,RC,260,0,,1,,1,1,,1,
54214,1032824,1,1,302,305773,5047081,5,2,4620886.03,33,2,1,5,1,1135,3,300529,5046078,110,4620188.02,305773,5047081,302,4620886.03,26.74,37.31,,,,AP,1,5,5,RC,260,0,,1,,1,1,,1,
54215,1032824,1,2,302,305773,5047081,5,2,4620886.03,33,2,1,5,1,1445,6,305773,5047081,302,4620886.03,305273,5044003,302,4620878.00,26.74,37.31,,,T,AP,1,3,3,RC,110,0,,1,,1,1,,1,
54216,1032824,1,2,302,305773,5047081,5,2,4620886.03,33,2,1,5,1,1600,6,305273,5044003,302,4620878.00,306649,5047992,302,4620886.01,26.74,37.31,,,,AP,1,3,3,RC,110,0,,1,,1,1,,1,
54217,1032824,1,2,302,305773,5047081,5,2,4620886.03,33,2,1,5,1,1635,3,306649,5047992,302,4620886.01,305773,5047081,302,4620886.03,26.74,37.31,,,,AP,1,3,3,RC,110,0,,1,,1,1,,1,
54218,1032824,2,1,302,305773,5047081,5,2,4620886.03,40,1,1,1,1,715,6,305773,5047081,302,4620886.03,306649,5047992,302,4620886.01,26.74,25.09,,T,T,AC,3,8,6,RC,555,0,,1,,1,,1,1,
54219,1032824,2,1,302,305773,5047081,5,2,4620886.03,40,1,1,1,1,735,5,306649,5047992,302,4620886.01,307826,5042294,303,4620870.02,26.74,25.09,,,,AC,3,8,6,RC,555,0,,1,,1,,1,1,
54220,1032824,2,1,302,305773,5047081,5,2,4620886.03,40,1,1,1,1,800,6,307826,5042294,303,4620870.02,303980,5064900,621,4620684.03,26.74,25.09,,,,AC,3,8,6,RC,555,0,,1,,1,,1,1,
54221,1032824,2,1,302,305773,5047081,5,2,4620886.03,40,1,1,1,1,1100,6,303980,5064900,621,4620684.03,300529,5046078,110,4620188.02,26.74,25.09,,,,AC,3,8,6,RC,555,0,,1,,1,,1,1,
54222,1032824,2,1,302,305773,5047081,5,2,4620886.03,40,1,1,1,1,1135,6,300529,5046078,110,4620188.02,305773,5047081,302,4620886.03,26.74,25.09,,,,AC,3,8,6,RC,555,0,,1,,1,,1,1,
54223,1032824,2,1,302,305773,5047081,5,2,4620886.03,40,1,1,1,1,1445,6,305773,5047081,302,4620886.03,305273,5044003,302,4620878.00,26.74,25.09,,,,AC,3,8,6,RC,555,0,,1,,1,,1,1,
54224,1032824,2,1,302,305773,5047081,5,2,4620886.03,40,1,1,1,1,1600,6,305273,5044003,302,4620878.00,306649,5047992,302,4620886.01,26.74,25.09,,,,AC,3,8,6,RC,555,0,,1,,1,,1,1,
54225,1032824,2,1,302,305773,5047081,5,2,4620886.03,40,1,1,1,1,1630,3,306649,5047992,302,4620886.01,305773,5047081,302,4620886.03,26.74,25.09,,,,AC,3,8,6,RC,555,0,,1,,1,,1,1,
54226,1032824,3,1,302,305773,5047081,5,2,4620886.03,9,2,5,3,1,715,2,305773,5047081,302,4620886.03,306649,5047992,302,4620886.01,26.74,25.96,,T,T,AP,1,2,2,ET,525,0,,1,1,,1,,1,
54227,1032824,3,1,302,305773,5047081,5,2,4620886.03,9,2,5,3,1,1600,3,306649,5047992,302,4620886.01,305773,5047081,302,4620886.03,26.74,25.96,,,,AP,1,2,2,ET,525,0,,1,1,,1,,1,
54228,1032824,4,1,302,305773,5047081,5,2,4620886.03,6,2,5,3,1,715,2,305773,5047081,302,4620886.03,306649,5047992,302,4620886.01,26.74,25.96,,T,T,AP,1,2,2,ET,525,0,,1,1,,1,,1,
54229,1032824,4,1,302,305773,5047081,5,2,4620886.03,6,2,5,3,1,1600,3,306649,5047992,302,4620886.01,305773,5047081,302,4620886.03,26.74,25.96,,,,AP,1,2,2,ET,525,0,,1,1,,1,,1,
54230,1032824,5,1,302,305773,5047081,5,2,4620886.03,5,1,5,3,1,715,2,305773,5047081,302,4620886.03,306649,5047992,302,4620886.01,26.74,22.01,,T,T,AP,1,2,2,ET,525,0,,1,1,,1,,1,
54231,1032824,5,1,302,305773,5047081,5,2,4620886.03,5,1,5,3,1,1600,3,306649,5047992,302,4620886.01,305773,5047081,302,4620886.03,26.74,22.01,,,,AP,1,2,2,ET,525,0,,1,1,,1,,1,
54271,1032855,1,1,302,305891,5044274,2,2,4620878.00,67,2,1,4,1,800,3,0,0,999,,305891,5044274,302,4620878.00,16.28,12.7,T,T,T,AP,0,1,2,IND,0,1,,1,,,,,,
54272,1032855,2,1,302,305891,5044274,2,2,4620878.00,67,1,1,4,1,800,5,305891,5044274,302,4620878.00,307382,5044139,302,4620877.01,16.28,11.6,,T,T,AC,1,2,2,MA,120,0,,1,1,,1,,,1
54273,1032855,2,1,302,305891,5044274,2,2,4620878.00,67,1,1,4,1,1000,3,307382,5044139,302,4620877.01,305891,5044274,302,4620878.00,16.28,11.6,,,,AC,1,2,2,MA,120,0,,1,1,,1,,,1
54505,1032993,1,1,302,308645,5042826,2,2,4620876.06,61,2,1,4,1,700,6,308645,5042826,302,4620876.06,308037,5044026,302,4620877.01,16.03,14.37,T,T,T,AC,1,2,2,AT,255,0,,1,1,,1,,,1
54506,1032993,1,1,302,308645,5042826,2,2,4620876.06,61,2,1,4,1,1115,3,308037,5044026,302,4620877.01,308645,5042826,302,4620876.06,16.03,14.37,,,,AC,1,2,2,AT,255,0,,1,1,,1,,,1
54507,1032993,2,1,302,308645,5042826,2,2,4620876.06,67,1,1,2,1,1300,1,308645,5042826,302,4620876.06,322723,5020926,511,4590015.00,16.03,11.42,,T,T,AC,1,2,2,TR,480,0,,1,1,,1,,1,
54508,1032993,2,1,302,308645,5042826,2,2,4620876.06,67,1,1,2,1,2100,3,322723,5020926,511,4590015.00,308645,5042826,302,4620876.06,16.03,11.42,,,,AC,1,2,2,TR,480,0,,1,1,,1,,1,
54905,1033258,1,1,302,308711,5043383,7,2,4620876.04,45,2,1,7,1,1605,5,308711,5043383,302,4620876.04,317949,5043549,310,4620854.01,17.36,17.78,T,T,T,AC,1,2,2,MA,55,0,,1,1,,1,,,1
54906,1033258,1,1,302,308711,5043383,7,2,4620876.04,45,2,1,7,1,1700,3,317949,5043549,310,4620854.01,308711,5043383,302,4620876.04,17.36,17.78,,,,AC,1,2,2,MA,55,0,,1,1,,1,,,1
54907,1033258,1,2,302,308711,5043383,7,2,4620876.04,45,2,1,7,1,2030,4,308711,5043383,302,4620876.04,308770,5043705,302,4620876.04,17.36,17.78,,,T,MARCHE,1,2,2,LS,30,0,,1,1,,1,,,1
54908,1033258,1,2,302,308711,5043383,7,2,4620876.04,45,2,1,7,1,2100,3,308770,5043705,302,4620876.04,308711,5043383,302,4620876.04,17.36,17.78,,,,MARCHE,1,2,2,LS,30,0,,1,1,,1,,,1
54909,1033258,2,1,302,308711,5043383,7,2,4620876.04,48,1,1,7,1,1605,5,308711,5043383,302,4620876.04,317949,5043549,310,4620854.01,17.36,17.11,,T,T,AP,0,1,2,IND,0,0,1,,,,,,,
54910,1033258,3,1,302,308711,5043383,7,2,4620876.04,17,1,1,3,1,700,2,308711,5043383,302,4620876.04,305463,5044364,302,4620878.00,17.36,17.32,,T,T,BS,1,2,2,ET,540,0,,1,1,,1,,1,
54911,1033258,3,1,302,308711,5043383,7,2,4620876.04,17,1,1,3,1,1600,3,305463,5044364,302,4620878.00,308711,5043383,302,4620876.04,17.36,17.32,,,,BS,1,2,2,ET,540,0,,1,1,,1,,1,
54912,1033258,4,1,302,308711,5043383,7,2,4620876.04,16,1,2,3,1,700,2,308711,5043383,302,4620876.04,305463,5044364,302,4620878.00,17.36,17.32,,T,T,BS,1,2,2,ET,540,0,,1,1,,1,,1,
54913,1033258,4,1,302,308711,5043383,7,2,4620876.04,16,1,2,3,1,1600,3,305463,5044364,302,4620878.00,308711,5043383,302,4620876.04,17.36,17.32,,,,BS,1,2,2,ET,540,0,,1,1,,1,,1,
54914,1033258,5,1,302,308711,5043383,7,2,4620876.04,13,2,5,3,1,700,2,308711,5043383,302,4620876.04,305463,5044364,302,4620878.00,17.36,20.28,,T,T,BS,1,2,2,ET,540,0,,1,1,,1,,1,
54915,1033258,5,1,302,308711,5043383,7,2,4620876.04,13,2,5,3,1,1600,3,305463,5044364,302,4620878.00,308711,5043383,302,4620876.04,17.36,20.28,,,,BS,1,2,2,ET,540,0,,1,1,,1,,1,
54916,1033258,6,1,302,308711,5043383,7,2,4620876.04,10,1,5,3,1,700,2,308711,5043383,302,4620876.04,308272,5043797,302,4620876.05,17.36,21.55,,T,T,MARCHE,1,2,2,ET,540,0,,1,1,,1,,1,
54917,1033258,6,1,302,308711,5043383,7,2,4620876.04,10,1,5,3,1,1600,3,308272,5043797,302,4620876.05,308711,5043383,302,4620876.04,17.36,21.55,,,,MARCHE,1,2,2,ET,540,0,,1,1,,1,,1,
54918,1033258,6,2,302,308711,5043383,7,2,4620876.04,10,1,5,3,1,1605,5,308711,5043383,302,4620876.04,317949,5043549,310,4620854.01,17.36,21.55,,,T,AP,1,2,2,MA,55,0,,1,1,,1,,,1
54919,1033258,6,2,302,308711,5043383,7,2,4620876.04,10,1,5,3,1,1700,3,317949,5043549,310,4620854.01,308711,5043383,302,4620876.04,17.36,21.55,,,,AP,1,2,2,MA,55,0,,1,1,,1,,,1
54920,1033258,7,1,302,308711,5043383,7,2,4620876.04,5,2,5,3,1,700,2,308711,5043383,302,4620876.04,308272,5043797,302,4620876.05,17.36,16.85,,T,T,BS,1,2,2,ET,540,0,,1,1,,1,,1,
54921,1033258,7,1,302,308711,5043383,7,2,4620876.04,5,2,5,3,1,1600,3,308272,5043797,302,4620876.05,308711,5043383,302,4620876.04,17.36,16.85,,,,BS,1,2,2,ET,540,0,,1,1,,1,,1,
54940,1033290,1,1,302,305031,5044764,1,1,4620885.00,52,2,1,1,1,1500,1,305031,5044764,302,4620885.00,306400,5047514,302,4620886.03,29.31,25.45,T,T,T,AC,1,2,2,TR,465,0,,1,1,,1,,1,
54941,1033290,1,1,302,305031,5044764,1,1,4620885.00,52,2,1,1,1,2245,3,306400,5047514,302,4620886.03,305031,5044764,302,4620885.00,29.31,25.45,,,,AC,1,2,2,TR,465,0,,1,1,,1,,1,
55439,1033599,1,1,302,306233,5046486,2,1,4620886.02,54,2,1,1,1,615,1,306233,5046486,302,4620886.02,307510,5037609,308,4620825.03,18.91,16.42,T,T,T,AC,1,2,2,TR,525,0,,1,1,,1,,1,
55440,1033599,1,1,302,306233,5046486,2,1,4620886.02,54,2,1,1,1,1500,3,307510,5037609,308,4620825.03,306233,5046486,302,4620886.02,18.91,16.42,,,,AC,1,2,2,TR,525,0,,1,1,,1,,1,
55441,1033599,2,1,302,306233,5046486,2,1,4620886.02,55,1,1,1,1,800,1,306233,5046486,302,4620886.02,299601,5040353,101,4620062.00,18.91,18.28,,T,T,TC,1,2,2,TR,540,0,,1,1,,1,,1,
55442,1033599,2,1,302,306233,5046486,2,1,4620886.02,55,1,1,1,1,1700,3,299601,5040353,101,4620062.00,306233,5046486,302,4620886.02,18.91,18.28,,,,TC,1,2,2,TR,540,0,,1,1,,1,,1,
55596,1033689,1,1,302,308181,5042597,5,0,4620876.01,43,1,1,3,1,630,2,308181,5042597,302,4620876.01,306666,5043540,302,4620874.00,23.0,21.58,T,T,T,TC,1,3,3,ET,550,0,,1,,1,1,,1,
55597,1033689,1,1,302,308181,5042597,5,0,4620876.01,43,1,1,3,1,1510,5,306666,5043540,302,4620874.00,307902,5042484,302,4620876.01,23.0,21.58,,,,TC,1,3,3,ET,550,0,,1,,1,1,,1,
55598,1033689,1,1,302,308181,5042597,5,0,4620876.01,43,1,1,3,1,1540,3,307902,5042484,302,4620876.01,308181,5042597,302,4620876.01,23.0,21.58,,,,MARCHE,1,3,3,ET,550,0,,1,,1,1,,1,
