cor_id	cor_weight	cor_coordinates
273	1015.73	LINESTRING(307138.36971205845 5042588.295447364, 307042.0060277643 5042564.748851993)
274	1004.7600000000002	LINESTRING(307287.53904030926 5047871.771650153, 307230.10761033953 5047791.842197096)
275	1001.25	LINESTRING(300081.9313329678 5040457.53440898, 300174.61017079465 5040491.3019126775)
276	991.77	LINESTRING(306940.11038739816 5042477.769804185, 306844.2488654579 5042453.477123629)
277	990.3199999999999	LINESTRING(299788.2874871379 5040328.399917951, 299879.18245082296 5040365.334337816)
278	989.7700000000003	LINESTRING(307681.0386549676 5046698.840679145, 307692.2075808902 5046796.955495074)
279	983.9499999999998	LINESTRING(304239.27601458743 5044261.832106537, 304308.8182184411 5044332.671440903)
280	982.3000000000001	LINESTRING(305361.9438947528 5042108.033618332, 305460.0613467441 5042120.655915137)
281	979.7900000000001	LINESTRING(308133.3379571899 5049339.818549426, 308078.8319252525 5049257.970064324)
282	979.16	LINESTRING(303225.2542364686 5041717.099045801, 303316.37975972245 5041754.224930396)
283	977.88	LINESTRING(307912.6935919545 5042424.476488058, 308010.48374949076 5042438.777110186)
284	976.2100000000003	LINESTRING(307589.5786941896 5048289.726492695, 307532.51570336235 5048209.555564769)
285	975.47	LINESTRING(305690.441204664 5045618.491639812, 305759.42130481463 5045689.700981182)
286	974.8899999999999	LINESTRING(300160.41299360327 5040664.466487818, 300076.6201145454 5040614.3846998215)
287	973.9399999999999	LINESTRING(307550.18589163735 5042643.998720311, 307564.25959183375 5042547.119243341)
288	970.5600000000001	LINESTRING(307252.19162944023 5043084.403870899, 307247.67518893315 5042985.142309515)
289	964.6500000000001	LINESTRING(307052.41544393206 5047652.46632091, 306994.301458733 5047573.005553819)
290	963.0399999999998	LINESTRING(300284.7223340313 5040741.585386404, 300362.12774813897 5040802.591722619)
291	962.7299999999998	LINESTRING(299899.5021201481 5040313.939192346, 299808.692207528 5040276.892552059)
292	961.5399999999998	LINESTRING(307400.74030396907 5042717.276594518, 307416.1674735776 5042620.5583000295)
293	960.3100000000002	LINESTRING(308659.28989315155 5042529.38566163, 308756.93631794414 5042545.574277156)
294	960.11	LINESTRING(306857.64158441604 5046741.649097454, 306927.06491230003 5046811.862140963)
295	959.6299999999999	LINESTRING(307817.1785038005 5042364.390465721, 307915.09545529174 5042379.045489868)
296	952.4200000000001	LINESTRING(306884.87486094097 5042433.781363588, 306982.22641223355 5042450.163645344)
297	952.2100000000002	LINESTRING(307935.4818665913 5046479.718872561, 307932.3928926549 5046578.47034404)
298	951.59	LINESTRING(307153.42871647293 5041795.66089757, 307153.1910318157 5041894.615606495)
299	949.3100000000001	LINESTRING(308049.5063096572 5046173.968900826, 308061.657726499 5046271.912900847)
300	946.3199999999998	LINESTRING(300487.6934234034 5040850.08609049, 300411.8300236615 5040786.699362641)
301	944.5600000000003	LINESTRING(307592.45507665817 5048369.310765332, 307534.8780514929 5048289.498688941)
302	935.94	LINESTRING(306254.4531274209 5045657.258352378, 306326.55320167204 5045725.507854543)
303	932.72	LINESTRING(305834.1393588931 5045530.240310007, 305764.26879645674 5045459.942353502)
304	927.64	LINESTRING(308132.29913816927 5048625.29222882, 308066.26464386104 5048551.810458438)
305	926.9	LINESTRING(307047.249414482 5043724.007735646, 307042.6404474287 5043822.616823472)
306	923.5900000000001	LINESTRING(308765.22156746645 5049338.841011672, 308780.6603136598 5049436.352606592)
307	923.59	LINESTRING(308741.50844465336 5049374.778739544, 308725.32923848095 5049277.524817878)
308	921.2200000000001	LINESTRING(305372.14376813895 5045191.716578661, 305307.413604101 5045116.572640214)
309	920.9499999999999	LINESTRING(304260.13385395147 5041762.968263437, 304353.4189658525 5041793.103130339)
310	919.83	LINESTRING(306967.3694945479 5047480.366494168, 306909.8970800186 5047400.632347009)
311	914.9100000000002	LINESTRING(308564.80969506485 5043049.12226458, 308469.0880260713 5043023.808334067)
312	914.7099999999999	LINESTRING(306924.02691273746 5041646.300886934, 306913.6355775841 5041744.096454592)
313	912.42	LINESTRING(307197.14902738587 5047288.569791399, 307268.0091733845 5047357.193244726)
314	910.11	LINESTRING(308807.00962601247 5049650.079205205, 308821.8948563758 5049747.61192241)
315	905.67	LINESTRING(308253.296355317 5048767.476087979, 308186.78909839166 5048694.358803983)
316	905.6700000000002	LINESTRING(308319.8036122422 5048840.593371972, 308253.2963553169 5048767.476087978)
317	905.6700000000002	LINESTRING(308577.1013107825 5049124.684688933, 308510.59405385714 5049051.567404939)
318	904.3599999999999	LINESTRING(309034.27367304737 5043558.001955714, 308941.4368540714 5043525.052748798)
319	904.3399999999999	LINESTRING(300181.98424541135 5040555.796360192, 300252.9436700848 5040624.545514822)
320	900.93	LINESTRING(303918.080685804 5043935.8540441375, 303988.343403441 5044005.57702009)
321	895.6199999999999	LINESTRING(306971.1506841861 5041515.156315315, 306983.75295634964 5041612.95348412)
322	892.71	LINESTRING(307514.13715971983 5042341.029745954, 307511.66089305934 5042439.74677076)
323	889.5400000000002	LINESTRING(307213.6213979688 5043574.305796685, 307208.12779649114 5043475.0656651845)
324	889.34	LINESTRING(307336.7975299776 5047635.502512419, 307270.2285483762 5047562.2042128835)
325	888.0100000000001	LINESTRING(307277.9889608183 5047893.233476597, 307212.9425914573 5047818.662068674)
326	887.0100000000001	LINESTRING(305910.9441351879 5046277.474719358, 305843.6562116226 5046204.577291719)
327	886.67	LINESTRING(307380.2953562168 5044958.617019955, 307353.5263141217 5045052.2569970265)
328	883.7100000000002	LINESTRING(306867.79889217956 5041996.753191634, 306864.5314811925 5041897.819647035)
329	882.2199999999998	LINESTRING(303548.08410700463 5041801.903047237, 303453.5318401774 5041773.438727338)
330	880.82	LINESTRING(308869.50504792406 5050617.246766759, 308851.2975721474 5050520.233740385)
331	877.0699999999998	LINESTRING(308972.9425404478 5050393.229379347, 308969.0235027342 5050491.427501583)
332	876.89	LINESTRING(307349.0956380826 5042687.450643457, 307340.3593187971 5042785.4568656385)
333	876.17	LINESTRING(306439.6814007521 5042225.769038516, 306538.2134902222 5042236.835122132)
334	876.17	LINESTRING(308489.39469281666 5042918.524384821, 308392.54241788556 5042897.031697732)
335	875.7299999999999	LINESTRING(299712.9449301952 5040269.626046306, 299804.0116436307 5040306.186826574)
336	875.1600000000001	LINESTRING(308532.5537502222 5048294.114869589, 308545.6340976568 5048391.855771184)
337	873.3400000000001	LINESTRING(306921.35199583496 5047393.135963258, 306863.9606288755 5047313.329483761)
338	870.5600000000001	LINESTRING(305043.7548568832 5043411.478153773, 304958.67420214997 5043364.116723685)
339	867.3000000000002	LINESTRING(308712.9854505349 5049141.456416633, 308729.5015892949 5049238.823096103)
340	865.07	LINESTRING(309003.78684532264 5042504.873889242, 309101.37527652615 5042521.985801224)
341	864.67	LINESTRING(305565.44404307066 5045422.330569077, 305636.6521767326 5045490.682328337)
342	860.1000000000001	LINESTRING(307702.05178929283 5048403.7037186595, 307641.86613895895 5048325.374477658)
343	859.85	LINESTRING(304820.9435696632 5044807.742104092, 304891.5816466331 5044876.363569838)
344	857.43	LINESTRING(299723.8128978443 5040187.579324502, 299650.7061791491 5040121.144991318)
345	853.2500000000002	LINESTRING(307149.4260191742 5040732.636288718, 307150.8787686237 5040831.499803476)
346	852.27	LINESTRING(308558.3949080892 5048171.298008051, 308570.6660544497 5048269.241903353)
347	852.27	LINESTRING(308546.1237617285 5048073.354112746, 308558.3949080892 5048171.298008051)
348	851.7700000000001	LINESTRING(307480.1400169495 5045484.344782613, 307480.90621834266 5045583.407226989)
349	851.0	LINESTRING(308114.7487301929 5048757.783772145, 308047.5517520871 5048685.191707406)
350	850.14	LINESTRING(307993.7975318473 5048626.617791156, 307928.26969924674 5048552.802015094)
351	849.41	LINESTRING(307031.34676602646 5043952.830999792, 307036.21683949983 5043854.131784225)
352	848.8499999999999	LINESTRING(305200.31632700615 5042170.453385857, 305294.2150150259 5042201.191030916)
353	848.8299999999999	LINESTRING(307689.69414414803 5042248.222915096, 307687.9211523279 5042347.034625881)
354	847.85	LINESTRING(309108.8964177473 5042492.065602284, 309206.60216244956 5042508.720178524)
355	846.4000000000002	LINESTRING(308865.07092622865 5049999.264481353, 308881.43958337704 5050096.680502487)
356	842.33	LINESTRING(306930.2948418051 5047619.361293429, 306874.1215553693 5047538.714783199)
357	841.64	LINESTRING(304712.7313474109 5041769.035509381, 304811.21585131245 5041782.866659632)
358	840.3100000000001	LINESTRING(307905.9778470952 5045074.102406509, 307898.6170913973 5044975.383052926)
359	839.3399999999999	LINESTRING(307117.1975195106 5041183.611644772, 307115.8447064353 5041282.62398258)
360	839.3399999999999	LINESTRING(307118.550332586 5041084.599306963, 307117.1975195106 5041183.611644772)
361	837.4200000000001	LINESTRING(304069.83676383586 5041695.220037053, 304166.85604953585 5041715.292200776)
362	829.98	LINESTRING(308691.02575100027 5049872.950137866, 308673.2052973755 5049775.892186953)
363	829.72	LINESTRING(305086.45040551625 5041790.641213552, 305184.4774244783 5041804.379825698)
364	828.7399999999999	LINESTRING(306925.41314990766 5041691.545068667, 306938.7699993929 5041594.686239859)
365	827.45	LINESTRING(308524.75530739507 5048389.74513228, 308538.2769650198 5048487.364272211)
366	826.9500000000003	LINESTRING(307265.80093677953 5048238.863098268, 307208.7341244657 5048158.666809522)
367	825.49	LINESTRING(307849.8845063185 5044109.488737917, 307862.3388776182 5044207.499551541)
368	823.3299999999999	LINESTRING(307063.1817106178 5046956.227399907, 307137.8867575719 5047020.681202075)
369	822.62	LINESTRING(308740.9654374554 5049513.961321241, 308724.69068745803 5049416.617063256)
370	820.8100000000002	LINESTRING(308666.5967503142 5049084.603810454, 308649.98411102884 5048987.347642739)
371	820.62	LINESTRING(308523.76986410917 5047982.518014057, 308534.905130765 5048080.734334613)
372	820.4799999999999	LINESTRING(305948.9869999449 5042323.839200303, 306047.1714875922 5042336.713731144)
373	820.3499999999999	LINESTRING(301529.87580737507 5041048.446017076, 301625.2608678374 5041073.6373742)
374	814.77	LINESTRING(307333.0606266126 5042355.818856703, 307237.8220517955 5042330.555355983)
375	813.79	LINESTRING(306037.69504987076 5046596.367829173, 305984.045491687 5046513.997240975)
376	812.8100000000001	LINESTRING(308870.00028217415 5049486.4695717655, 308883.44340125046 5049584.3422968)
377	812.4000000000001	LINESTRING(305986.2573067538 5045925.876225053, 305919.41596142726 5045853.704798159)
378	808.6200000000002	LINESTRING(308823.246223181 5049811.379519094, 308839.97682720236 5049908.643373147)
379	807.77	LINESTRING(307059.9549446652 5044255.060768401, 307055.2637576331 5044155.5666418)
380	806.1400000000001	LINESTRING(308455.99452358426 5047638.993091304, 308467.13913123874 5047737.435219756)
381	805.28	LINESTRING(300554.00203215785 5040843.115495008, 300650.3567049485 5040866.807172959)
382	804.9800000000002	LINESTRING(307301.2063086262 5048330.989787224, 307243.85235011484 5048251.020319541)
383	804.8	LINESTRING(308134.3405559913 5048911.296935121, 308184.3823983235 5048995.562218032)
384	804.71	LINESTRING(306913.9932299424 5041039.680438413, 306912.7583922796 5040940.6889598)
385	803.4499999999999	LINESTRING(306938.05116323027 5041404.54287706, 306950.2345522551 5041307.349537227)
386	803.1500000000001	LINESTRING(308875.8022130232 5050921.7737884, 308884.76182839833 5051019.990619334)
387	802.98	LINESTRING(308378.26435878966 5049872.944242824, 308333.9502834573 5049785.638175139)
388	801.2499999999999	LINESTRING(300920.30044660374 5040957.4448334845, 300823.402817996 5040935.822571955)
389	800.7300000000002	LINESTRING(307256.5370000276 5042239.547400964, 307355.32060618146 5042241.923456993)
390	796.0500000000001	LINESTRING(308840.6544597652 5049387.635761702, 308853.96918712853 5049485.489520893)
391	794.6899999999999	LINESTRING(308800.3469899391 5050504.409340766, 308783.68246425403 5050407.098956614)
392	794.6899999999999	LINESTRING(308783.68246425403 5050407.098956614, 308767.01793856896 5050309.78857246)
393	793.4500000000003	LINESTRING(307152.42738023034 5044154.867965803, 307150.4446076779 5044055.992304154)
394	792.4599999999999	LINESTRING(303773.76056871534 5043943.635601108, 303841.98286121746 5044015.708621776)
395	791.7500000000001	LINESTRING(307291.1434261915 5043263.615299734, 307290.9602128838 5043362.613863096)
396	788.7099999999999	LINESTRING(306946.83543942514 5041997.204921272, 306948.5344860987 5042096.393452945)
397	788.26	LINESTRING(307157.2550510645 5041355.401155105, 307156.07716156833 5041454.387358614)
398	787.41	LINESTRING(307756.6367903957 5048501.012283319, 307697.0283524135 5048422.538339954)
399	785.66	LINESTRING(307732.2499591005 5045929.578963692, 307722.8225414981 5045831.052212135)
400	785.5499999999998	LINESTRING(300045.1113913254 5040328.201295966, 300138.9032987904 5040359.227148337)
401	783.8599999999999	LINESTRING(308953.9066142847 5043405.539828302, 308860.47291588935 5043373.300115287)
402	781.75	LINESTRING(305601.90158469864 5041843.457679883, 305504.7730428648 5041822.756966272)
403	778.16	LINESTRING(306949.6412534037 5041495.955259315, 306962.3774680237 5041398.849347172)
404	776.3	LINESTRING(305611.9808888648 5045839.141543897, 305682.39298847376 5045908.709837099)
405	775.35	LINESTRING(302966.98021587724 5043672.311880596, 302897.5852617948 5043601.525481161)
406	775.1800000000001	LINESTRING(307237.12336447614 5040544.506635765, 307234.4690064239 5040643.335045097)
407	775.1800000000001	LINESTRING(307239.7777225284 5040445.678226431, 307237.12336447614 5040544.506635765)
408	773.6299999999999	LINESTRING(309249.36198575463 5042467.532223555, 309347.0973275925 5042484.90746071)
409	768.5900000000001	LINESTRING(308239.8357870458 5042065.18591269, 308337.98948139686 5042079.798539256)
410	768.17	LINESTRING(0.0 0.0, 100.0 0.0)
411	766.17	LINESTRING(308856.7859827643 5050893.027720551, 308844.4950156775 5050795.2133719735)
412	764.1299999999999	LINESTRING(307784.571851144 5045958.558975221, 307777.92960029974 5046056.772572136)
413	763.97	LINESTRING(306202.6160188609 5046524.273598618, 306141.3518241248 5046446.919878496)
414	762.6200000000001	LINESTRING(308605.3992788755 5048741.682121813, 308621.6122602526 5048838.997098954)
415	759.5800000000002	LINESTRING(307152.268804997 5046031.152379959, 307162.1161565616 5046129.498150359)
416	758.52	LINESTRING(299439.6314528477 5040072.12873926, 299355.324099221 5040022.716629684)
417	757.29	LINESTRING(307026.9531484618 5040984.021526617, 307027.34684959665 5041083.290790737)
418	755.2900000000001	LINESTRING(307263.52798286994 5040150.292901509, 307264.99531013594 5040249.052620399)
419	754.4399999999999	LINESTRING(303445.7946231749 5041210.134297868, 303349.4370241573 5041187.797453128)
420	753.5800000000002	LINESTRING(304298.5872870549 5044522.513377853, 304367.5283228379 5044593.7727878485)
421	746.9600000000002	LINESTRING(307034.29834743275 5042248.189962107, 307132.53859047 5042261.925995693)
422	746.93	LINESTRING(307320.4463509546 5044540.852550946, 307314.74188445305 5044442.23052934)
423	745.0300000000001	LINESTRING(307427.55772049463 5042383.456512035, 307526.3114122291 5042393.660056613)
424	745.0	LINESTRING(302465.0734678256 5043115.3224551, 302395.9109419872 5043044.051702155)
425	744.7800000000001	LINESTRING(303845.6402155204 5041603.484643283, 303942.87586998765 5041621.895365516)
426	744.5500000000001	LINESTRING(303112.6953344348 5041294.171131605, 303015.5777486103 5041273.588896943)
427	744.0500000000002	LINESTRING(306876.4724718833 5042061.402442392, 306872.1972814684 5041962.30025622)
428	741.2899999999998	LINESTRING(307882.36492947175 5046407.220441789, 307869.643233072 5046309.400514259)
429	734.66	LINESTRING(306869.1432180648 5047614.502554793, 306938.134413753 5047685.271755542)
430	729.8899999999999	LINESTRING(303943.652029328 5044535.934717613, 303875.70288702 5044463.696872169)
431	727.8299999999999	LINESTRING(308735.21890679275 5049710.717985928, 308717.501413944 5049613.485198284)
432	727.42	LINESTRING(307199.8541518604 5039903.335988381, 307198.53416622634 5040002.280585122)
433	724.0899999999999	LINESTRING(308339.24107046815 5048971.2020112565, 308274.8629758115 5048896.19194732)
434	722.3399999999999	LINESTRING(307805.7402815409 5045851.852817231, 307803.28442983684 5045949.913991406)
435	721.32	LINESTRING(306178.44836545194 5042060.804806872, 306276.9220882548 5042070.0824605925)
436	720.65	LINESTRING(307873.6342788337 5048829.884763736, 307925.99465233483 5048913.267873367)
437	718.4199999999998	LINESTRING(307183.5111424427 5042902.49742946, 307200.4552200117 5042999.502062886)
438	716.2700000000002	LINESTRING(308885.54639683606 5050181.848708574, 308898.55823289684 5050279.965840651)
439	715.51	LINESTRING(306981.0689314519 5042453.907847184, 306968.4480974092 5042356.160796925)
440	714.48	LINESTRING(307156.5131884335 5044997.888279934, 307174.520458541 5044901.731007111)
441	714.19	LINESTRING(308679.42949321424 5047755.93232599, 308689.34520096966 5047854.530219418)
442	712.74	LINESTRING(299551.27606583945 5040350.852605467, 299643.282999808 5040384.89299569)
443	712.0400000000001	LINESTRING(307175.17036447115 5040335.373117022, 307173.3546727408 5040434.346048175)
444	710.7099999999999	LINESTRING(307066.76320410724 5044173.30595818, 307046.58341231965 5044268.727106538)
445	709.8500000000001	LINESTRING(303806.9750205122 5044196.824372976, 303739.19373197015 5044124.25805376)
446	707.5900000000001	LINESTRING(308910.02524264075 5049900.104788177, 308925.88838129217 5049997.9500705805)
447	705.85	LINESTRING(307049.71158163156 5043041.747840165, 307073.9211837683 5042947.202725396)
448	704.1800000000001	LINESTRING(306944.9239952638 5045791.831660571, 306927.2952928977 5045694.625172106)
449	702.0000000000001	LINESTRING(305611.1186588507 5042070.121773307, 305514.7222345985 5042047.389557142)
450	701.4600000000002	LINESTRING(302311.1131174775 5042838.198047702, 302242.4930361339 5042766.404492221)
451	699.75	LINESTRING(306957.8355090308 5047868.996670896, 306903.2803313342 5047787.251113075)
452	698.55	LINESTRING(308941.0593071044 5042297.274531954, 309038.84768268344 5042314.704448021)
453	697.76	LINESTRING(302354.0027271885 5042713.442820593, 302426.77679678274 5042781.062655386)
454	695.8000000000001	LINESTRING(308872.33931592776 5049188.207454626, 308882.2852561578 5049287.221091035)
455	693.5900000000001	LINESTRING(307099.95818957157 5040614.914183846, 307104.90000761766 5040713.954898254)
456	692.0899999999999	LINESTRING(307113.6914362952 5041362.76371551, 307123.9926222004 5041264.991845394)
457	691.63	LINESTRING(308743.3497581809 5051666.201186189, 308725.03274140094 5051569.26878796)
458	691.4000000000001	LINESTRING(306587.07864212734 5042099.408355355, 306685.79997956124 5042109.85694369)
459	691.1000000000001	LINESTRING(308913.2902592244 5050112.369993662, 308925.4709497291 5050210.741177969)
460	688.9799999999999	LINESTRING(308187.7835835957 5049001.034718079, 308239.61965464527 5049084.388150113)
461	686.9799999999999	LINESTRING(304103.496607523 5044492.33374026, 304168.8856930686 5044566.895870303)
462	686.3699999999999	LINESTRING(306630.7068669805 5042817.069191668, 306622.75336950016 5042718.178992769)
463	684.46	LINESTRING(308813.4320798289 5047753.00749125, 308812.1906684129 5047654.507295269)
464	682.97	LINESTRING(307016.44490302686 5040847.315419312, 307017.5568722888 5040748.290094114)
465	682.6200000000001	LINESTRING(307238.25026894605 5043545.960691778, 307236.36402583914 5043644.743296268)
466	682.3699999999999	LINESTRING(308717.0400073751 5050078.908290306, 308699.33474441833 5049982.105737102)
467	682.2800000000001	LINESTRING(306981.32640364504 5046722.702940413, 307057.9343206653 5046784.227142569)
468	682.0200000000001	LINESTRING(304211.1588652983 5041764.296720554, 304113.3099202202 5041745.921859963)
469	679.62	LINESTRING(308833.48375053593 5050841.090961251, 308848.52225116844 5050938.911161484)
470	679.62	LINESTRING(308803.4067492707 5050645.450560781, 308818.44524990325 5050743.270761016)
471	673.9400000000002	LINESTRING(306351.8646469902 5042038.838221607, 306451.247550108 5042044.621261158)
472	671.16	LINESTRING(304323.93969804863 5044079.9782184465, 304388.81314485386 5044155.311221967)
473	669.74	LINESTRING(305455.1240402534 5045224.281138608, 305391.6008820407 5045147.669256868)
474	669.5900000000001	LINESTRING(308576.9128753076 5047371.068391206, 308588.2101882322 5047469.512865059)
475	669.5900000000001	LINESTRING(308565.6155623831 5047272.62391735, 308576.9128753076 5047371.068391206)
476	669.5900000000001	LINESTRING(308542.42123476655 5047080.491290353, 308553.7185476912 5047178.9357642075)
477	666.7099999999999	LINESTRING(308833.5520755363 5048010.6735778395, 308832.7776385857 5047912.18452708)
478	666.5699999999999	LINESTRING(308792.1542750706 5050816.596212189, 308775.85545087594 5050718.927545343)
479	666.1999999999999	LINESTRING(306994.3844813367 5041518.855764084, 306992.296821227 5041618.052872119)
480	664.9	LINESTRING(307103.6581408188 5047985.883904523, 307172.8194089898 5048056.465805503)
481	664.79	LINESTRING(305786.3983540379 5045711.097692587, 305721.27582452673 5045635.986571114)
482	664.3899999999999	LINESTRING(307246.27776908514 5039967.980115167, 307245.9999540236 5040067.177418183)
483	663.9799999999999	LINESTRING(308653.168449092 5051195.228353567, 308632.9187833115 5051098.542656883)
484	663.61	LINESTRING(302640.255448853 5042953.387624163, 302709.7445626026 5043024.229219823)
485	658.2700000000001	LINESTRING(306580.79210672237 5042090.967485391, 306483.4836959894 5042071.764358228)
486	658.12	LINESTRING(305627.7635233304 5042121.546080797, 305726.1745023377 5042132.126756717)
487	657.8000000000001	LINESTRING(307139.2635771885 5048093.581713608, 307084.7298798489 5048011.953621523)
488	656.8199999999999	LINESTRING(308441.183286497 5042791.872340868, 308539.0552777465 5042804.779529841)
489	655.9499999999999	LINESTRING(299615.45395791705 5040351.68122867, 299520.2797023492 5040325.905836967)
490	654.92	LINESTRING(307866.2046435031 5044437.644486732, 307844.31445859215 5044532.525686625)
491	654.6799999999998	LINESTRING(301108.4248075906 5041646.568395802, 301178.24660419207 5041717.246119432)
492	654.0899999999999	LINESTRING(303092.9234556538 5043212.641267892, 303161.22765649605 5043284.696983884)
493	653.07	LINESTRING(306945.5780397431 5041122.396404109, 306943.7145746091 5041023.22000123)
494	651.0200000000001	LINESTRING(309292.6121181249 5042832.138053553, 309195.38082492433 5042810.607813874)
495	646.63	LINESTRING(306812.37564470683 5046649.586763649, 306880.2446899431 5046721.04012109)
496	645.52	LINESTRING(307646.16569504014 5048694.809642634, 307715.33224337007 5048765.26246783)
497	644.54	LINESTRING(301559.68616593024 5041851.660597937, 301490.9906731836 5041779.939901922)
498	644.52	LINESTRING(308472.34986181965 5044115.243414287, 308387.800430398 5044064.199524403)
499	644.26	LINESTRING(307595.97405175806 5048734.381437492, 307539.606180294 5048654.079718377)
500	644.08	LINESTRING(306710.42119121115 5046957.146731149, 306682.337123601 5047050.332497903)
501	642.8999999999999	LINESTRING(307178.66235169495 5041279.299664304, 307190.18019030674 5041181.68609072)
502	642.3500000000001	LINESTRING(308569.9379919012 5046879.459437416, 308580.4645169997 5046978.026319661)
503	642.3500000000001	LINESTRING(308559.4114668028 5046780.892555171, 308569.9379919012 5046879.459437416)
504	642.35	LINESTRING(308570.0524852215 5046974.0037177205, 308580.39817594417 5047072.630858414)
505	641.69	LINESTRING(306867.29985962575 5045592.678715064, 306852.2144091961 5045495.0781516)
506	640.81	LINESTRING(308757.58596788795 5049606.458086893, 308742.34327486 5049508.921324186)
507	637.49	LINESTRING(308538.9785414145 5047173.352973395, 308551.4746151844 5047271.758674602)
508	636.16	LINESTRING(304039.78815244645 5041731.78142319, 303942.5908004867 5041712.349221181)
509	635.83	LINESTRING(308756.13134621835 5051301.549065588, 308781.1965847547 5051396.384202075)
510	635.83	LINESTRING(308737.3598755927 5051216.533582869, 308762.42511412903 5051311.368719357)
511	634.2299999999999	LINESTRING(308138.5304196134 5042403.769904661, 308040.6798412583 5042386.641645223)
512	633.8399999999999	LINESTRING(307143.79595887515 5040217.819841759, 307140.8131915272 5040118.927043569)
513	633.8399999999999	LINESTRING(307140.8131915272 5040118.927043569, 307137.8304241791 5040020.034245381)
514	633.8399999999999	LINESTRING(307137.8304241791 5040020.034245381, 307134.847656831 5039921.141447192)
515	633.8399999999999	LINESTRING(307134.847656831 5039921.141447192, 307131.8648894831 5039822.248649003)
516	633.6899999999999	LINESTRING(307010.0698988262 5041576.195427985, 307026.924971577 5041479.715965613)
517	633.59	LINESTRING(306198.2935314498 5041898.854525739, 306103.2791851109 5041874.328880775)
518	632.8700000000001	LINESTRING(300596.77186544513 5041042.548008775, 300529.93960110575 5040968.735731687)
519	632.0200000000001	LINESTRING(307177.68417643354 5044956.277294285, 307166.00208714424 5044858.112363662)
520	631.47	LINESTRING(308781.7968751349 5051267.764168831, 308763.1964908621 5051170.6924929675)
521	631.05	LINESTRING(305064.0930225197 5044875.873595586, 305126.54804378847 5044952.8557665525)
522	629.42	LINESTRING(307414.598326252 5039102.648696638, 307409.10324515385 5039201.5510984305)
523	627.9000000000001	LINESTRING(307367.44822958973 5042300.839138925, 307382.77337010903 5042397.994327186)
524	627.6000000000001	LINESTRING(307807.0901719928 5044608.068582826, 307820.6852634964 5044705.621188051)
525	626.34	LINESTRING(309416.6305678865 5042322.92355529, 309514.60206123354 5042340.636900447)
526	625.6600000000001	LINESTRING(308754.4873768694 5048973.826082112, 308769.10700831824 5049071.662942577)
527	624.8199999999999	LINESTRING(303880.0238332565 5041298.560266577, 303782.35123759456 5041280.463071581)
528	623.9399999999999	LINESTRING(307373.2449845901 5039576.150024668, 307371.42137905007 5039675.164224176)
529	623.7599999999999	LINESTRING(308800.60441278544 5047647.765207379, 308797.46129635867 5047549.182407229)
530	623.6199999999999	LINESTRING(304987.44484547514 5044419.088424373, 305054.4287580165 5044491.889559561)
531	623.55	LINESTRING(307551.88662369485 5048638.911547181, 307621.8501861318 5048708.728256089)
532	623.55	LINESTRING(307421.5604325782 5048507.929001319, 307491.523995015 5048577.745710226)
533	623.55	LINESTRING(307347.0117362171 5048432.378265953, 307416.97529865394 5048502.194974857)
534	622.3	LINESTRING(306761.01362763427 5047469.994855919, 306819.7822565033 5047549.703902078)
535	622.24	LINESTRING(304425.544381191 5041503.423616399, 304327.5230023295 5041485.88443737)
536	621.3700000000001	LINESTRING(308392.1585040306 5049269.849338682, 308371.04463586485 5049173.623856774)
537	620.34	LINESTRING(308288.61162804754 5050249.260226589, 308242.43113965617 5050162.816272647)
538	619.6	LINESTRING(308762.26572688227 5047847.332907787, 308768.2610204238 5047946.73938191)
539	616.1999999999999	LINESTRING(300400.77497241524 5040837.050614794, 300469.76641658286 5040908.72956198)
540	613.9399999999999	LINESTRING(308846.73201184726 5049358.514597022, 308837.99146684055 5049259.432173158)
541	613.7199999999998	LINESTRING(304454.6877823478 5044596.163159362, 304388.2167337721 5044522.679211957)
542	611.47	LINESTRING(302140.533866812 5042861.435284629, 302070.5502822161 5042790.637267531)
543	609.3399999999999	LINESTRING(307245.79703631334 5048193.792838793, 307313.93762825255 5048265.443983831)
544	609.0899999999999	LINESTRING(308644.11844445387 5051082.974628064, 308625.3559800478 5050985.8753052065)
545	607.63	LINESTRING(308725.1226097636 5050763.981232108, 308740.21851860115 5050861.695729286)
546	606.38	LINESTRING(308433.8102447969 5048909.977026326, 308415.5022349828 5048812.865331473)
547	606.23	LINESTRING(306204.4924875244 5046279.129732661, 306271.6460393913 5046351.644929405)
548	606.05	LINESTRING(302945.2226416397 5040949.2356905565, 302847.2005922432 5040932.3759639785)
549	605.8	LINESTRING(308697.2576800176 5048891.353865931, 308628.011122427 5048820.55034937)
550	605.2700000000001	LINESTRING(308608.24480217183 5046676.277867864, 308618.2783951549 5046774.863543336)
551	603.8500000000001	LINESTRING(308516.16316559626 5047472.679271038, 308528.2636731283 5047571.085560512)
552	603.7299999999999	LINESTRING(305048.0632570112 5041800.970579009, 305147.0412779392 5041810.484656596)
553	603.41	LINESTRING(300313.4736675855 5040578.510827086, 300385.2607059766 5040647.327185947)
554	601.81	LINESTRING(305765.7131745985 5045128.105302617, 305822.5050747149 5045209.306439609)
555	599.69	LINESTRING(308399.40641024546 5042201.127578134, 308497.45255493117 5042214.871161901)
556	598.91	LINESTRING(299258.80828121083 5040179.948686973, 299354.79272018763 5040204.200900605)
