,Unnamed: 0,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,children,drivers,retired,walkscore,bikescore,transitscore,density,distance_meters,duration_seconds
6490,6490,396880,1254745,1,,118,295407,5051236,1,0,4620611.01,67,2,1,4,2,0,7,0,0,0,,0,0,0,,23.8,19.77,T,T,,,,,,,,,,,,,,,,,0,1,1,67.0,59.0,,1778.1,0.0,0.0
6491,6491,396915,1254767,1,,118,294582,5051920,2,1,4620617.02,67,2,1,4,2,0,7,0,0,0,,0,0,0,,19.2,15.95,T,T,,,,,,,,,,,,,,,,,0,2,1,48.0,68.0,,7767.0,0.0,0.0
6492,6492,396916,1254767,2,1.0,118,294582,5051920,2,1,4620617.02,67,1,1,1,1,730,6,294582,5051920,118,4620617.02,294582,5051920,118,4620617.02,19.2,17.07,,T,T,AC,0.0,1.0,2.0,IND,0.0,0.0,1.0,,,,,,,,0,2,1,48.0,68.0,,7767.0,0.0,0.0
6493,6493,397178,1254994,1,,118,292895,5049550,2,1,4620619.0,84,2,1,4,2,0,7,0,0,0,,0,0,0,,18.44,18.47,T,T,,,,,,,,,,,,,,,,,0,2,2,39.0,66.0,,41953.1,0.0,0.0
6494,6494,397179,1254994,2,,118,292895,5049550,2,1,4620619.0,81,1,1,4,2,0,7,0,0,0,,0,0,0,,18.44,19.06,,T,,,,,,,,,,,,,,,,,0,2,2,39.0,66.0,,41953.1,0.0,0.0
6495,6495,397351,1255186,1,1.0,118,295645,5053025,4,0,4620610.05,44,2,2,7,1,1000,5,295645,5053025,118,4620610.05,295432,5051871,118,4620611.02,31.62,28.1,T,T,T,TC,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,1,1,0,54.0,55.0,,20216.5,1634.0,1215.3
6496,6496,397352,1255186,1,1.0,118,295645,5053025,4,0,4620610.05,44,2,2,7,1,1100,3,295432,5051871,118,4620611.02,295645,5053025,118,4620610.05,31.62,28.1,,,,TC,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,1,1,0,54.0,55.0,,20216.5,1634.0,1215.3
6497,6497,397353,1255186,2,1.0,118,295645,5053025,4,0,4620610.05,16,2,2,3,1,810,2,295645,5053025,118,4620610.05,295278,5052716,118,4620610.03,31.62,38.09,,T,T,MARCHE,1.0,2.0,2.0,ET,440.0,0.0,,1.0,1.0,,1.0,,1.0,,1,1,0,54.0,55.0,,20216.5,564.1,414.3
6498,6498,397354,1255186,2,1.0,118,295645,5053025,4,0,4620610.05,16,2,2,3,1,1530,3,295278,5052716,118,4620610.03,295645,5053025,118,4620610.05,31.62,38.09,,,,MARCHE,1.0,2.0,2.0,ET,440.0,0.0,,1.0,1.0,,1.0,,1.0,,1,1,0,54.0,55.0,,20216.5,564.1,414.3
6499,6499,397355,1255186,3,,118,295645,5053025,4,0,4620610.05,20,1,1,3,2,0,7,0,0,0,,0,0,0,,31.62,43.08,,T,,,,,,,,,,,,,,,,,1,1,0,54.0,55.0,,20216.5,0.0,0.0
6500,6500,397356,1255186,4,,118,295645,5053025,4,0,4620610.05,50,1,2,5,2,0,7,0,0,0,,0,0,0,,31.62,35.37,,T,,,,,,,,,,,,,,,,,1,1,0,54.0,55.0,,20216.5,0.0,0.0
6501,6501,397930,1255630,1,1.0,118,294017,5049484,2,1,4620613.0,42,2,1,1,1,800,1,294017,5049484,118,4620613.0,299502,5039731,101,4620062.0,24.33,21.62,T,T,T,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,62.0,63.0,,14871.1,13828.9,11099.4
6502,6502,397931,1255630,1,1.0,118,294017,5049484,2,1,4620613.0,42,2,1,1,1,1700,3,299502,5039731,101,4620062.0,294017,5049484,118,4620613.0,24.33,21.62,,,,TC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,62.0,63.0,,14871.1,13828.9,11099.4
6503,6503,397932,1255630,2,1.0,118,294017,5049484,2,1,4620613.0,46,2,1,1,1,630,1,294017,5049484,118,4620613.0,291996,5052559,408,4620631.0,24.33,27.48,,T,T,AC,1.0,2.0,2.0,TR,690.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,62.0,63.0,,14871.1,13157.1,9710.0
6504,6504,397933,1255630,2,1.0,118,294017,5049484,2,1,4620613.0,46,2,1,1,1,1800,3,291996,5052559,408,4620631.0,294017,5049484,118,4620613.0,24.33,27.48,,,,AC,1.0,2.0,2.0,TR,690.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,62.0,63.0,,14871.1,13157.1,9710.0
6505,6505,397986,1255669,1,1.0,118,293743,5049851,2,2,4620615.0,53,2,1,1,1,600,1,293743,5049851,118,4620615.0,300830,5047845,110,4620190.02,16.02,15.57,T,T,T,AC,1.0,2.0,2.0,TR,870.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,59.0,54.0,,10598.1,8743.2,6688.9
6506,6506,397987,1255669,1,1.0,118,293743,5049851,2,2,4620615.0,53,2,1,1,1,2030,3,300830,5047845,110,4620190.02,293743,5049851,118,4620615.0,16.02,15.57,,,,AC,1.0,2.0,2.0,TR,870.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,59.0,54.0,,10598.1,8743.2,6688.9
6507,6507,397988,1255669,2,1.0,118,293743,5049851,2,2,4620615.0,54,1,1,1,1,700,1,293743,5049851,118,4620615.0,299142,5043909,106,4620156.0,16.02,17.92,,T,T,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,59.0,54.0,,10598.1,9289.4,7147.0
6508,6508,397989,1255669,2,1.0,118,293743,5049851,2,2,4620615.0,54,1,1,1,1,1700,3,299142,5043909,106,4620156.0,293743,5049851,118,4620615.0,16.02,17.92,,,,AC,1.0,2.0,2.0,TR,600.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,59.0,54.0,,10598.1,9289.4,7147.0
6509,6509,398000,1255699,1,,118,294299,5050999,1,0,4620616.0,54,2,2,4,2,0,7,0,0,0,,0,0,0,,20.67,20.09,T,T,,,,,,,,,,,,,,,,,0,0,1,63.0,61.0,,6167.8,0.0,0.0
6510,6510,398025,1255704,1,1.0,118,295507,5053323,4,2,4620610.04,38,2,1,2,1,900,1,295507,5053323,118,4620610.04,298444,5042884,106,4620160.0,23.33,27.81,T,T,T,TC,1.0,2.0,2.0,TR,300.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,51.0,57.0,,23203.9,13904.6,10554.4
6511,6511,398026,1255704,1,1.0,118,295507,5053323,4,2,4620610.04,38,2,1,2,1,1400,3,298444,5042884,106,4620160.0,295507,5053323,118,4620610.04,23.33,27.81,,,,TC,1.0,2.0,2.0,TR,300.0,0.0,,1.0,1.0,,1.0,,1.0,,2,2,0,51.0,57.0,,23203.9,13904.6,10554.4
6512,6512,398027,1255704,2,,118,295507,5053323,4,2,4620610.04,42,1,1,1,2,0,7,0,0,0,,0,0,0,,23.33,22.7,,T,,,,,,,,,,,,,,,,,2,2,0,51.0,57.0,,23203.9,0.0,0.0
6513,6513,398028,1255704,3,,118,295507,5053323,4,2,4620610.04,7,2,5,3,2,0,7,0,0,0,,0,0,0,,23.33,24.89,,T,,,,,,,,,,,,,,,,,2,2,0,51.0,57.0,,23203.9,0.0,0.0
6514,6514,398029,1255704,4,,118,295507,5053323,4,2,4620610.04,4,1,5,6,3,0,7,0,0,0,,0,0,0,,23.33,23.53,,T,,,,,,,,,,,,,,,,,2,2,0,51.0,57.0,,23203.9,0.0,0.0
6515,6515,398233,1255874,1,1.0,118,293869,5051096,2,2,4620618.0,73,1,1,4,1,1400,5,293869,5051096,118,4620618.0,285052,5047666,403,4620643.02,18.44,19.06,T,T,T,AC,1.0,3.0,3.0,MA,80.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,2,52.0,70.0,,9445.5,12250.0,9163.9
6516,6516,398234,1255874,1,1.0,118,293869,5051096,2,2,4620618.0,73,1,1,4,1,1515,5,285052,5047666,403,4620643.02,289247,5044011,108,4620283.02,18.44,19.06,,,,AC,1.0,3.0,3.0,MA,80.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,2,52.0,70.0,,9445.5,7827.2,6136.6
6517,6517,398235,1255874,1,1.0,118,293869,5051096,2,2,4620618.0,73,1,1,4,1,1520,3,289247,5044011,108,4620283.02,293869,5051096,118,4620618.0,18.44,19.06,,,,AC,1.0,3.0,3.0,MA,80.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,2,52.0,70.0,,9445.5,9199.9,7365.2
6518,6518,398236,1255874,2,1.0,118,293869,5051096,2,2,4620618.0,73,2,1,4,1,1500,5,293869,5051096,118,4620618.0,289247,5044011,108,4620283.02,18.44,18.47,,T,T,AC,1.0,2.0,2.0,MA,25.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,2,52.0,70.0,,9445.5,9199.9,7365.2
6519,6519,398237,1255874,2,1.0,118,293869,5051096,2,2,4620618.0,73,2,1,4,1,1525,3,289247,5044011,108,4620283.02,293869,5051096,118,4620618.0,18.44,18.47,,,,AC,1.0,2.0,2.0,MA,25.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,2,52.0,70.0,,9445.5,9199.9,7365.2
6520,6520,398301,1255954,1,1.0,118,293738,5050205,1,1,4620615.0,53,1,1,5,1,1330,6,293738,5050205,118,4620615.0,287099,5048274,406,4620642.0,22.24,24.88,T,T,T,AC,2.0,5.0,4.0,RC,306.0,0.0,,1.0,,1.0,,1.0,1.0,,0,1,0,56.0,65.0,,12312.1,10121.4,7630.8
6521,6521,398302,1255954,1,1.0,118,293738,5050205,1,1,4620615.0,53,1,1,5,1,1420,6,287099,5048274,406,4620642.0,288083,5043652,108,4620285.0,22.24,24.88,,,,AC,2.0,5.0,4.0,RC,306.0,0.0,,1.0,,1.0,,1.0,1.0,,0,1,0,56.0,65.0,,12312.1,6413.0,4925.3
6522,6522,398303,1255954,1,1.0,118,293738,5050205,1,1,4620615.0,53,1,1,5,1,1730,4,288083,5043652,108,4620285.0,286925,5047515,406,4620642.0,22.24,24.88,,,,AC,2.0,5.0,4.0,RC,306.0,0.0,,1.0,,1.0,,1.0,1.0,,0,1,0,56.0,65.0,,12312.1,6514.6,5224.1
6523,6523,398304,1255954,1,1.0,118,293738,5050205,1,1,4620615.0,53,1,1,5,1,1830,6,286925,5047515,406,4620642.0,287099,5048274,406,4620642.0,22.24,24.88,,,,AC,2.0,5.0,4.0,RC,306.0,0.0,,1.0,,1.0,,1.0,1.0,,0,1,0,56.0,65.0,,12312.1,1110.4,846.0
6524,6524,398305,1255954,1,1.0,118,293738,5050205,1,1,4620615.0,53,1,1,5,1,1836,3,287099,5048274,406,4620642.0,293738,5050205,118,4620615.0,22.24,24.88,,,,AC,2.0,5.0,4.0,RC,306.0,0.0,,1.0,,1.0,,1.0,1.0,,0,1,0,56.0,65.0,,12312.1,10121.4,7630.8
6525,6525,398641,1256307,1,1.0,118,295328,5052476,1,0,4620610.02,51,2,1,1,1,1630,3,0,0,999,,295328,5052476,118,4620610.02,22.24,21.62,T,T,T,AUTRES,0.0,1.0,2.0,IND,0.0,1.0,,1.0,,,,,,,0,1,0,67.0,58.0,,13293.4,104725.1,77286.8
6526,6526,398943,1256515,1,1.0,118,293652,5049409,2,2,4620614.0,24,1,1,1,1,700,1,293652,5049409,118,4620614.0,305184,5045979,302,4620886.02,24.33,33.15,T,T,T,TC,1.0,4.0,4.0,TR,930.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,53.0,61.0,,6504.6,18190.5,13907.4
6527,6527,398944,1256515,1,1.0,118,293652,5049409,2,2,4620614.0,24,1,1,1,1,1630,4,305184,5045979,302,4620886.02,293861,5035407,104,4620098.0,24.33,33.15,,,,TC,1.0,4.0,4.0,TR,930.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,53.0,61.0,,6504.6,17598.4,13530.7
6528,6528,398945,1256515,1,1.0,118,293652,5049409,2,2,4620614.0,24,1,1,1,1,1930,4,293861,5035407,104,4620098.0,299064,5039802,101,4620063.0,24.33,33.15,,,,AP,1.0,4.0,4.0,TR,930.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,53.0,61.0,,6504.6,7299.3,5673.0
6529,6529,398946,1256515,1,1.0,118,293652,5049409,2,2,4620614.0,24,1,1,1,1,2230,3,299064,5039802,101,4620063.0,293652,5049409,118,4620614.0,24.33,33.15,,,,AP,1.0,4.0,4.0,TR,930.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,53.0,61.0,,6504.6,13587.5,10773.6
6530,6530,398947,1256515,2,1.0,118,293652,5049409,2,2,4620614.0,51,1,1,1,1,645,1,293652,5049409,118,4620614.0,293638,5046621,108,4620264.01,24.33,27.21,,T,T,AC,1.0,2.0,2.0,TR,555.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,53.0,61.0,,6504.6,3828.7,2892.3
6531,6531,398948,1256515,2,1.0,118,293652,5049409,2,2,4620614.0,51,1,1,1,1,1600,3,293638,5046621,108,4620264.01,293652,5049409,118,4620614.0,24.33,27.21,,,,AC,1.0,2.0,2.0,TR,555.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,53.0,61.0,,6504.6,3828.7,2892.3
6532,6532,399268,1256714,1,1.0,118,295578,5053443,4,1,4620610.04,32,2,2,7,1,900,6,295578,5053443,118,4620610.04,294745,5050312,118,4620612.0,23.86,22.96,T,T,T,AP,1.0,3.0,3.0,RC,120.0,0.0,,1.0,,1.0,1.0,,1.0,,2,1,0,47.0,57.0,,18819.7,4179.9,3100.8
6533,6533,399269,1256714,1,1.0,118,295578,5053443,4,1,4620610.04,32,2,2,7,1,935,5,294745,5050312,118,4620612.0,294826,5050606,118,4620612.0,23.86,22.96,,,,AP,1.0,3.0,3.0,RC,120.0,0.0,,1.0,,1.0,1.0,,1.0,,2,1,0,47.0,57.0,,18819.7,397.2,291.8
6534,6534,399270,1256714,1,1.0,118,295578,5053443,4,1,4620610.04,32,2,2,7,1,1100,3,294826,5050606,118,4620612.0,295578,5053443,118,4620610.04,23.86,22.96,,,,AP,1.0,3.0,3.0,RC,120.0,0.0,,1.0,,1.0,1.0,,1.0,,2,1,0,47.0,57.0,,18819.7,3812.1,2830.6
6535,6535,399271,1256714,2,1.0,118,295578,5053443,4,1,4620610.04,40,1,1,7,1,900,6,295578,5053443,118,4620610.04,294745,5050312,118,4620612.0,23.86,23.22,,T,T,AC,1.0,3.0,3.0,RC,120.0,0.0,,1.0,,1.0,1.0,,1.0,,2,1,0,47.0,57.0,,18819.7,4179.9,3100.8
6536,6536,399272,1256714,2,1.0,118,295578,5053443,4,1,4620610.04,40,1,1,7,1,935,5,294745,5050312,118,4620612.0,294826,5050606,118,4620612.0,23.86,23.22,,,,AC,1.0,3.0,3.0,RC,120.0,0.0,,1.0,,1.0,1.0,,1.0,,2,1,0,47.0,57.0,,18819.7,397.2,291.8
6537,6537,399273,1256714,2,1.0,118,295578,5053443,4,1,4620610.04,40,1,1,7,1,1100,3,294826,5050606,118,4620612.0,295578,5053443,118,4620610.04,23.86,23.22,,,,AC,1.0,3.0,3.0,RC,120.0,0.0,,1.0,,1.0,1.0,,1.0,,2,1,0,47.0,57.0,,18819.7,3812.1,2830.6
6538,6538,399274,1256714,3,,118,295578,5053443,4,1,4620610.04,4,1,5,6,3,0,7,0,0,0,,0,0,0,,23.86,24.06,,T,,,,,,,,,,,,,,,,,2,1,0,47.0,57.0,,18819.7,0.0,0.0
6539,6539,399275,1256714,4,,118,295578,5053443,4,1,4620610.04,2,2,5,6,3,0,7,0,0,0,,0,0,0,,23.86,25.81,,T,,,,,,,,,,,,,,,,,2,1,0,47.0,57.0,,18819.7,0.0,0.0
6540,6540,399440,1256860,1,1.0,118,293333,5050097,1,1,4620619.0,67,2,1,4,1,815,6,293333,5050097,118,4620619.0,295082,5053387,118,4620610.03,29.31,24.34,T,T,T,AC,2.0,4.0,3.0,RC,390.0,0.0,,1.0,,1.0,,1.0,1.0,,0,1,1,49.0,73.0,,7267.8,3875.6,2982.4
6541,6541,399441,1256860,1,1.0,118,293333,5050097,1,1,4620619.0,67,2,1,4,1,850,4,295082,5053387,118,4620610.03,298781,5056762,114,4620290.04,29.31,24.34,,,,AC,2.0,4.0,3.0,RC,390.0,0.0,,1.0,,1.0,,1.0,1.0,,0,1,1,49.0,73.0,,7267.8,5131.2,3901.3
6542,6542,399442,1256860,1,1.0,118,293333,5050097,1,1,4620619.0,67,2,1,4,1,1415,6,298781,5056762,114,4620290.04,295082,5053387,118,4620610.03,29.31,24.34,,,,AC,2.0,4.0,3.0,RC,390.0,0.0,,1.0,,1.0,,1.0,1.0,,0,1,1,49.0,73.0,,7267.8,5131.2,3901.3
6543,6543,399443,1256860,1,1.0,118,293333,5050097,1,1,4620619.0,67,2,1,4,1,1445,3,295082,5053387,118,4620610.03,293333,5050097,118,4620619.0,29.31,24.34,,,,AC,2.0,4.0,3.0,RC,390.0,0.0,,1.0,,1.0,,1.0,1.0,,0,1,1,49.0,73.0,,7267.8,3875.6,2982.4
6544,6544,399495,1256922,1,1.0,118,295846,5053121,3,1,4620610.05,40,2,1,7,1,1500,6,295846,5053121,118,4620610.05,293271,5047321,108,4620273.0,29.44,26.16,T,T,T,TC,1.0,3.0,3.0,RC,240.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,53.0,55.0,,3211.5,7296.4,5576.9
6545,6545,399496,1256922,1,1.0,118,295846,5053121,3,1,4620610.05,40,2,1,7,1,1615,4,293271,5047321,108,4620273.0,287487,5043502,108,4620287.01,29.44,26.16,,,,TX,1.0,3.0,3.0,RC,240.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,53.0,55.0,,3211.5,7906.0,6281.5
6546,6546,399497,1256922,1,1.0,118,295846,5053121,3,1,4620610.05,40,2,1,7,1,1900,3,287487,5043502,108,4620287.01,295846,5053121,118,4620610.05,29.44,26.16,,,,AP,1.0,3.0,3.0,RC,240.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,53.0,55.0,,3211.5,14050.7,11096.8
6547,6547,399498,1256922,2,1.0,118,295846,5053121,3,1,4620610.05,40,1,1,1,1,830,6,295846,5053121,118,4620610.05,293271,5047321,108,4620273.0,29.44,28.65,,T,T,AC,1.0,4.0,4.0,TR,630.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,53.0,55.0,,3211.5,7296.4,5576.9
6548,6548,399499,1256922,2,1.0,118,295846,5053121,3,1,4620610.05,40,1,1,1,1,845,1,293271,5047321,108,4620273.0,291122,5041071,119,4620418.0,29.44,28.65,,,,AC,1.0,4.0,4.0,TR,630.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,53.0,55.0,,3211.5,7194.6,5706.5
6549,6549,399500,1256922,2,1.0,118,295846,5053121,3,1,4620610.05,40,1,1,1,1,1830,6,291122,5041071,119,4620418.0,287487,5043502,108,4620287.01,29.44,28.65,,,,AC,1.0,4.0,4.0,TR,630.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,53.0,55.0,,3211.5,4857.9,3637.5
6550,6550,399501,1256922,2,1.0,118,295846,5053121,3,1,4620610.05,40,1,1,1,1,1900,3,287487,5043502,108,4620287.01,295846,5053121,118,4620610.05,29.44,28.65,,,,AC,1.0,4.0,4.0,TR,630.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,53.0,55.0,,3211.5,14050.7,11096.8
6551,6551,399502,1256922,3,1.0,118,295846,5053121,3,1,4620610.05,5,2,5,3,1,830,2,295846,5053121,118,4620610.05,297606,5055946,114,4620290.08,29.44,31.41,,T,T,AP,1.0,3.0,3.0,ET,630.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,53.0,55.0,,3211.5,4198.1,3176.2
6552,6552,399503,1256922,3,1.0,118,295846,5053121,3,1,4620610.05,5,2,5,3,1,1615,4,297606,5055946,114,4620290.08,287487,5043502,108,4620287.01,29.44,31.41,,,,TX,1.0,3.0,3.0,ET,630.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,53.0,55.0,,3211.5,17140.8,13444.5
6553,6553,399504,1256922,3,1.0,118,295846,5053121,3,1,4620610.05,5,2,5,3,1,1900,3,287487,5043502,108,4620287.01,295846,5053121,118,4620610.05,29.44,31.41,,,,AP,1.0,3.0,3.0,ET,630.0,0.0,,1.0,,1.0,1.0,,1.0,,1,2,0,53.0,55.0,,3211.5,14050.7,11096.8
6554,6554,399808,1257091,1,1.0,118,293954,5051333,2,1,4620618.0,67,1,1,4,1,1520,6,293954,5051333,118,4620618.0,295172,5051454,118,4620611.02,22.72,20.2,T,T,T,AC,1.0,2.0,2.0,RC,25.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,2,47.0,73.0,,7111.3,1691.5,1272.6
6555,6555,399809,1257091,1,1.0,118,293954,5051333,2,1,4620618.0,67,1,1,4,1,1545,3,295172,5051454,118,4620611.02,293954,5051333,118,4620618.0,22.72,20.2,,,,AC,1.0,2.0,2.0,RC,25.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,2,47.0,73.0,,7111.3,1691.5,1272.6
6556,6556,399810,1257091,2,,118,293954,5051333,2,1,4620618.0,67,2,1,4,2,0,7,0,0,0,,0,0,0,,22.72,18.87,,T,,,,,,,,,,,,,,,,,0,2,2,47.0,73.0,,7111.3,0.0,0.0
6557,6557,399872,1257177,1,1.0,118,293873,5050846,2,0,4620616.0,57,2,2,5,1,1700,4,293873,5050846,118,4620616.0,293828,5050897,118,4620616.0,25.75,21.55,T,T,T,MARCHE,1.0,2.0,2.0,LS,255.0,0.0,,1.0,1.0,,1.0,,,1.0,1,0,0,56.0,67.0,,23720.9,77.1,56.6
6558,6558,399873,1257177,1,1.0,118,293873,5050846,2,0,4620616.0,57,2,2,5,1,2115,3,293828,5050897,118,4620616.0,293873,5050846,118,4620616.0,25.75,21.55,,,,MARCHE,1.0,2.0,2.0,LS,255.0,0.0,,1.0,1.0,,1.0,,,1.0,1,0,0,56.0,67.0,,23720.9,77.1,56.6
6559,6559,399874,1257177,2,1.0,118,293873,5050846,2,0,4620616.0,16,1,2,3,1,800,2,293873,5050846,118,4620616.0,293890,5051019,118,4620616.0,25.75,33.55,,T,T,MARCHE,1.0,2.0,2.0,ET,195.0,0.0,,1.0,1.0,,1.0,,1.0,,1,0,0,56.0,67.0,,23720.9,213.2,156.6
6560,6560,399875,1257177,2,1.0,118,293873,5050846,2,0,4620616.0,16,1,2,3,1,1115,3,293890,5051019,118,4620616.0,293873,5050846,118,4620616.0,25.75,33.55,,,,MARCHE,1.0,2.0,2.0,ET,195.0,0.0,,1.0,1.0,,1.0,,1.0,,1,0,0,56.0,67.0,,23720.9,213.2,156.6
6561,6561,399876,1257177,2,2.0,118,293873,5050846,2,0,4620616.0,16,1,2,3,1,1200,2,293873,5050846,118,4620616.0,293890,5051019,118,4620616.0,25.75,33.55,,,T,MARCHE,1.0,2.0,2.0,ET,195.0,0.0,,1.0,1.0,,1.0,,1.0,,1,0,0,56.0,67.0,,23720.9,213.2,156.6
6562,6562,399877,1257177,2,2.0,118,293873,5050846,2,0,4620616.0,16,1,2,3,1,1515,3,293890,5051019,118,4620616.0,293873,5050846,118,4620616.0,25.75,33.55,,,,MARCHE,1.0,2.0,2.0,ET,195.0,0.0,,1.0,1.0,,1.0,,1.0,,1,0,0,56.0,67.0,,23720.9,213.2,156.6
6563,6563,400093,1257345,1,1.0,118,295019,5050511,6,3,4620611.01,27,1,1,3,1,1000,2,295019,5050511,118,4620611.01,299387,5041091,101,4620061.0,23.86,32.05,T,T,T,AC,1.0,2.0,2.0,ET,945.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,,3022.7,13066.4,10247.4
6564,6564,400094,1257345,1,1.0,118,295019,5050511,6,3,4620611.01,27,1,1,3,1,2545,3,299387,5041091,101,4620061.0,295019,5050511,118,4620611.01,23.86,32.05,,,,AC,1.0,2.0,2.0,ET,945.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,,3022.7,13066.4,10247.4
6565,6565,400095,1257345,2,1.0,118,295019,5050511,6,3,4620611.01,20,1,1,3,1,800,2,295019,5050511,118,4620611.01,300628,5045682,111,4620030.0,23.86,32.51,,T,T,TC,1.0,2.0,2.0,ET,420.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,,3022.7,8645.9,6598.1
6566,6566,400096,1257345,2,1.0,118,295019,5050511,6,3,4620611.01,20,1,1,3,1,1500,3,300628,5045682,111,4620030.0,295019,5050511,118,4620611.01,23.86,32.51,,,,TC,1.0,2.0,2.0,ET,420.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,,3022.7,8645.9,6598.1
6567,6567,400097,1257345,3,1.0,118,295019,5050511,6,3,4620611.01,51,2,1,1,1,2300,1,295019,5050511,118,4620611.01,302448,5049845,112,4620011.0,23.86,23.19,,T,T,AC,0.0,1.0,2.0,IND,0.0,0.0,1.0,,,,,,,,0,5,0,59.0,52.0,,3022.7,9860.7,7498.8
6568,6568,400098,1257345,4,1.0,118,295019,5050511,6,3,4620611.01,55,1,1,5,1,1200,8,295019,5050511,118,4620611.01,294449,5050539,118,4620616.0,23.86,24.45,,T,T,AC,1.0,2.0,2.0,AT,240.0,0.0,,1.0,1.0,,1.0,,,1.0,0,5,0,59.0,52.0,,3022.7,862.6,633.7
6569,6569,400099,1257345,4,1.0,118,295019,5050511,6,3,4620611.01,55,1,1,5,1,1600,3,294449,5050539,118,4620616.0,295019,5050511,118,4620611.01,23.86,24.45,,,,AC,1.0,2.0,2.0,AT,240.0,0.0,,1.0,1.0,,1.0,,,1.0,0,5,0,59.0,52.0,,3022.7,862.6,633.7
6570,6570,400100,1257345,5,1.0,118,295019,5050511,6,3,4620611.01,31,2,1,1,1,700,1,295019,5050511,118,4620611.01,335053,5097020,533,,23.86,22.96,,T,T,AC,1.0,2.0,2.0,TR,780.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,,3022.7,74752.3,55615.9
6571,6571,400101,1257345,5,1.0,118,295019,5050511,6,3,4620611.01,31,2,1,1,1,2000,3,335053,5097020,533,,295019,5050511,118,4620611.01,23.86,22.96,,,,AC,1.0,2.0,2.0,TR,780.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,,3022.7,74751.9,55615.9
6572,6572,400102,1257345,6,1.0,118,295019,5050511,6,3,4620611.01,50,1,2,1,1,1200,1,295019,5050511,118,4620611.01,288606,5035028,129,4620395.01,23.86,26.69,,T,T,TC,1.0,2.0,2.0,TR,840.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,,3022.7,19593.1,14964.6
6573,6573,400103,1257345,6,1.0,118,295019,5050511,6,3,4620611.01,50,1,2,1,1,2600,3,288606,5035028,129,4620395.01,295019,5050511,118,4620611.01,23.86,26.69,,,,AP,1.0,2.0,2.0,TR,840.0,0.0,,1.0,1.0,,1.0,,1.0,,0,5,0,59.0,52.0,,3022.7,19593.3,14964.6
